opponent,v3,Alessandro Pier Guidi,0,1771613025311
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:43:45,Silverstone Grand Prix Circuit - ELMS,Ferrari AF Corse 2025 #51:LM (Hyper),Live,742.452,0,0,0
Tracklen [m],TotalLaps
5869.1,2
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
6.7,16.41,11.5,0.0,0.1,1,8.330,0.627,829.387
6.7,16.41,11.5,0.0,0.1,1,8.982,0.632,829.462
6.7,16.42,11.4,0.0,-0.1,1,9.961,0.640,829.576
6.7,16.42,11.4,0.0,-0.1,1,10.613,0.644,829.652
10.0,16.42,11.4,0.0,-0.2,1,11.591,0.651,829.766
10.0,16.42,11.4,0.0,-0.2,1,12.569,0.658,829.880
10.0,16.42,11.4,0.0,-0.2,1,13.221,0.663,829.956
10.0,16.42,11.4,0.0,-0.3,1,14.200,0.670,830.071
13.4,16.42,11.4,0.0,-0.4,1,14.852,0.675,830.147
13.4,16.42,11.4,0.0,-0.4,1,15.830,0.682,830.262
13.4,16.42,11.4,0.0,-0.4,1,16.482,0.687,830.339
13.4,16.42,11.4,0.0,-0.3,1,17.460,0.694,830.454
16.9,16.42,11.4,0.0,-0.3,1,18.112,0.699,830.531
16.9,16.42,11.4,0.0,-0.3,1,19.090,0.707,830.646
16.9,16.41,11.4,0.0,-0.3,1,19.742,0.712,830.723
16.9,16.42,11.4,0.0,-0.1,1,20.720,0.719,830.840
20.2,16.42,11.4,0.0,-0.0,1,21.372,0.724,830.917
20.2,16.42,11.4,0.0,0.1,1,22.351,0.732,831.033
20.2,16.42,11.4,0.0,0.0,1,23.003,0.737,831.110
20.2,16.42,11.4,0.0,0.0,1,23.981,0.744,831.226
23.6,16.42,11.4,0.0,-0.0,1,24.633,0.748,831.302
23.6,16.42,11.3,0.0,-0.0,1,25.611,0.755,831.418
23.6,16.42,11.2,0.0,0.0,1,26.589,0.760,831.533
23.6,16.42,11.1,0.0,0.0,1,27.241,0.764,831.610
27.1,16.42,11.1,0.0,0.1,1,28.220,0.770,831.725
27.1,16.42,11.2,0.0,0.2,1,28.872,0.774,831.802
27.1,16.42,11.3,0.0,0.1,1,29.850,0.780,831.917
27.1,16.42,11.3,0.0,0.1,1,30.503,0.784,831.993
30.3,16.42,11.4,0.0,0.2,1,31.481,0.791,832.108
30.3,16.42,11.4,0.0,0.3,1,32.133,0.796,832.184
30.3,16.42,11.4,0.0,0.4,1,33.111,0.804,832.298
30.3,16.41,11.4,0.0,0.4,1,33.763,0.809,832.374
33.8,16.41,11.4,0.0,0.4,1,34.742,0.816,832.488
33.8,16.42,11.4,0.0,0.5,1,35.394,0.821,832.563
33.8,16.42,11.4,0.0,0.5,1,36.372,0.828,832.676
33.8,16.42,11.4,0.0,0.6,1,37.351,0.835,832.789
37.2,16.42,11.4,0.0,0.6,1,38.003,0.840,832.864
37.2,16.42,11.4,0.0,0.8,1,38.982,0.847,832.975
37.2,16.42,11.4,0.0,0.9,1,39.634,0.852,833.049
37.2,16.42,11.4,0.0,0.8,1,40.613,0.859,833.160
40.5,16.42,11.4,0.0,0.7,1,41.265,0.864,833.233
40.5,16.42,11.4,0.0,0.7,1,42.244,0.871,833.343
40.5,16.42,11.4,0.0,0.7,1,42.897,0.876,833.416
40.5,16.42,11.4,0.0,0.7,1,43.875,0.883,833.525
44.0,16.42,11.4,0.0,0.6,1,44.528,0.888,833.597
44.0,16.42,11.4,0.0,0.6,1,45.507,0.896,833.705
44.0,16.42,11.4,0.0,0.5,1,46.160,0.901,833.777
44.0,16.42,11.5,0.0,0.4,1,47.139,0.908,833.884
50.7,16.41,11.5,0.0,-0.4,1,53.013,0.957,834.529
54.1,16.42,11.5,0.0,0.2,1,53.991,0.965,834.638
54.1,16.42,11.5,0.0,1.8,1,54.970,0.974,834.746
54.1,16.42,11.6,0.0,3.5,1,55.623,0.979,834.817
54.1,16.41,11.7,0.0,11.0,1,56.603,0.988,834.920
57.6,16.41,12.7,0.0,12.4,1,57.256,0.994,834.982
57.6,16.41,13.0,0.0,14.2,1,58.237,1.002,835.067
57.6,16.41,12.9,0.0,15.6,1,58.891,1.008,835.116
57.6,16.41,12.7,0.0,17.9,1,59.874,1.017,835.181
60.8,16.41,12.7,0.0,19.6,1,60.529,1.022,835.215
60.8,16.41,12.7,0.0,22.1,1,61.513,1.031,835.254
60.8,16.41,12.7,0.0,23.9,1,62.170,1.037,835.269
60.8,16.41,12.8,0.0,26.7,1,63.154,1.045,835.277
64.3,16.41,12.8,0.0,28.6,1,63.811,1.050,835.269
64.3,16.41,13.0,0.0,31.4,1,64.794,1.059,835.239
64.3,16.40,13.1,0.0,34.3,1,65.777,1.067,835.183
64.3,16.40,13.2,0.0,36.1,1,66.431,1.072,835.131
67.7,16.40,13.4,0.0,38.4,1,67.410,1.079,835.028
67.7,16.40,13.5,0.0,39.3,1,68.060,1.083,834.943
