opponent,v3,Antonio Fuoco,0,1771613042953
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:44:02,Silverstone Grand Prix Circuit - ELMS,Ferrari AF Corse 2025 #50:LM (Hyper),Live,107.456,0,0,0
Tracklen [m],TotalLaps
5869.1,8
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
51.7,72.53,59.8,0.0,0.2,6,54.137,0.718,851.121
51.7,72.62,59.8,0.0,0.2,6,57.022,0.744,851.443
51.7,72.76,59.8,0.0,0.2,6,61.356,0.783,851.925
51.7,72.85,59.8,0.0,0.2,6,64.250,0.810,852.245
66.2,72.99,59.9,0.0,0.2,6,68.598,0.852,852.723
66.2,73.07,59.9,0.0,0.1,6,71.502,0.880,853.042
66.2,73.21,60.0,0.0,-0.0,6,75.864,0.921,853.518
66.2,73.30,60.0,0.0,-0.1,6,78.777,0.945,853.834
80.8,73.44,60.0,0.0,-0.0,6,83.154,0.981,854.308
80.8,73.53,60.0,0.0,-0.0,6,86.076,1.003,854.623
80.8,73.66,60.0,0.0,-0.0,6,90.466,1.038,855.097
80.8,73.75,60.1,0.0,0.0,6,93.396,1.061,855.413
95.5,73.88,60.1,0.0,0.1,6,97.800,1.094,855.888
95.5,73.97,60.1,0.0,0.1,6,100.739,1.115,856.205
95.5,74.10,60.2,0.0,0.1,6,105.155,1.146,856.680
110.3,74.22,60.2,0.0,0.1,6,109.579,1.178,857.155
110.3,74.31,60.2,0.0,0.2,6,112.533,1.199,857.472
110.3,74.44,60.2,0.0,0.3,6,116.970,1.232,857.946
110.3,74.53,60.2,0.0,0.3,6,119.932,1.253,858.260
125.1,74.66,60.2,0.0,0.2,6,124.382,1.280,858.730
125.1,74.74,60.2,0.0,0.3,6,127.353,1.296,859.041
125.1,74.86,60.2,0.0,0.2,6,131.817,1.319,859.505
125.1,74.94,60.2,0.0,0.3,6,134.797,1.335,859.813
140.2,75.05,60.2,0.0,0.3,6,139.273,1.366,860.273
140.2,75.13,60.2,0.0,0.3,6,142.261,1.390,860.577
140.2,75.27,60.2,0.0,0.4,6,146.750,1.419,861.033
140.2,75.35,60.2,0.0,0.4,6,149.747,1.438,861.335
155.2,75.46,60.3,0.0,0.3,6,154.248,1.466,861.786
155.2,75.54,60.2,0.0,0.3,6,157.254,1.483,862.085
155.2,75.65,60.3,0.0,0.2,6,161.767,1.507,862.532
155.2,75.77,60.3,0.0,0.1,6,166.288,1.535,862.976
170.3,75.85,60.3,0.0,0.1,6,169.306,1.555,863.271
170.3,75.96,60.3,0.0,0.1,6,173.839,1.585,863.711
170.3,76.04,60.3,0.0,-0.0,6,176.864,1.605,864.004
170.3,76.15,60.3,0.0,-0.1,6,181.409,1.635,864.442
185.5,76.22,60.3,0.0,-0.2,6,184.442,1.655,864.735
185.5,76.34,60.3,0.0,-0.5,6,188.997,1.681,865.175
185.5,76.41,60.3,0.0,-0.6,6,192.037,1.700,865.471
185.5,76.52,60.3,0.0,-0.8,6,196.603,1.730,865.920
200.8,76.58,60.3,0.0,-0.5,6,199.649,1.749,866.223
200.8,76.70,60.3,0.0,-0.4,6,204.224,1.775,866.685
200.8,76.77,60.3,0.0,-0.6,6,207.277,1.792,866.997
200.8,76.87,60.3,0.0,-0.3,6,211.862,1.816,867.471
216.1,76.94,60.3,0.0,0.1,6,214.921,1.834,867.791
216.1,77.04,60.3,0.0,0.4,6,219.515,1.865,868.275
216.1,77.15,60.3,0.0,0.6,6,224.114,1.897,868.762
216.1,77.21,60.3,0.0,0.7,6,227.184,1.919,869.086
231.6,77.31,60.3,0.0,0.9,6,231.794,1.950,869.570
231.6,77.37,60.8,0.0,1.1,6,234.871,1.973,869.888
231.6,77.42,35.3,28.7,0.9,6,239.491,2.008,870.361
231.6,77.03,4.5,68.1,1.0,6,242.567,2.028,870.670
247.0,75.90,0.0,81.5,1.0,6,247.136,2.052,871.120
247.0,75.06,0.0,82.8,1.2,6,250.143,2.067,871.410
247.0,73.80,0.0,84.1,1.8,6,254.592,2.091,871.828
247.0,72.95,0.0,84.7,1.9,6,257.517,2.106,872.094
261.9,71.68,0.0,84.8,2.2,6,261.842,2.130,872.472
261.9,70.84,0.0,85.0,2.5,6,264.684,2.146,872.708
261.9,69.58,0.0,85.4,3.2,6,268.886,2.168,873.036
261.9,68.31,0.0,85.2,3.4,6,273.015,2.188,873.328
275.8,67.48,0.0,85.1,3.7,6,275.727,2.200,873.501
275.8,66.22,0.0,84.9,4.0,6,279.734,2.215,873.724
275.8,65.38,0.0,84.3,3.9,6,282.365,2.224,873.845
275.8,64.18,0.0,76.9,4.3,6,286.251,2.239,873.983
289.0,63.41,0.0,70.1,4.0,6,288.804,2.246,874.046
289.0,62.37,0.0,57.2,3.3,6,292.578,2.260,874.090
289.0,61.78,0.0,40.6,3.6,6,295.062,2.271,874.082
289.0,61.16,0.0,20.9,5.2,6,298.749,2.288,874.016
301.4,60.86,0.0,19.9,6.7,6,301.189,2.299,873.935
301.4,60.42,0.0,16.3,9.1,6,304.823,2.317,873.755
301.4,60.16,0.0,10.3,10.2,6,307.230,2.331,873.598
301.4,59.85,0.0,7.1,11.0,6,310.818,2.353,873.304
313.3,59.66,0.0,7.1,11.5,0,313.197,2.369,873.070
313.3,59.41,0.0,2.5,12.0,5,316.746,2.392,872.661
313.3,59.17,0.0,2.3,9.4,5,320.271,2.413,872.180
313.3,59.01,0.0,6.8,9.9,5,322.608,2.427,871.819
325.0,58.69,0.0,12.3,10.0,5,326.089,2.448,871.219
325.0,58.46,0.0,17.2,10.0,5,328.391,2.460,870.781
325.0,58.04,0.0,16.5,11.7,5,331.813,2.477,870.068
325.0,57.76,0.0,10.6,12.6,5,334.072,2.488,869.555
336.7,57.50,25.0,0.0,13.3,5,337.427,2.505,868.725
336.7,57.48,44.6,0.0,14.2,5,339.648,2.517,868.130
336.7,57.54,57.8,0.0,16.6,5,342.962,2.533,867.172
336.7,57.63,50.4,0.0,18.8,5,345.162,2.543,866.489
348.5,57.70,38.7,0.0,23.2,5,348.446,2.559,865.400
348.5,57.70,28.2,0.0,25.5,5,350.622,2.570,864.630
348.5,57.61,12.3,0.0,26.1,5,353.861,2.586,863.412
348.5,57.49,9.5,0.0,26.3,5,355.999,2.597,862.559
360.9,57.32,18.9,0.0,25.3,5,359.170,2.616,861.216
360.9,57.25,25.8,0.0,24.4,5,361.261,2.628,860.278
360.9,57.25,45.1,0.0,23.5,5,364.364,2.646,858.807
372.8,57.31,36.9,0.0,24.4,5,367.432,2.664,857.257
372.8,57.30,29.2,0.0,26.8,5,369.456,2.675,856.182
372.8,57.27,34.8,0.0,31.1,5,372.457,2.693,854.506
372.8,57.28,36.1,0.0,33.8,5,374.434,2.705,853.349
385.1,57.27,32.4,0.0,36.4,5,377.365,2.723,851.554
385.1,57.25,29.3,0.0,37.4,5,379.295,2.735,850.321
385.1,57.19,25.6,0.0,37.9,5,382.151,2.751,848.416
385.1,57.13,23.9,0.0,38.0,5,384.028,2.761,847.110
397.0,57.03,23.3,0.0,37.1,5,386.799,2.776,845.096
397.0,56.96,23.1,0.0,35.9,5,388.614,2.787,843.718
397.0,56.85,24.1,0.0,33.6,5,391.288,2.804,841.595
397.0,56.79,25.2,0.0,32.4,5,393.038,2.815,840.144
408.8,56.72,27.3,0.0,31.2,5,395.614,2.831,837.917
408.8,56.68,29.3,0.0,30.5,5,397.298,2.842,836.398
408.8,56.66,34.5,0.0,29.2,5,399.774,2.860,834.067
408.8,56.66,34.0,0.0,28.1,5,402.190,2.877,831.676
420.5,56.67,35.0,0.0,27.0,5,403.769,2.888,830.050
420.5,56.72,45.9,0.0,25.0,5,406.090,2.905,827.564
420.5,56.79,50.4,0.0,23.2,5,407.605,2.915,825.874
420.5,56.90,40.0,0.0,21.6,5,409.833,2.929,823.291
431.9,56.96,43.4,0.0,20.8,5,411.287,2.936,821.539
431.9,57.12,56.6,0.0,18.6,5,413.422,2.946,818.866
431.9,57.23,56.7,0.0,17.4,5,414.813,2.955,817.051
431.9,57.43,56.8,0.0,16.5,5,416.853,2.970,814.282
443.1,57.57,56.9,0.0,16.5,5,418.185,2.978,812.407
443.1,57.78,57.0,0.0,16.2,5,420.140,2.988,809.553
443.1,57.93,57.0,0.0,15.8,5,421.414,2.996,807.621
443.1,58.12,57.2,0.0,14.8,5,423.278,3.012,804.681
454.3,58.34,57.4,0.0,13.5,5,425.088,3.029,801.693
454.3,58.48,57.4,0.0,12.5,5,426.262,3.042,799.673
454.3,58.69,57.6,0.0,12.1,5,427.975,3.066,796.605
454.3,58.83,57.6,0.0,11.7,5,429.087,3.081,794.534
465.8,59.04,57.8,0.0,11.9,5,430.705,3.107,791.391
465.8,59.18,57.6,0.0,12.5,5,431.754,3.125,789.273
465.8,59.39,57.8,0.0,11.7,5,433.283,3.148,786.062
465.8,59.53,57.9,0.0,10.6,5,434.271,3.165,783.899
477.6,59.77,58.1,0.0,11.0,5,435.707,3.192,780.622
477.6,59.90,57.8,0.0,10.7,5,436.633,3.216,778.415
477.6,60.06,58.0,0.0,8.9,5,437.975,3.256,775.077
477.6,60.18,58.9,0.0,8.6,5,438.853,3.269,772.839
489.4,60.52,58.3,0.0,6.9,5,440.142,3.273,769.454
489.4,60.70,58.5,0.0,6.4,5,441.365,3.288,766.030
489.4,60.84,58.5,0.0,6.0,5,442.145,3.305,763.729
489.4,61.05,58.4,0.0,5.8,5,443.272,3.337,760.251
501.4,61.16,50.2,0.0,6.3,5,443.998,3.359,757.917
501.4,61.33,54.5,0.0,6.3,5,445.054,3.386,754.398
501.4,61.46,58.9,0.0,5.9,5,445.735,3.403,752.038
501.4,61.69,58.9,0.0,4.0,5,446.725,3.427,748.478
513.6,61.84,58.5,0.0,3.9,5,447.363,3.445,746.092
513.6,62.03,58.8,0.0,3.9,5,448.290,3.478,742.494
513.6,62.21,59.0,0.0,4.5,5,448.891,3.508,740.083
513.6,62.32,59.8,0.0,6.8,5,449.769,3.549,736.452
525.8,62.57,59.7,0.0,8.0,5,450.347,3.555,734.025
525.8,62.84,59.3,0.0,6.6,5,451.185,3.571,730.355
525.8,63.06,59.3,0.0,4.7,5,451.974,3.600,726.662
525.8,63.19,59.5,0.0,3.8,5,452.477,3.620,724.188
538.4,63.40,59.5,0.0,3.3,5,453.194,3.649,720.459
538.4,63.54,59.5,0.0,3.7,5,453.650,3.669,717.962
538.4,63.77,59.6,0.0,3.9,5,454.306,3.696,714.200
