opponent,v3,Ricky Taylor,0,1771614486544
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 19:08:06,Silverstone Grand Prix Circuit - ELMS,Cadillac WTR 2025 #101:LM (Hyper),Live,109.394,0,0,0
Tracklen [m],TotalLaps
5865.9,1
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
2.7,68.59,86.9,0.0,-0.3,5,7.991,0.391,846.073
2.7,68.77,86.9,0.0,-0.1,5,12.085,0.420,846.536
2.7,68.89,86.9,0.0,-0.1,5,14.820,0.440,846.847
16.4,69.07,87.0,0.0,-0.1,5,18.932,0.472,847.317
16.4,69.20,86.9,0.0,-0.2,5,21.679,0.493,847.631
16.4,69.38,87.0,0.0,-0.0,5,25.809,0.524,848.105
16.4,69.50,87.0,0.0,0.2,5,28.568,0.547,848.423
30.3,69.67,87.0,0.0,0.4,0,32.716,0.583,848.899
30.3,69.59,0.0,0.0,0.4,0,35.483,0.607,849.217
30.3,69.68,85.8,0.0,0.3,6,39.632,0.642,849.693
30.3,69.79,85.8,0.0,0.3,6,42.403,0.665,850.009
44.2,69.96,85.9,0.0,0.4,6,46.569,0.703,850.481
44.2,70.13,85.9,0.0,0.3,6,50.744,0.742,850.952
44.2,70.23,85.9,0.0,0.3,6,53.534,0.769,851.264
58.2,70.41,85.9,0.0,0.3,6,57.727,0.806,851.731
58.2,70.52,86.0,0.0,0.3,6,60.528,0.831,852.041
58.2,70.68,86.0,0.0,0.4,6,64.738,0.870,852.504
58.2,70.79,86.0,0.0,0.3,6,67.550,0.898,852.813
72.3,70.95,86.0,0.0,0.2,6,71.776,0.940,853.274
72.3,71.05,86.0,0.0,0.1,6,74.599,0.966,853.581
72.3,71.21,86.1,0.0,0.0,6,78.842,1.003,854.040
72.3,71.33,86.0,0.0,-0.0,6,81.676,1.026,854.345
86.6,71.48,86.1,0.0,-0.1,6,85.935,1.059,854.802
86.6,71.59,86.1,0.0,-0.0,6,88.780,1.081,855.107
86.6,71.74,86.1,0.0,0.1,6,93.055,1.116,855.565
86.6,71.84,86.1,0.0,0.1,6,95.910,1.137,855.871
100.9,72.00,86.2,0.0,0.1,6,100.200,1.168,856.330
100.9,72.10,86.2,0.0,0.0,6,103.066,1.188,856.637
100.9,72.25,86.2,0.0,0.1,6,107.371,1.219,857.096
100.9,72.41,86.2,0.0,0.5,6,111.686,1.250,857.556
115.3,72.50,86.3,0.0,0.6,6,114.568,1.271,857.863
115.3,72.65,86.3,0.0,0.5,6,118.898,1.303,858.323
115.3,72.75,86.3,0.0,0.4,6,121.790,1.322,858.628
115.3,72.90,86.3,0.0,0.1,6,126.135,1.346,859.083
129.8,73.00,86.3,0.0,0.2,6,129.037,1.361,859.385
129.8,73.15,86.3,0.0,0.4,6,133.398,1.384,859.834
129.8,73.24,86.3,0.0,0.4,6,136.310,1.402,860.133
129.8,73.38,86.4,0.0,0.5,6,140.686,1.436,860.578
144.6,73.47,86.5,0.0,0.4,6,143.607,1.457,860.874
144.6,73.63,86.4,0.0,0.2,6,147.998,1.484,861.316
144.6,73.72,86.4,0.0,0.1,6,150.930,1.502,861.609
144.6,73.87,86.4,0.0,0.3,6,155.335,1.529,862.046
159.3,73.95,86.5,0.0,0.5,6,158.277,1.544,862.336
159.3,74.09,86.5,0.0,0.5,6,162.697,1.570,862.770
159.3,74.22,86.5,0.0,0.2,6,167.125,1.598,863.203
159.3,74.31,86.5,0.0,-0.0,6,170.081,1.617,863.489
174.1,74.45,86.5,0.0,-0.3,6,174.524,1.648,863.918
174.1,74.55,86.5,0.0,-0.3,6,177.490,1.667,864.202
174.1,74.68,86.6,0.0,-0.3,6,181.946,1.697,864.628
174.1,74.77,86.6,0.0,-0.4,6,184.921,1.716,864.912
189.0,74.90,86.6,0.0,-0.6,6,189.391,1.742,865.341
189.0,74.98,86.6,0.0,-0.7,6,192.374,1.761,865.628
