opponent,v3,Dries Vanthoor,0,1771613952939
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:59:12,Silverstone Grand Prix Circuit - ELMS,BMW M Team WRT 2025 #15:LM (Hyper),Live,108.230,0,0,0
Tracklen [m],TotalLaps
5869.1,9
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
79.0,70.92,85.7,0.0,-0.1,5,81.172,1.014,854.619
79.0,71.06,85.8,0.0,-0.3,5,85.407,1.047,855.068
79.0,71.16,85.8,0.0,-0.2,5,88.235,1.069,855.366
93.2,71.31,85.8,0.0,0.0,5,92.485,1.104,855.815
93.2,71.41,85.8,0.0,0.1,5,95.324,1.126,856.115
93.2,71.55,85.8,0.0,0.2,5,99.588,1.157,856.566
93.2,71.65,85.8,0.0,0.2,5,102.436,1.177,856.867
107.5,71.79,85.8,0.0,0.1,5,106.715,1.207,857.320
107.5,71.88,85.9,0.0,0.4,0,109.573,1.227,857.622
107.5,71.77,84.7,0.0,0.4,6,113.858,1.258,858.074
107.5,71.91,84.7,0.0,0.6,6,118.145,1.291,858.525
121.8,72.01,84.8,0.0,0.7,6,121.007,1.311,858.825
121.8,72.16,84.7,0.0,0.1,6,125.309,1.335,859.270
121.8,72.25,84.8,0.0,-0.1,6,128.182,1.350,859.565
121.8,72.38,84.8,0.0,0.1,6,132.498,1.372,860.004
136.3,72.46,84.8,0.0,0.5,6,135.380,1.388,860.296
136.3,72.59,84.9,0.0,0.2,6,139.709,1.421,860.731
136.3,72.68,84.9,0.0,0.1,6,142.600,1.443,861.019
136.3,72.82,84.9,0.0,0.1,6,146.944,1.471,861.451
150.8,72.92,84.9,0.0,0.5,6,149.845,1.488,861.737
150.8,73.05,84.9,0.0,0.4,6,154.203,1.515,862.165
150.8,73.14,84.9,0.0,0.2,6,157.113,1.531,862.450
150.8,73.26,84.9,0.0,0.1,6,161.484,1.555,862.875
165.4,73.35,84.9,0.0,0.1,6,164.403,1.573,863.157
165.4,73.48,85.0,0.0,0.1,6,168.787,1.601,863.580
165.4,73.57,85.0,0.0,0.2,6,171.714,1.621,863.861
165.4,73.70,85.0,0.0,0.0,6,176.112,1.652,864.283
180.1,73.83,85.0,0.0,-0.2,6,180.517,1.681,864.705
180.1,73.91,85.0,0.0,0.1,6,183.458,1.700,864.986
180.1,74.04,85.0,0.0,-0.4,6,187.876,1.726,865.409
180.1,74.12,85.0,0.0,0.2,6,190.826,1.744,865.691
194.9,74.24,85.1,0.0,-0.7,6,195.256,1.773,866.116
194.9,74.33,85.1,0.0,-0.9,6,198.214,1.791,866.401
194.9,74.45,85.1,0.0,-0.8,6,202.656,1.817,866.832
194.9,74.53,85.1,0.0,-0.6,6,205.621,1.833,867.124
209.8,74.65,85.1,0.0,-0.4,6,210.074,1.856,867.568
209.8,74.74,85.1,0.0,-0.2,6,213.047,1.872,867.870
209.8,74.85,85.2,0.0,0.2,6,217.511,1.901,868.328
209.8,74.93,85.2,0.0,0.4,6,220.490,1.922,868.637
224.8,75.05,82.8,0.0,0.7,6,224.965,1.953,869.104
224.8,75.06,45.1,1.7,0.7,6,227.951,1.974,869.415
224.8,74.58,0.0,69.3,0.6,6,232.422,2.006,869.879
224.8,73.85,0.0,81.7,0.6,6,235.377,2.028,870.182
239.7,72.62,0.0,90.2,0.6,6,239.751,2.062,870.626
239.7,71.31,0.0,92.4,0.7,6,244.050,2.090,871.057
239.7,70.40,0.0,91.0,1.0,6,246.872,2.105,871.335
239.7,69.19,0.0,69.5,1.5,6,251.041,2.127,871.738
253.9,68.47,0.0,81.1,1.8,6,253.783,2.141,871.998
253.9,67.25,0.0,88.2,2.5,6,257.840,2.162,872.373
