opponent,v3,Kévin Estre,0,1771613230773
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:47:10,Silverstone Grand Prix Circuit - ELMS,Porsche Penske Motorsport 2025 #6:LM (Hyper),Live,108.373,0,0,0
Tracklen [m],TotalLaps
5869.1,9
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
84.5,74.10,91.6,0.0,-0.2,6,97.361,1.133,853.836
99.3,74.23,91.7,0.0,-0.3,6,101.782,1.166,854.335
99.3,74.32,91.7,0.0,-0.2,6,104.734,1.187,854.671
99.3,74.45,91.8,0.0,-0.1,6,109.167,1.219,855.180
99.3,74.54,91.8,0.0,-0.0,6,112.127,1.241,855.523
114.2,74.67,91.8,0.0,-0.0,6,116.573,1.271,856.039
114.2,74.79,91.8,0.0,-0.0,6,121.026,1.299,856.559
114.2,74.88,91.7,0.0,0.0,6,123.999,1.317,856.907
129.1,75.00,91.9,0.0,0.1,6,128.464,1.342,857.429
129.1,75.09,91.9,0.0,0.2,6,131.446,1.359,857.778
129.1,75.21,92.0,0.0,0.2,6,135.924,1.384,858.300
129.1,75.29,92.0,0.0,0.4,6,138.913,1.404,858.648
144.2,75.41,92.0,0.0,0.3,6,143.404,1.435,859.168
144.2,75.50,92.0,0.0,0.3,6,146.402,1.455,859.513
144.2,75.62,92.1,0.0,0.3,6,150.907,1.483,860.026
144.2,75.70,92.1,0.0,0.4,6,153.914,1.501,860.367
159.3,75.82,92.1,0.0,0.4,6,158.431,1.526,860.874
159.3,75.90,92.2,0.0,0.2,6,161.447,1.542,861.208
159.3,76.02,92.2,0.0,0.1,6,165.977,1.568,861.706
159.3,76.13,92.2,0.0,0.1,6,170.514,1.596,862.198
174.5,76.22,92.3,0.0,0.2,6,173.543,1.615,862.524
174.5,76.33,92.3,0.0,0.1,6,178.094,1.643,863.010
174.5,76.41,92.3,0.0,-0.0,6,181.131,1.662,863.332
174.5,76.53,92.3,0.0,-0.3,6,185.694,1.691,863.813
189.7,76.60,92.4,0.0,-0.4,6,188.739,1.709,864.133
189.7,76.71,92.4,0.0,-0.4,6,193.313,1.738,864.614
189.7,76.79,92.4,0.0,-0.2,6,196.366,1.757,864.937
189.7,76.91,92.4,0.0,-0.3,6,200.951,1.786,865.426
205.1,76.98,92.5,0.0,-0.2,6,204.010,1.804,865.754
205.1,77.09,92.5,0.0,-0.0,6,208.605,1.830,866.253
205.1,77.17,92.5,0.0,0.2,6,211.672,1.847,866.587
205.1,77.28,92.5,0.0,0.3,6,216.278,1.874,867.092
220.5,77.34,92.6,0.0,0.2,6,219.351,1.894,867.429
220.5,77.45,92.6,0.0,0.2,6,223.967,1.925,867.934
220.5,77.54,80.0,3.1,0.3,6,228.590,1.956,868.436
220.5,77.39,26.4,64.3,0.3,6,231.672,1.976,868.769
236.0,76.32,0.0,85.2,0.4,6,236.262,2.009,869.260
236.0,75.46,0.0,89.4,0.3,6,239.282,2.030,869.580
236.0,74.16,0.0,93.6,0.4,6,243.749,2.060,870.049
236.0,73.22,0.0,91.3,0.5,6,246.682,2.076,870.353
250.9,71.87,0.0,91.0,0.8,6,251.015,2.101,870.796
250.9,70.99,0.0,91.9,1.1,6,253.859,2.117,871.081
250.9,69.84,48.9,15.2,1.4,6,258.062,2.140,871.493
250.9,69.76,63.0,0.0,1.8,6,260.841,2.155,871.756
265.0,69.56,2.4,45.1,2.9,6,265.007,2.176,872.132
265.0,69.02,0.0,69.1,3.2,6,267.771,2.190,872.367
265.0,67.92,0.0,84.4,3.3,6,271.869,2.208,872.692
265.0,66.67,0.0,89.6,3.0,6,275.900,2.224,872.979
278.7,65.81,0.0,91.3,2.5,6,278.545,2.234,873.146
278.7,64.49,0.0,90.9,1.8,6,282.451,2.248,873.357
278.7,63.63,0.0,83.8,1.7,6,285.013,2.258,873.469
278.7,62.45,29.5,70.4,1.9,0,288.794,2.271,873.594
291.5,61.76,0.0,61.1,1.8,5,291.279,2.280,873.645
291.5,60.84,0.0,40.0,2.5,5,294.958,2.296,873.671
291.5,60.39,0.0,23.6,3.6,5,297.382,2.307,873.653
291.5,59.91,0.0,17.5,5.4,5,300.991,2.323,873.572
303.5,59.64,0.0,16.5,6.1,5,303.381,2.335,873.480
303.5,59.25,0.0,9.0,6.4,5,306.943,2.354,873.291
303.5,58.96,0.0,6.2,6.3,5,310.480,2.375,873.036
303.5,58.78,0.0,7.5,6.7,5,312.826,2.390,872.833
315.2,58.51,0.0,2.2,7.7,5,316.327,2.412,872.476
315.2,58.37,1.3,0.2,9.1,5,318.649,2.426,872.205
315.2,58.15,0.0,5.1,10.4,5,322.114,2.446,871.744
315.2,57.96,0.0,11.9,11.2,5,324.411,2.459,871.399
326.8,57.61,0.0,14.0,11.4,5,327.831,2.478,870.824
326.8,57.35,0.0,15.8,11.4,5,330.092,2.489,870.402
326.8,56.95,0.0,9.5,10.9,5,333.450,2.505,869.708
326.8,56.73,2.8,1.4,10.4,5,335.667,2.516,869.203
338.3,56.60,46.9,0.0,10.4,5,338.965,2.532,868.380
385.8,55.93,37.4,0.0,29.4,5,378.112,2.743,851.386
385.8,55.84,34.6,0.0,30.5,5,380.924,2.760,849.560
385.8,55.74,33.3,0.0,30.9,5,383.689,2.775,847.673
385.8,55.67,33.1,0.0,30.9,5,385.504,2.785,846.380
397.4,55.56,33.3,0.0,29.9,5,388.182,2.800,844.390
431.3,55.99,85.9,0.0,11.7,5,415.306,2.973,816.835
431.3,56.12,86.0,0.0,10.9,5,416.629,2.983,815.026
