opponent,v3,Neel Jani,0,1771613018750
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:43:38,Silverstone Grand Prix Circuit - ELMS,Proton Competition 2025 #99:LM (Hyper),Live,108.388,0,0,0
Tracklen [m],TotalLaps
5869.1,8
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
48.8,72.43,90.9,0.0,0.1,6,55.514,0.747,851.609
48.8,72.53,90.9,0.0,0.1,6,58.395,0.772,851.932
63.3,72.67,90.9,0.0,0.1,6,62.723,0.811,852.415
63.3,72.76,91.0,0.0,0.1,6,65.614,0.838,852.736
63.3,72.90,91.0,0.0,0.1,6,69.957,0.880,853.216
63.3,73.00,91.0,0.0,0.1,6,72.857,0.909,853.536
77.8,73.15,91.1,0.0,0.0,6,77.215,0.948,854.014
77.8,73.28,91.1,0.0,-0.0,6,81.581,0.985,854.491
77.8,73.37,91.2,0.0,-0.0,6,84.496,1.008,854.809
77.8,73.50,91.2,0.0,-0.0,6,88.876,1.041,855.285
122.1,74.86,91.6,0.0,0.2,6,134.617,1.350,860.118
137.1,74.94,91.7,0.0,0.2,6,137.597,1.369,860.418
137.1,75.06,91.7,0.0,0.3,6,142.075,1.406,860.867
137.1,75.17,91.7,0.0,0.1,6,145.064,1.426,861.165
137.1,75.29,91.8,0.0,-0.1,6,149.555,1.453,861.609
152.0,75.37,91.8,0.0,-0.0,6,152.553,1.471,861.903
152.0,75.49,91.8,0.0,0.1,6,157.057,1.498,862.344
152.0,75.58,91.8,0.0,0.2,6,160.064,1.513,862.637
152.0,75.69,91.9,0.0,0.2,6,164.581,1.540,863.076
167.1,75.81,91.9,0.0,0.1,6,169.105,1.570,863.515
167.1,75.90,91.9,0.0,-0.0,6,172.125,1.590,863.806
167.1,76.02,92.0,0.0,0.1,6,176.661,1.622,864.243
167.1,76.10,92.0,0.0,0.5,6,179.689,1.642,864.532
182.3,76.21,92.1,0.0,-0.3,6,184.238,1.672,864.964
182.3,76.30,92.1,0.0,-0.7,6,187.274,1.689,865.250
182.3,76.41,92.1,0.0,-0.9,6,191.835,1.717,865.680
182.3,76.48,92.1,0.0,-0.7,6,194.879,1.737,865.970
197.6,76.60,92.2,0.0,-0.1,6,199.450,1.765,866.413
197.6,76.68,92.2,0.0,-0.2,6,202.500,1.783,866.714
197.6,76.79,92.2,0.0,-0.2,6,207.081,1.809,867.174
197.6,76.87,92.2,0.0,-0.2,6,210.138,1.824,867.484
212.9,76.98,92.3,0.0,0.1,6,214.729,1.849,867.957
212.9,77.05,92.3,0.0,0.3,6,217.793,1.869,868.276
212.9,77.16,92.3,0.0,0.4,6,222.394,1.902,868.756
212.9,77.24,92.3,0.0,0.4,6,225.465,1.924,869.076
228.3,77.35,92.4,0.0,0.3,6,230.078,1.955,869.554
228.3,77.42,92.4,0.0,0.3,6,233.157,1.978,869.870
228.3,77.36,22.2,21.2,0.4,6,237.779,2.013,870.337
228.3,76.98,0.0,62.4,0.5,6,240.853,2.035,870.643
243.8,75.88,0.0,83.9,0.6,6,245.421,2.062,871.091
243.8,74.59,0.0,89.1,0.8,6,249.918,2.085,871.522
243.8,73.71,0.0,91.2,0.9,6,252.873,2.101,871.798
258.7,72.35,0.0,91.2,1.4,6,257.239,2.124,872.195
258.7,71.45,0.0,91.6,1.5,6,260.106,2.140,872.446
258.7,70.10,0.0,91.8,2.0,6,264.340,2.164,872.801
258.7,69.21,0.0,92.0,2.2,6,267.120,2.179,873.021
272.7,67.87,0.0,92.4,1.7,6,271.224,2.200,873.321
272.7,66.98,0.0,92.6,1.6,6,273.917,2.212,873.502
272.7,65.64,0.0,91.9,1.8,6,277.891,2.228,873.742
272.7,64.75,0.0,91.7,1.9,6,280.497,2.238,873.879
321.3,57.71,2.5,0.0,10.5,5,321.222,2.435,872.378
321.3,57.56,0.4,4.0,11.0,5,323.500,2.449,872.022
321.3,57.30,0.0,3.3,11.9,5,326.895,2.469,871.428
321.3,57.13,0.0,6.0,12.3,5,329.143,2.481,870.993
332.7,56.84,0.0,1.4,12.2,5,332.487,2.498,870.279
332.7,56.67,2.0,0.7,11.9,5,334.697,2.509,869.762
332.7,56.49,27.0,0.0,11.5,5,337.986,2.525,868.922
332.7,56.43,32.1,0.0,11.6,5,340.162,2.536,868.318
344.1,56.37,39.7,0.0,12.6,5,343.404,2.551,867.348
344.1,56.34,40.6,0.0,13.9,5,345.550,2.562,866.658
344.1,56.27,30.6,0.0,16.7,5,348.745,2.577,865.560
344.1,56.16,24.0,0.0,17.8,5,351.908,2.593,864.387
356.1,56.07,20.5,0.0,18.0,5,353.997,2.604,863.565
356.1,55.91,13.8,0.0,18.2,5,357.098,2.621,862.272
356.1,55.79,13.1,0.0,17.8,5,359.141,2.634,861.370
356.1,55.63,31.8,0.0,16.7,5,362.171,2.652,859.959
367.8,55.63,59.9,0.0,15.9,5,364.169,2.664,858.979
367.8,55.75,75.9,0.0,15.3,5,367.138,2.682,857.448
367.8,55.81,60.1,0.0,15.3,5,369.100,2.693,856.386
367.8,55.88,71.9,0.0,16.0,5,372.014,2.711,854.732
379.7,55.98,83.7,0.0,16.7,5,373.937,2.723,853.589
379.7,56.16,85.3,0.0,17.2,5,376.795,2.741,851.815
379.7,56.29,85.3,0.0,17.3,5,378.682,2.753,850.593
379.7,56.47,85.5,0.0,17.7,5,381.487,2.770,848.702
391.5,56.59,85.6,0.0,17.8,5,383.338,2.780,847.404
391.5,56.77,85.7,0.0,17.8,5,386.085,2.795,845.400
391.5,56.89,85.9,0.0,17.3,5,387.895,2.806,844.025
391.5,57.05,78.9,0.0,16.0,5,390.576,2.822,841.905
403.3,57.12,65.6,0.0,15.6,5,392.339,2.834,840.454
403.3,57.18,49.0,0.0,15.3,5,394.944,2.850,838.224
403.3,57.12,39.2,0.0,14.6,5,397.496,2.866,835.933
403.3,57.08,30.3,0.0,14.0,5,399.164,2.877,834.373
415.2,56.87,4.5,24.5,13.4,5,401.617,2.895,831.988
415.2,56.55,0.0,24.1,12.5,5,403.213,2.906,830.375
415.2,56.11,12.2,1.2,10.0,5,405.544,2.923,827.929
415.2,56.07,64.0,0.0,8.0,5,407.059,2.933,826.276
426.7,56.24,85.6,0.0,6.9,5,409.287,2.948,823.750
426.7,56.37,85.7,0.0,7.2,5,410.746,2.956,822.034
426.7,56.58,85.9,0.0,8.0,5,412.894,2.965,819.414
426.7,56.72,85.9,0.0,8.9,5,414.298,2.973,817.636
437.8,56.92,86.0,0.0,10.9,5,416.363,2.987,814.924
437.8,57.07,86.1,0.0,11.9,5,417.714,2.995,813.088
437.8,57.28,86.2,0.0,13.6,5,419.706,3.004,810.296
437.8,57.41,86.3,0.0,14.0,5,421.006,3.012,808.406
449.0,57.60,86.5,0.0,14.2,5,422.908,3.026,805.528
449.0,57.73,86.6,0.0,14.0,5,424.145,3.036,803.582
449.0,57.91,86.7,0.0,12.2,5,425.948,3.054,800.619
449.0,58.03,86.8,0.0,10.9,5,427.114,3.069,798.615
460.2,58.21,86.9,0.0,10.4,5,428.810,3.093,795.568
460.2,58.34,87.0,0.0,9.6,5,429.905,3.108,793.511
460.2,58.53,87.0,0.0,10.0,5,431.494,3.135,790.385
471.7,58.74,86.5,0.0,9.7,5,433.024,3.159,787.218
471.7,58.87,87.2,0.0,8.7,5,434.012,3.172,785.084
471.7,59.07,87.3,0.0,7.7,5,435.442,3.200,781.848
471.7,59.16,87.5,0.0,7.3,5,436.359,3.223,779.670
483.4,59.25,66.4,0.0,4.0,5,437.694,3.251,776.380
483.4,59.37,54.0,0.0,0.1,5,438.562,3.259,774.171
483.4,59.52,86.7,0.0,-1.6,5,439.811,3.271,770.832
483.4,59.65,87.7,0.0,-0.6,5,440.607,3.284,768.586
495.1,59.84,87.8,0.0,2.7,5,441.749,3.315,765.189
495.1,60.01,87.8,0.0,4.6,5,442.488,3.335,762.909
495.1,60.24,79.8,0.0,5.0,5,443.569,3.364,759.467
495.1,60.34,72.6,0.0,3.8,5,444.271,3.381,757.160
507.0,60.53,85.6,0.0,2.1,5,445.295,3.404,753.682
507.0,60.66,88.1,0.0,0.9,5,445.957,3.422,751.351
507.0,60.91,88.2,0.0,0.5,5,446.925,3.450,747.836
507.0,61.06,88.2,0.0,1.3,5,447.556,3.469,745.480
519.0,61.27,88.1,0.0,2.6,5,448.483,3.499,741.930
519.0,61.49,88.6,0.0,3.4,5,449.391,3.532,738.361
519.0,61.66,88.7,0.0,3.6,5,449.985,3.551,735.970
519.0,61.91,88.7,0.0,3.0,5,450.854,3.577,732.367
531.3,62.06,88.8,0.0,2.8,5,451.415,3.595,729.954
531.3,62.24,88.9,0.0,2.7,5,452.226,3.621,726.315
531.3,62.40,88.9,0.0,2.2,5,452.746,3.638,723.877
531.3,62.61,88.9,0.0,2.7,5,453.490,3.668,720.201
543.7,62.76,89.0,0.0,3.2,5,453.965,3.689,717.740
543.7,62.99,89.1,0.0,3.1,5,454.650,3.716,714.030
543.7,63.13,89.1,0.0,2.7,5,455.089,3.731,711.547
543.7,63.34,89.2,0.0,1.6,5,455.719,3.755,707.806
556.3,63.48,89.3,0.0,1.5,5,456.121,3.774,705.302
556.3,63.70,89.4,0.0,1.1,5,456.702,3.806,701.532
556.3,63.85,89.4,0.0,1.3,5,457.078,3.825,699.009
556.3,64.06,89.5,0.0,0.8,5,457.627,3.856,695.212
568.9,64.21,89.5,0.0,0.8,5,457.984,3.878,692.672
568.9,64.42,89.6,0.0,0.7,5,458.510,3.911,688.850
568.9,64.56,89.7,0.0,0.7,5,458.855,3.932,686.294
568.9,64.77,89.8,0.0,0.7,5,459.363,3.965,682.448
581.7,64.92,89.8,0.0,0.7,5,459.697,3.986,679.876
581.7,65.12,89.9,0.0,0.7,5,460.190,4.018,676.007
581.7,65.33,90.0,0.0,0.8,5,460.674,4.051,672.124
581.7,65.47,90.0,0.0,0.8,5,460.992,4.073,669.528
594.7,65.68,90.1,0.0,0.9,5,461.462,4.106,665.622
594.7,65.81,90.1,0.0,0.9,5,461.770,4.127,663.010
594.7,66.02,90.2,0.0,0.9,5,462.223,4.159,659.082
594.7,66.15,90.2,0.0,0.8,5,462.519,4.181,656.456
607.8,66.35,90.3,0.0,0.9,5,462.955,4.215,652.505
607.8,66.48,90.3,0.0,0.9,5,463.238,4.238,649.865
607.8,66.68,90.4,0.0,0.9,5,463.654,4.272,645.892
607.8,66.81,90.5,0.0,1.0,5,463.925,4.294,643.236
621.1,67.01,90.5,0.0,0.9,5,464.321,4.327,639.242
621.1,67.13,90.6,0.0,0.9,5,464.577,4.348,636.572
621.1,67.33,90.6,0.0,0.9,5,464.951,4.382,632.556
621.1,67.45,90.7,0.0,0.9,5,465.194,4.404,629.872
634.5,67.64,90.7,0.0,0.8,5,465.546,4.437,625.835
634.5,67.77,90.8,0.0,0.7,5,465.774,4.458,623.136
634.5,67.96,90.8,0.0,0.6,5,466.105,4.489,619.078
634.5,68.08,90.9,0.0,0.6,5,466.319,4.511,616.366
648.0,68.27,90.9,0.0,0.6,5,466.629,4.543,612.288
648.0,68.39,91.0,0.0,0.6,5,466.830,4.565,609.562
648.0,68.58,91.1,0.0,0.6,5,467.123,4.597,605.464
648.0,68.76,91.1,0.0,0.5,5,467.407,4.629,601.355
661.8,68.88,91.1,0.0,0.3,5,467.591,4.650,598.609
661.8,69.06,91.2,0.0,0.4,5,467.860,4.682,594.480
661.8,69.18,91.2,0.0,0.4,5,468.035,4.703,591.721
661.8,69.36,91.3,0.0,0.5,5,468.292,4.733,587.573
675.6,69.47,91.3,0.0,0.5,5,468.458,4.752,584.802
675.6,69.65,91.4,0.0,0.4,5,468.702,4.780,580.636
675.6,69.76,91.4,0.0,0.3,5,468.860,4.798,577.852
675.6,69.94,91.5,0.0,0.5,5,469.091,4.822,573.668
689.5,70.05,91.5,0.0,0.4,5,469.241,4.837,570.873
689.5,70.22,91.6,0.0,0.3,5,469.461,4.856,566.671
689.5,70.33,91.6,0.0,0.2,5,469.603,4.868,563.863
689.5,70.50,91.7,0.0,0.1,5,469.813,4.885,559.644
703.6,70.61,91.7,0.0,0.0,5,469.950,4.896,556.825
703.6,70.59,0.0,0.0,-0.5,0,470.152,4.911,552.591
703.6,70.63,90.8,0.0,-0.4,6,470.286,4.920,549.771
703.6,70.79,90.9,0.0,-0.7,6,470.487,4.931,545.534
717.8,70.89,90.9,0.0,-0.7,6,470.623,4.937,542.704
717.8,71.05,91.0,0.0,-0.0,6,470.833,4.944,538.451
717.8,71.15,91.0,0.0,-0.2,6,470.977,4.948,535.611
717.8,71.31,91.0,0.0,0.4,6,471.199,4.952,531.343
732.1,71.41,91.1,0.0,0.5,6,471.349,4.955,528.493
732.1,71.57,91.1,0.0,0.4,6,471.574,4.954,524.210
732.1,71.67,91.1,0.0,0.1,6,471.724,4.952,521.349
732.1,71.82,91.2,0.0,-0.0,6,471.945,4.948,517.051
746.5,71.98,91.2,0.0,0.1,6,472.164,4.942,512.743
