opponent,v3,Alessandro Pier Guidi,0,1771614524743
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 19:08:44,Silverstone Grand Prix Circuit - ELMS,Ferrari AF Corse 2025 #51:LM (Hyper),Live,106.211,0,0,0
Tracklen [m],TotalLaps
5865.9,2
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
55.2,70.62,63.7,0.0,0.4,6,58.913,0.755,852.293
55.2,70.77,59.2,0.0,0.4,6,63.128,0.792,852.760
55.2,70.87,59.3,0.0,0.4,6,65.944,0.819,853.071
69.4,71.02,59.3,0.0,0.1,6,70.174,0.861,853.535
69.4,71.12,59.4,0.0,0.3,6,73.000,0.889,853.843
69.4,71.27,59.3,0.0,0.7,6,77.246,0.927,854.302
69.4,71.42,59.4,0.0,-0.0,6,81.502,0.963,854.758
83.6,71.52,59.4,0.0,-0.1,6,84.345,0.985,855.059
83.6,71.66,59.5,0.0,-0.2,6,88.616,1.018,855.510
83.6,71.75,59.5,0.0,0.5,6,91.468,1.041,855.810
83.6,71.90,59.6,0.0,0.2,6,95.753,1.076,856.260
97.9,71.99,59.6,0.0,-0.1,6,98.615,1.096,856.559
97.9,72.14,59.6,0.0,0.0,6,102.916,1.127,857.006
97.9,72.23,59.7,0.0,0.1,6,105.787,1.147,857.304
97.9,72.37,59.7,0.0,0.4,6,110.102,1.177,857.750
112.3,72.46,59.8,0.0,0.4,6,112.983,1.197,858.047
112.3,72.60,59.8,0.0,0.4,6,117.312,1.231,858.492
112.3,72.70,59.8,0.0,0.4,6,120.203,1.252,858.788
112.3,72.85,59.8,0.0,0.1,6,124.547,1.278,859.229
126.8,72.94,59.8,0.0,0.0,6,127.447,1.292,859.521
126.8,73.07,59.9,0.0,0.0,6,131.805,1.314,859.958
126.8,73.20,59.9,0.0,0.3,6,136.171,1.339,860.393
126.8,73.28,60.0,0.0,0.1,6,139.086,1.361,860.682
141.5,73.42,60.0,0.0,0.0,6,143.466,1.396,861.115
141.5,73.52,60.0,0.0,0.1,6,146.390,1.414,861.403
141.5,73.65,60.0,0.0,0.4,6,150.784,1.441,861.834
141.5,73.74,60.1,0.0,0.3,6,153.718,1.459,862.120
156.2,73.87,60.1,0.0,0.3,6,158.125,1.483,862.549
156.2,73.96,60.1,0.0,0.3,6,161.067,1.499,862.834
156.2,74.08,60.2,0.0,0.2,6,165.488,1.527,863.261
156.2,74.17,60.2,0.0,0.1,6,168.439,1.546,863.546
171.0,74.29,60.2,0.0,-0.0,6,172.872,1.576,863.971
171.0,74.39,60.2,0.0,-0.1,6,175.832,1.597,864.254
171.0,74.51,60.2,0.0,-0.2,6,180.278,1.627,864.679
185.8,74.64,60.2,0.0,0.1,6,184.732,1.655,865.105
185.8,74.72,60.2,0.0,-0.3,6,187.706,1.672,865.390
185.8,74.84,60.2,0.0,0.0,6,192.172,1.700,865.817
185.8,74.93,60.2,0.0,-0.7,6,195.154,1.719,866.103
200.8,75.05,60.2,0.0,-1.0,6,199.632,1.746,866.534
200.8,75.13,60.2,0.0,-0.8,6,202.621,1.763,866.825
200.8,75.25,60.2,0.0,-0.4,6,207.111,1.788,867.268
200.8,75.32,60.2,0.0,-0.2,6,210.107,1.803,867.569
215.8,75.44,60.3,0.0,-0.0,6,214.607,1.828,868.028
215.8,75.52,60.3,0.0,0.1,6,217.610,1.848,868.339
215.8,75.64,60.3,0.0,0.2,6,222.120,1.879,868.808
215.8,75.72,60.3,0.0,0.2,6,225.131,1.901,869.122
231.0,75.83,60.3,0.0,0.5,6,229.653,1.932,869.592
231.0,75.90,60.3,0.0,0.8,6,232.671,1.954,869.903
231.0,76.02,60.3,0.0,1.0,6,237.205,1.989,870.367
231.0,76.08,51.2,5.0,1.0,6,240.231,2.012,870.672
246.2,75.75,0.0,53.2,1.0,6,244.768,2.040,871.122
246.2,74.78,0.0,77.2,1.1,6,249.267,2.062,871.558
246.2,73.99,0.0,82.2,1.4,6,252.231,2.076,871.839
246.2,72.75,0.0,81.8,1.7,6,256.617,2.098,872.243
261.0,71.93,0.0,83.3,2.0,6,259.501,2.114,872.501
261.0,70.69,0.0,84.9,2.2,6,263.767,2.138,872.865
261.0,69.87,0.0,85.6,2.8,6,266.571,2.154,873.091
261.0,68.61,0.0,85.3,2.5,6,270.716,2.175,873.405
274.9,67.78,0.0,85.2,2.3,6,273.439,2.187,873.594
274.9,66.54,0.0,84.9,3.0,6,277.463,2.204,873.847
274.9,65.72,0.0,85.0,3.4,6,280.106,2.214,873.994
274.9,64.48,0.0,81.7,3.8,6,284.010,2.229,874.179
