opponent,v3,Alex Riberas,0,1771613470939
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:51:10,Silverstone Grand Prix Circuit - ELMS,Aston Martin THOR Team 2025 #009:LM (Hyper),Live,104.557,0,0,0
Tracklen [m],TotalLaps
5869.1,8
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
78.9,72.44,93.4,0.0,-0.2,6,86.886,1.013,855.235
78.9,72.53,93.4,0.0,-0.1,6,89.768,1.036,855.543
93.4,72.67,93.4,0.0,0.2,6,94.099,1.071,856.007
93.4,72.77,93.4,0.0,0.2,6,96.991,1.093,856.317
93.4,72.91,93.4,0.0,0.5,6,101.336,1.124,856.782
93.4,73.04,93.4,0.0,0.4,6,105.689,1.155,857.245
107.9,73.15,93.4,0.0,0.1,6,108.597,1.175,857.553
107.9,73.28,93.4,0.0,0.7,6,112.965,1.206,858.013
107.9,73.38,93.4,0.0,-0.1,6,115.882,1.228,858.316
107.9,73.52,93.4,0.0,0.1,6,120.265,1.260,858.767
122.6,73.61,93.4,0.0,0.2,6,123.192,1.278,859.066
122.6,73.76,93.4,0.0,0.5,6,127.590,1.301,859.513
122.6,73.84,93.5,0.0,-0.2,6,130.527,1.316,859.809
122.6,73.97,93.5,0.0,0.2,6,134.939,1.341,860.252
137.4,74.06,93.5,0.0,0.1,6,137.884,1.361,860.546
137.4,74.18,93.5,0.0,0.4,6,142.309,1.396,860.985
137.4,74.29,93.5,0.0,-0.1,6,145.264,1.415,861.277
137.4,74.41,93.5,0.0,0.2,6,149.703,1.442,861.714
152.2,74.50,93.5,0.0,0.2,6,152.667,1.461,862.004
152.2,74.64,93.5,0.0,0.2,6,157.120,1.486,862.439
152.2,74.76,93.5,0.0,0.2,6,161.580,1.511,862.872
152.2,74.85,93.5,0.0,0.1,6,164.559,1.529,863.161
167.1,74.98,93.5,0.0,0.0,6,169.033,1.558,863.593
167.1,75.06,93.5,0.0,0.1,6,172.019,1.579,863.880
167.1,75.20,93.6,0.0,0.1,6,176.506,1.610,864.312
167.1,75.28,93.6,0.0,-0.1,6,179.502,1.630,864.599
182.1,75.41,93.6,0.0,0.2,6,184.001,1.659,865.032
182.1,75.50,93.6,0.0,0.7,6,187.006,1.676,865.320
182.1,75.62,93.6,0.0,-0.6,6,191.518,1.704,865.753
182.1,75.70,93.6,0.0,-1.4,6,194.531,1.723,866.041
197.2,75.82,93.6,0.0,-0.9,6,199.056,1.751,866.477
197.2,75.90,93.6,0.0,-0.7,6,202.076,1.768,866.771
197.2,76.02,93.6,0.0,-0.2,6,206.611,1.793,867.221
197.2,76.11,93.6,0.0,-0.0,6,209.638,1.809,867.526
212.4,76.23,93.6,0.0,0.1,6,214.185,1.834,867.992
212.4,76.34,93.7,0.0,0.2,6,218.737,1.865,868.463
212.4,76.43,93.6,0.0,0.3,6,221.776,1.886,868.780
227.6,76.55,93.7,0.0,0.5,6,226.341,1.918,869.254
227.6,76.63,93.7,0.0,0.6,6,229.388,1.939,869.569
227.6,76.74,93.7,0.0,0.7,6,233.964,1.972,870.038
227.6,76.82,93.7,0.0,0.7,6,237.019,1.996,870.347
243.0,76.95,93.7,0.0,0.6,6,241.609,2.029,870.804
243.0,77.03,93.7,0.0,0.5,6,244.674,2.047,871.103
243.0,77.13,93.7,0.0,1.3,6,249.277,2.070,871.543
243.0,77.21,92.7,0.0,2.0,6,252.350,2.085,871.829
258.4,76.99,19.4,65.9,2.7,6,256.963,2.108,872.243
258.4,75.84,0.0,87.7,3.1,6,261.535,2.133,872.635
258.4,74.93,0.0,89.7,3.2,6,264.543,2.149,872.879
258.4,74.01,0.0,94.1,3.0,6,267.515,2.166,873.107
273.4,72.58,0.0,97.3,2.4,6,271.905,2.188,873.416
273.4,71.11,0.0,98.1,2.8,6,276.210,2.207,873.683
273.4,70.14,0.0,98.5,3.2,6,279.033,2.218,873.836
273.4,68.68,0.0,97.7,3.6,6,283.196,2.234,874.024
287.4,67.72,0.0,94.1,4.2,6,285.924,2.244,874.121
287.4,66.33,40.2,83.9,3.9,0,289.947,2.257,874.223
287.4,65.50,0.0,75.2,3.3,5,292.585,2.267,874.256
287.4,64.42,0.0,42.9,4.1,5,296.483,2.284,874.254
300.5,63.91,0.0,28.6,4.7,5,299.050,2.295,874.216
300.5,63.31,0.0,23.3,6.3,5,302.865,2.313,874.098
300.5,62.96,0.0,17.3,8.1,5,305.389,2.325,873.980
300.5,62.54,0.0,9.8,9.7,5,309.146,2.346,873.742
312.9,62.19,0.0,7.9,11.6,5,312.876,2.370,873.433
312.9,61.97,0.0,4.0,12.4,5,315.347,2.385,873.187
312.9,61.70,2.3,0.0,13.6,5,319.032,2.408,872.755
312.9,61.54,2.6,0.0,14.4,5,321.475,2.423,872.425
325.2,61.29,0.3,3.0,15.3,5,325.117,2.445,871.862
325.2,61.09,0.0,0.8,15.8,5,327.529,2.459,871.441
325.2,60.83,1.9,0.2,16.2,5,331.119,2.477,870.741
325.2,60.69,27.0,0.0,16.1,5,333.494,2.489,870.227
337.3,60.54,32.0,0.0,16.2,5,337.031,2.507,869.380
337.3,60.47,36.0,0.0,16.5,5,339.372,2.518,868.766
337.3,60.33,17.9,0.0,17.7,5,342.858,2.534,867.772
337.3,60.19,12.9,0.0,19.1,5,345.161,2.545,867.060
349.9,59.96,11.6,0.0,21.8,5,348.581,2.561,865.920
349.9,59.76,21.4,0.0,22.1,5,351.957,2.577,864.694
349.9,59.65,22.1,0.0,22.6,5,354.183,2.589,863.830
349.9,59.43,8.2,0.0,23.2,5,357.485,2.608,862.463
362.3,59.27,4.7,1.7,23.2,5,359.658,2.621,861.507
362.3,59.04,34.8,0.0,22.6,5,362.874,2.640,860.007
362.3,59.02,63.8,0.0,22.1,5,364.992,2.652,858.963
362.3,59.10,73.4,0.0,21.5,5,368.135,2.670,857.329
374.8,59.11,59.6,0.0,21.3,5,370.209,2.682,856.193
374.8,59.17,85.0,0.0,21.4,5,373.283,2.701,854.423
374.8,59.27,93.1,0.0,21.3,5,375.310,2.714,853.198
374.8,59.43,93.2,0.0,20.2,5,378.317,2.733,851.292
387.2,59.53,93.2,0.0,19.7,5,380.299,2.745,849.977
387.2,59.70,93.2,0.0,18.9,5,383.239,2.762,847.940
