opponent,v3,Jack Aitken,0,1771612566525
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:36:06,Silverstone Grand Prix Circuit - ELMS,Cadillac Whelen 2025 #311:LM (Hyper),Live,341.537,0,0,0
Tracklen [m],TotalLaps
5869.1,2
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
0.9,16.34,11.0,0.0,0.2,1,4.694,0.648,828.964
0.9,16.35,11.0,0.0,0.2,1,5.668,0.658,829.077
4.2,16.35,11.0,0.0,0.2,1,6.317,0.664,829.153
4.2,16.35,10.9,0.0,0.2,1,7.292,0.673,829.266
4.2,16.35,10.9,0.0,0.2,1,7.941,0.678,829.342
4.2,16.35,10.9,0.0,0.2,1,8.915,0.686,829.455
7.6,16.35,10.9,0.0,0.1,1,9.565,0.691,829.531
7.6,16.35,10.9,0.0,0.0,1,10.539,0.698,829.645
7.6,16.35,10.9,0.0,-0.1,1,11.189,0.703,829.720
7.6,16.35,10.8,0.0,-0.1,1,12.163,0.710,829.834
11.1,16.35,10.8,0.0,-0.2,1,12.812,0.714,829.910
11.1,16.35,10.8,0.0,-0.3,1,13.787,0.721,830.023
11.1,16.35,10.8,0.0,-0.4,1,14.436,0.726,830.099
11.1,16.35,10.8,0.0,-0.4,1,15.410,0.733,830.213
14.3,16.35,10.8,0.0,-0.4,1,16.384,0.740,830.328
14.3,16.35,10.8,0.0,-0.4,1,17.034,0.745,830.404
14.3,16.35,10.9,0.0,-0.3,1,18.008,0.753,830.519
14.3,16.35,10.9,0.0,-0.3,1,18.657,0.757,830.596
17.8,16.35,10.9,0.0,-0.2,1,19.631,0.765,830.711
17.8,16.35,10.9,0.0,-0.1,1,20.281,0.770,830.788
17.8,16.35,10.9,0.0,-0.1,1,21.255,0.778,830.903
17.8,16.35,10.9,0.0,-0.0,1,21.904,0.783,830.980
21.2,16.35,10.9,0.0,0.0,1,22.878,0.790,831.096
21.2,16.35,10.8,0.0,0.0,1,23.527,0.795,831.172
21.2,16.35,10.8,0.0,0.1,1,24.502,0.801,831.288
21.2,16.35,10.8,0.0,0.1,1,25.151,0.806,831.365
24.5,16.35,10.7,0.0,0.1,1,26.125,0.812,831.480
24.5,16.35,10.6,0.0,0.1,1,26.775,0.815,831.557
24.5,16.35,10.6,0.0,0.0,1,27.749,0.821,831.671
24.5,16.35,10.6,0.0,0.1,1,28.399,0.825,831.747
27.9,16.35,10.6,0.0,0.1,1,29.373,0.831,831.862
27.9,16.35,10.7,0.0,0.1,1,30.348,0.837,831.976
27.9,16.35,10.8,0.0,0.1,1,30.997,0.842,832.052
31.3,16.35,10.8,0.0,0.2,1,31.971,0.849,832.166
31.3,16.35,10.8,0.0,0.2,1,32.621,0.854,832.242
31.3,16.35,10.8,0.0,0.4,1,33.595,0.861,832.355
31.3,16.35,10.8,0.0,0.4,1,34.245,0.866,832.431
34.6,16.35,10.8,0.0,0.4,1,35.219,0.874,832.543
34.6,16.35,10.8,0.0,0.5,1,35.868,0.878,832.619
34.6,16.35,10.8,0.0,0.6,1,36.843,0.886,832.731
34.6,16.35,10.8,0.0,0.6,1,37.493,0.890,832.805
38.0,16.35,10.8,0.0,0.7,1,38.467,0.898,832.917
38.0,16.35,10.8,0.0,0.8,1,39.117,0.902,832.991
38.0,16.35,10.8,0.0,0.9,1,40.091,0.910,833.102
38.0,16.35,10.8,0.0,0.8,1,41.066,0.917,833.211
41.5,16.35,10.8,0.0,0.8,1,41.716,0.921,833.284
41.5,16.35,10.8,0.0,0.7,1,42.691,0.929,833.393
41.5,16.35,10.8,0.0,0.7,1,43.341,0.933,833.466
41.5,16.35,10.8,0.0,0.7,1,44.315,0.941,833.574
44.7,16.35,10.8,0.0,0.7,1,44.965,0.946,833.645
44.7,16.35,10.9,0.0,0.6,1,45.940,0.953,833.753
44.7,16.35,10.9,0.0,0.5,1,46.590,0.958,833.824
44.7,16.35,10.9,0.0,0.4,1,47.565,0.966,833.931
48.2,16.35,10.9,0.0,0.3,1,48.215,0.971,834.002
48.2,16.35,10.9,0.0,-0.0,1,49.190,0.979,834.108
48.2,16.35,10.9,0.0,-0.3,1,49.840,0.984,834.179
48.2,16.35,10.9,0.0,-0.5,1,50.815,0.992,834.285
51.4,16.35,10.9,0.0,-0.6,1,51.465,0.998,834.357
51.4,16.35,10.9,0.0,-0.6,1,52.440,1.006,834.464
51.4,16.35,10.9,0.0,-0.7,1,53.415,1.014,834.572
51.4,16.35,10.9,0.0,-0.7,1,54.065,1.020,834.644
54.8,16.35,10.9,0.0,-0.7,1,55.040,1.028,834.753
54.8,16.35,10.9,0.0,-0.7,1,55.690,1.034,834.826
54.8,16.35,10.9,0.0,-0.6,1,56.664,1.043,834.935
54.8,16.35,10.9,0.0,-0.5,1,57.314,1.049,835.009
58.3,16.35,10.9,0.0,-0.5,1,58.289,1.057,835.119
58.3,16.35,10.9,0.0,-0.5,1,58.938,1.063,835.192
58.3,16.35,10.9,0.0,-0.4,1,59.913,1.072,835.303
58.3,16.35,10.9,0.0,-0.4,1,60.563,1.078,835.376
61.5,16.35,10.9,0.0,-0.3,1,61.537,1.087,835.487
61.5,16.35,10.9,0.0,-0.3,1,62.187,1.093,835.561
61.5,16.35,10.9,0.0,-0.3,1,63.161,1.102,835.672
61.5,16.35,10.9,0.0,-0.2,1,63.811,1.109,835.746
65.0,16.35,11.0,0.0,-0.2,1,64.785,1.118,835.858
65.0,16.35,10.9,0.0,-0.2,1,65.759,1.127,835.970
65.0,16.35,10.9,0.0,-0.1,1,66.409,1.134,836.044
65.0,16.35,11.0,0.0,-0.1,1,67.383,1.143,836.156
68.4,16.35,11.0,0.0,-0.0,1,68.033,1.149,836.230
68.4,16.35,11.0,0.0,0.0,1,69.007,1.159,836.342
68.4,16.35,11.0,0.0,0.0,1,69.657,1.165,836.417
68.4,16.35,11.0,0.0,-0.0,1,70.631,1.174,836.527
71.7,16.35,11.0,0.0,-0.0,1,71.281,1.181,836.601
71.7,16.35,11.0,0.0,0.0,1,72.255,1.190,836.712
71.7,16.35,11.0,0.0,0.1,1,72.905,1.196,836.786
71.7,16.35,11.0,0.0,0.1,1,73.879,1.206,836.897
75.1,16.35,11.0,0.0,0.1,1,74.529,1.212,836.970
75.1,16.35,11.0,0.0,0.1,1,75.503,1.221,837.081
75.1,16.35,10.9,0.0,0.2,1,76.153,1.227,837.155
75.1,16.35,10.9,0.0,0.3,1,77.127,1.236,837.266
78.5,16.35,11.0,0.0,0.3,1,78.102,1.246,837.375
78.5,16.35,11.0,0.0,0.2,1,78.752,1.252,837.449
78.5,16.35,11.0,0.0,0.2,1,79.726,1.261,837.559
78.5,16.35,10.9,0.0,0.3,1,80.376,1.267,837.632
81.8,16.35,10.9,0.0,0.3,1,81.350,1.277,837.741
81.8,16.35,11.0,0.0,0.4,1,82.000,1.283,837.814
81.8,16.35,11.0,0.0,0.5,1,82.975,1.293,837.923
81.8,16.35,11.0,0.0,0.4,1,83.625,1.299,837.995
85.2,16.35,11.0,0.0,0.3,1,84.599,1.308,838.103
85.2,16.35,11.0,0.0,0.4,1,85.249,1.315,838.175
85.2,16.35,10.9,0.0,0.5,1,86.224,1.324,838.283
85.2,16.35,10.9,0.0,0.6,1,86.874,1.330,838.354
88.7,16.35,10.9,0.0,0.7,1,87.849,1.340,838.461
88.7,16.35,10.9,0.0,0.7,1,88.499,1.346,838.532
88.7,16.35,10.9,0.0,0.8,1,89.474,1.355,838.637
88.7,16.35,10.9,0.0,0.9,1,90.124,1.361,838.707
91.9,16.35,10.9,0.0,0.9,1,91.099,1.369,838.812
91.9,16.35,10.9,0.0,0.9,1,92.075,1.378,838.916
91.9,16.35,10.9,0.0,1.0,1,92.725,1.383,838.984
95.4,16.35,10.9,0.0,1.0,1,93.700,1.390,839.087
95.4,16.35,10.8,0.0,1.1,1,94.351,1.395,839.155
95.4,16.35,10.8,0.0,1.1,1,95.326,1.402,839.256
95.4,16.35,10.8,0.0,1.0,1,95.977,1.407,839.323
98.8,16.35,10.8,0.0,1.0,1,96.953,1.414,839.423
98.8,16.35,10.8,0.0,1.0,1,97.603,1.418,839.489
98.8,16.35,10.8,0.0,1.0,1,98.579,1.425,839.587
98.8,16.35,10.8,0.0,1.0,1,99.230,1.429,839.653
102.1,16.35,10.8,0.0,1.0,1,100.206,1.436,839.750
102.1,16.35,10.8,0.0,0.9,1,101.182,1.442,839.847
102.1,16.35,10.8,0.0,0.7,1,102.158,1.449,839.943
102.1,16.35,10.8,0.0,0.7,1,102.809,1.453,840.007
108.9,16.35,10.8,0.0,0.2,1,108.342,1.489,840.544
108.9,16.35,10.8,0.0,0.1,1,109.318,1.495,840.639
112.2,16.35,10.8,0.0,0.1,1,109.969,1.500,840.702
112.2,16.35,10.8,0.0,0.0,1,110.945,1.506,840.796
112.2,16.35,10.8,0.0,-0.1,1,111.596,1.510,840.859
112.2,16.35,10.8,0.0,-0.1,1,112.573,1.516,840.953
115.6,16.35,10.8,0.0,-0.2,1,113.223,1.520,841.016
115.6,16.35,10.8,0.0,-0.1,1,114.200,1.527,841.110
115.6,16.35,10.8,0.0,-0.2,1,114.851,1.531,841.173
115.6,16.35,10.8,0.0,-0.3,1,115.827,1.537,841.268
119.0,16.35,10.8,0.0,-0.4,1,116.478,1.541,841.331
119.0,16.35,10.8,0.0,-0.6,1,117.454,1.547,841.426
119.0,16.35,10.8,0.0,-0.6,1,118.105,1.551,841.490
119.0,16.35,10.8,0.0,-0.7,1,119.081,1.557,841.586
122.3,16.35,10.8,0.0,-0.8,1,119.732,1.561,841.650
122.3,16.35,10.8,0.0,-0.9,1,120.708,1.567,841.747
122.3,16.35,10.8,0.0,-0.9,1,121.684,1.572,841.845
122.3,16.35,10.8,0.0,-1.0,1,122.335,1.576,841.911
125.7,16.35,10.7,0.0,-1.0,1,123.311,1.582,842.009
125.7,16.35,10.7,0.0,-1.2,1,123.962,1.586,842.076
125.7,16.35,10.7,0.0,-1.3,1,124.937,1.592,842.176
125.7,16.35,10.7,0.0,-1.2,1,125.588,1.596,842.244
129.2,16.35,10.7,0.0,-1.1,1,126.564,1.601,842.346
129.2,16.35,10.6,0.0,-1.0,1,127.214,1.605,842.414
129.2,16.35,10.6,0.0,-0.8,1,128.190,1.611,842.517
129.2,16.35,10.6,0.0,-0.8,1,128.840,1.615,842.586
132.4,16.35,10.6,0.0,-0.6,1,129.816,1.620,842.690
132.4,16.35,10.6,0.0,-0.4,1,130.466,1.624,842.759
132.4,16.35,10.6,0.0,-0.0,1,131.442,1.630,842.864
132.4,16.35,10.7,0.0,0.2,1,132.417,1.635,842.968
135.9,16.35,10.7,0.0,0.2,1,133.068,1.639,843.037
135.9,16.35,10.7,0.0,0.7,1,134.043,1.645,843.140
135.9,16.35,10.7,0.0,0.8,1,134.694,1.648,843.209
135.9,16.35,10.7,0.0,0.8,1,135.669,1.654,843.311
139.1,16.35,10.8,0.0,0.7,1,136.320,1.657,843.379
139.1,16.35,10.8,0.0,0.7,1,137.295,1.663,843.481
139.1,16.35,10.7,0.0,0.7,1,137.946,1.667,843.548
139.1,16.35,10.7,0.0,0.7,1,138.922,1.673,843.648
142.6,16.35,10.7,0.0,0.6,1,139.572,1.677,843.715
142.6,16.35,10.7,0.0,0.5,1,140.548,1.684,843.815
142.6,16.35,10.7,0.0,0.5,1,141.199,1.688,843.882
142.6,16.35,10.8,0.0,0.4,1,142.175,1.695,843.981
146.0,16.35,10.7,0.0,0.4,1,142.825,1.700,844.048
146.0,16.35,10.8,0.0,0.2,1,143.801,1.708,844.147
146.0,16.35,10.8,0.0,0.1,1,144.452,1.713,844.213
146.0,16.35,10.9,0.0,0.0,1,145.428,1.721,844.313
152.7,16.35,10.9,0.0,0.0,1,150.631,1.764,844.848
152.7,16.35,10.7,0.0,0.0,1,151.281,1.768,844.915
156.1,16.35,10.5,0.0,0.0,1,152.257,1.773,845.016
156.1,16.35,10.6,0.0,0.0,1,153.233,1.779,845.118
156.1,16.35,10.7,0.0,0.0,1,153.883,1.783,845.185
156.1,16.35,10.7,0.0,0.0,1,154.859,1.788,845.286
159.4,16.35,10.6,0.0,-0.1,1,155.510,1.791,845.354
159.4,16.35,10.7,0.0,-0.1,1,156.485,1.796,845.455
159.4,16.35,10.7,0.0,-0.1,1,157.136,1.799,845.523
159.4,16.35,10.7,0.0,-0.1,1,158.112,1.805,845.624
162.8,16.35,10.7,0.0,-0.1,1,158.762,1.809,845.692
162.8,16.35,10.6,0.0,-0.2,1,159.738,1.813,845.794
162.8,16.35,10.6,0.0,-0.1,1,160.388,1.816,845.862
162.8,16.35,10.5,0.0,-0.1,1,161.364,1.821,845.964
166.3,16.35,10.5,0.0,-0.1,1,162.015,1.824,846.033
166.3,16.35,10.5,0.0,-0.1,1,162.990,1.828,846.135
166.3,16.35,10.5,0.0,-0.1,1,163.641,1.830,846.204
166.3,16.35,10.6,0.0,-0.1,1,164.617,1.834,846.306
169.5,16.35,10.6,0.0,0.1,1,165.267,1.836,846.375
169.5,16.35,10.7,0.0,0.2,1,166.242,1.840,846.479
169.5,16.35,10.7,0.0,0.2,1,167.218,1.843,846.582
169.5,16.35,10.7,0.0,0.2,1,167.868,1.845,846.651
173.0,16.35,10.7,0.0,0.2,1,168.844,1.847,846.755
173.0,16.35,10.6,0.0,0.3,1,169.494,1.849,846.823
173.0,16.35,10.6,0.0,0.3,1,170.470,1.851,846.927
173.0,16.35,10.5,0.0,0.2,1,171.120,1.852,846.996
176.4,16.35,10.5,0.0,0.1,1,172.096,1.853,847.098
176.4,16.35,10.5,0.0,0.1,1,172.747,1.853,847.167
176.4,16.35,10.5,0.0,0.1,1,173.722,1.854,847.269
176.4,16.35,10.5,0.0,0.1,1,174.373,1.855,847.337
179.6,16.35,10.5,0.0,0.1,1,175.349,1.855,847.440
179.6,16.35,10.5,0.0,0.1,1,175.999,1.856,847.508
179.6,16.35,10.5,0.0,0.1,1,176.975,1.857,847.611
179.6,16.35,10.6,0.0,0.8,1,177.951,1.859,847.713
183.1,16.35,10.6,0.0,1.9,1,178.601,1.860,847.781
183.1,16.35,10.7,0.0,4.7,1,179.577,1.862,847.882
183.1,16.35,10.9,0.0,7.4,1,180.228,1.864,847.946
183.1,16.33,11.7,0.0,24.9,1,181.205,1.867,848.033
193.1,16.24,8.9,3.2,68.5,1,190.594,1.918,847.389
196.4,16.04,0.0,17.1,57.3,1,191.522,1.925,847.107
196.4,15.80,0.0,25.8,43.7,1,192.125,1.930,846.899
196.4,15.33,0.0,30.9,26.3,1,193.003,1.937,846.575
196.4,14.99,0.0,32.1,19.9,1,193.569,1.942,846.356
199.2,14.46,0.0,32.0,10.5,1,194.391,1.949,846.031
199.2,14.10,0.0,31.9,-2.6,1,194.923,1.953,845.819
199.2,13.57,0.0,30.2,-0.7,1,195.697,1.959,845.516
199.2,13.06,0.0,31.3,-15.0,1,196.444,1.966,845.228
201.8,12.72,0.0,30.1,-18.4,1,196.928,1.969,845.048
201.8,12.23,0.0,30.1,-27.0,1,197.634,1.975,844.797
201.8,11.91,0.0,27.7,-34.6,1,198.092,1.979,844.643
201.8,11.45,0.0,25.9,-47.4,1,198.762,1.984,844.434
204.0,11.17,0.0,24.4,-56.9,1,199.198,1.987,844.312
204.0,10.74,0.0,21.8,-72.8,1,199.837,1.991,844.155
204.0,10.48,0.0,20.2,-83.9,1,200.253,1.994,844.070
204.0,10.11,0.0,18.9,-81.4,1,200.864,1.998,843.975
206.0,9.90,0.0,30.2,-9.6,1,201.261,2.000,843.926
206.0,9.44,0.0,23.5,-48.9,1,201.836,2.004,843.844
