opponent,v3,Paul di Resta,0,1771575803263
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:23:23,Silverstone Grand Prix Circuit - ELMS,Peugeot TotalEnergies 2025 #93:LM (Hyper),Live,112.789,0,0,0
Tracklen [m],TotalLaps
5865.7,1
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
9.2,69.45,59.0,0.0,-0.1,5,15.847,0.386,847.059
9.2,69.56,59.0,0.0,-0.1,5,18.609,0.409,847.374
23.0,69.74,59.0,0.0,-0.0,5,22.761,0.440,847.848
23.0,69.84,59.0,0.0,0.0,5,25.534,0.461,848.165
23.0,70.00,59.1,0.0,0.2,5,29.702,0.495,848.643
23.0,70.11,59.1,0.0,0.3,5,32.485,0.519,848.962
37.0,70.27,59.2,0.0,0.3,5,36.669,0.556,849.442
37.0,70.38,59.2,0.0,0.3,5,39.463,0.579,849.761
37.0,70.54,59.2,0.0,0.3,5,43.663,0.615,850.239
37.0,70.64,59.2,0.0,0.3,5,46.468,0.641,850.557
51.1,70.79,59.2,0.0,0.2,5,50.684,0.680,851.032
51.1,70.89,59.3,0.0,0.2,5,53.500,0.707,851.347
51.1,71.05,59.3,0.0,0.2,5,57.732,0.746,851.818
51.1,71.20,59.3,0.0,0.3,5,61.973,0.783,852.288
65.3,71.30,59.3,0.0,0.3,5,64.806,0.810,852.599
65.3,71.45,59.3,0.0,0.2,5,69.062,0.851,853.066
65.3,71.55,59.4,0.0,0.2,5,71.905,0.880,853.376
65.3,71.70,59.4,0.0,0.0,5,76.177,0.920,853.841
79.6,71.80,59.4,0.0,-0.0,5,79.030,0.944,854.149
79.6,71.94,59.4,0.0,-0.1,5,83.317,0.978,854.611
79.6,72.05,59.4,0.0,-0.1,5,86.180,1.000,854.919
79.6,72.18,59.4,0.0,0.0,5,90.482,1.034,855.380
94.0,72.28,59.4,0.0,0.1,5,93.354,1.057,855.688
94.0,72.42,59.3,0.0,0.1,5,97.670,1.089,856.151
94.0,72.52,59.3,0.0,0.1,5,100.552,1.110,856.460
94.0,72.65,59.1,0.0,0.1,5,104.882,1.141,856.923
108.5,72.74,59.1,0.0,0.1,5,107.773,1.161,857.232
108.5,72.87,59.0,0.0,0.3,5,112.117,1.191,857.695
108.5,73.00,58.9,0.0,0.4,5,116.468,1.224,858.158
108.5,73.09,58.8,0.0,0.4,5,119.374,1.246,858.466
123.1,73.22,58.7,0.0,0.2,5,123.738,1.274,858.925
123.1,73.23,0.0,0.0,0.2,0,126.652,1.289,859.230
123.1,73.20,85.0,0.0,0.2,6,131.020,1.310,859.682
123.1,73.28,78.6,0.0,0.2,6,133.934,1.325,859.983
137.8,73.40,69.1,0.0,0.2,6,138.311,1.354,860.430
137.8,73.49,62.7,0.0,0.2,6,141.233,1.378,860.728
137.8,73.63,58.2,0.0,0.3,6,145.624,1.409,861.171
137.8,73.71,58.2,0.0,0.3,6,148.556,1.427,861.466
152.5,73.84,58.3,0.0,0.3,6,152.960,1.454,861.905
152.5,73.92,58.3,0.0,0.3,6,155.900,1.471,862.197
152.5,74.05,58.3,0.0,0.2,6,160.318,1.494,862.633
152.5,74.13,58.4,0.0,0.2,6,163.267,1.511,862.922
167.3,74.25,58.4,0.0,0.1,6,167.696,1.540,863.354
167.3,74.33,58.4,0.0,0.1,6,170.654,1.560,863.641
167.3,74.45,58.4,0.0,0.0,6,175.097,1.590,864.069
167.3,74.58,58.4,0.0,-0.1,6,179.547,1.621,864.497
182.1,74.66,58.5,0.0,-0.2,6,182.518,1.640,864.782
182.1,74.78,58.5,0.0,-0.2,6,186.980,1.666,865.210
182.1,74.86,58.5,0.0,-0.5,6,189.959,1.684,865.497
182.1,74.98,58.5,0.0,-0.6,6,194.433,1.712,865.930
197.1,75.06,58.5,0.0,-0.6,6,197.419,1.731,866.221
197.1,75.17,58.6,0.0,-0.5,6,201.903,1.758,866.665
197.1,75.25,58.6,0.0,-0.4,6,204.896,1.775,866.965
197.1,75.37,58.6,0.0,-0.4,6,209.391,1.798,867.421
212.1,75.32,21.9,22.8,-0.2,6,212.390,1.813,867.730
212.1,74.68,0.0,67.8,0.1,6,216.870,1.840,868.196
212.1,74.00,0.0,79.0,0.2,6,219.829,1.861,868.506
212.1,72.81,0.0,84.1,0.5,6,224.212,1.894,868.966
226.9,72.00,0.0,85.8,0.6,6,227.094,1.915,869.269
226.9,70.74,0.0,84.8,0.7,6,231.356,1.946,869.716
226.9,69.52,0.0,85.7,0.6,6,235.543,1.978,870.151
226.9,68.70,0.0,85.4,0.5,6,238.294,2.000,870.434
241.0,67.50,0.0,87.4,0.5,6,242.361,2.030,870.847
241.0,66.65,0.0,86.2,0.6,6,245.032,2.045,871.115
241.0,65.41,0.0,83.6,0.8,6,248.978,2.065,871.504
241.0,64.62,0.0,84.1,1.1,6,251.568,2.079,871.754
254.3,63.43,28.0,85.2,1.6,0,255.395,2.098,872.116
254.3,62.63,0.0,85.7,1.7,5,257.907,2.111,872.347
254.3,61.42,0.0,84.9,1.9,5,261.616,2.132,872.678
