opponent,v3,Paul di Resta,0,1771575913044
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:25:13,Silverstone Grand Prix Circuit - ELMS,Peugeot TotalEnergies 2025 #93:LM (Hyper),Live,109.702,0,0,0
Tracklen [m],TotalLaps
5866.5,2
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
4.1,70.44,59.2,0.0,0.0,5,15.110,0.384,846.667
18.1,70.59,59.2,0.0,0.1,5,19.312,0.418,847.157
18.1,70.70,59.2,0.0,0.1,5,22.118,0.439,847.485
18.1,70.86,59.2,0.0,0.2,5,26.336,0.472,847.977
18.1,70.96,59.3,0.0,0.2,5,29.153,0.495,848.305
32.3,71.11,59.3,0.0,0.2,5,33.386,0.532,848.798
32.3,71.21,59.3,0.0,0.2,5,36.214,0.556,849.125
32.3,71.37,59.3,0.0,0.2,5,40.462,0.591,849.616
32.3,71.47,59.3,0.0,0.2,5,43.300,0.615,849.941
46.5,71.62,59.4,0.0,0.2,5,47.565,0.654,850.428
46.5,71.71,59.4,0.0,0.2,5,50.413,0.680,850.751
46.5,71.86,59.4,0.0,0.2,5,54.692,0.721,851.233
46.5,71.96,59.4,0.0,0.2,5,57.550,0.746,851.553
60.9,72.11,59.4,0.0,0.2,5,61.845,0.785,852.032
60.9,72.20,59.4,0.0,0.2,5,64.713,0.812,852.350
60.9,72.34,59.4,0.0,0.2,5,69.023,0.853,852.826
60.9,72.48,59.3,0.0,0.1,5,73.341,0.896,853.301
75.3,72.58,59.2,0.0,0.1,5,76.225,0.922,853.616
75.3,72.72,59.2,0.0,0.0,5,80.557,0.958,854.089
75.3,72.80,59.1,0.0,0.0,5,83.450,0.981,854.403
75.3,72.94,59.0,0.0,-0.0,5,87.797,1.014,854.875
89.9,73.02,58.9,0.0,0.0,5,90.699,1.037,855.189
89.9,73.15,58.8,0.0,0.0,5,95.058,1.071,855.661
89.9,73.24,58.8,0.0,0.1,5,97.968,1.093,855.976
89.9,73.19,0.0,0.0,0.0,0,102.338,1.123,856.449
104.5,73.21,85.0,0.0,0.1,6,105.248,1.144,856.763
104.5,73.34,75.5,0.0,0.2,6,109.619,1.175,857.234
104.5,73.43,69.1,0.0,0.2,6,112.538,1.196,857.548
104.5,73.56,59.5,0.0,0.3,6,116.922,1.229,858.018
119.2,73.65,58.2,0.0,0.2,6,119.849,1.250,858.329
