opponent,v3,Neel Jani,0,1771612800543
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:40:00,Silverstone Grand Prix Circuit - ELMS,Proton Competition 2025 #99:LM (Hyper),Live,107.140,0,0,0
Tracklen [m],TotalLaps
5869.1,6
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
27.1,71.88,90.7,0.0,0.2,6,36.789,0.576,849.595
27.1,71.98,90.7,0.0,0.2,6,39.647,0.599,849.926
41.5,72.13,90.8,0.0,0.2,6,43.941,0.636,850.420
41.5,72.27,90.8,0.0,0.2,6,48.245,0.677,850.912
41.5,72.37,90.9,0.0,0.1,6,51.119,0.704,851.238
55.9,72.51,90.9,0.0,0.1,6,55.437,0.745,851.725
55.9,72.61,91.0,0.0,0.1,6,58.321,0.770,852.049
55.9,72.75,91.0,0.0,0.1,6,62.655,0.808,852.532
55.9,72.84,91.0,0.0,0.1,6,65.548,0.835,852.853
70.5,72.98,91.1,0.0,0.1,6,69.896,0.878,853.334
70.5,73.07,91.1,0.0,0.0,6,72.799,0.907,853.653
70.5,73.22,91.1,0.0,0.0,6,77.161,0.947,854.131
70.5,73.30,91.2,0.0,0.1,6,80.074,0.972,854.450
85.1,73.44,91.2,0.0,0.2,6,84.450,1.006,854.926
85.1,73.53,91.2,0.0,0.1,6,87.372,1.028,855.243
85.1,73.66,91.3,0.0,0.9,6,91.762,1.063,855.718
85.1,73.76,91.3,0.0,0.3,6,94.693,1.086,856.033
129.5,74.92,91.7,0.0,0.2,6,134.628,1.349,860.139
129.5,75.01,91.7,0.0,0.2,6,137.611,1.368,860.437
129.5,75.12,91.8,0.0,0.3,6,142.092,1.405,860.883
144.6,75.23,91.8,0.0,0.1,6,145.084,1.426,861.179
144.6,75.35,91.8,0.0,-0.1,6,149.579,1.453,861.620
144.6,75.43,91.9,0.0,-0.0,6,152.580,1.471,861.914
144.6,75.55,91.9,0.0,0.1,6,157.088,1.498,862.353
159.6,75.64,91.9,0.0,0.2,6,160.097,1.513,862.645
159.6,75.75,92.0,0.0,0.2,6,164.617,1.541,863.083
159.6,75.87,92.0,0.0,0.0,6,169.144,1.570,863.521
159.6,75.95,92.0,0.0,-0.0,6,172.167,1.591,863.812
174.7,76.07,92.0,0.0,0.1,6,176.706,1.622,864.248
174.7,76.15,92.1,0.0,0.6,6,179.736,1.643,864.538
174.7,76.27,92.1,0.0,-0.3,6,184.288,1.672,864.970
174.7,76.35,92.1,0.0,-0.8,6,187.327,1.690,865.256
190.0,76.46,92.2,0.0,-0.9,6,191.891,1.717,865.687
190.0,76.54,92.2,0.0,-0.7,6,194.937,1.737,865.977
190.0,76.65,92.2,0.0,-0.1,6,199.511,1.765,866.420
190.0,76.73,92.2,0.0,-0.2,6,202.563,1.783,866.721
205.3,76.84,92.3,0.0,-0.2,6,207.147,1.809,867.181
205.3,76.92,92.3,0.0,-0.1,6,210.207,1.824,867.492
205.3,77.02,92.3,0.0,0.2,6,214.801,1.849,867.965
205.3,77.10,92.3,0.0,0.3,6,217.866,1.870,868.284
220.7,77.20,92.4,0.0,0.5,6,222.470,1.902,868.765
220.7,77.28,92.4,0.0,0.5,6,225.543,1.924,869.085
220.7,77.40,92.4,0.0,0.6,6,230.158,1.955,869.564
236.1,77.49,85.2,0.4,0.6,6,234.780,1.990,870.038
236.1,77.37,16.7,26.3,0.6,6,237.863,2.014,870.350
236.1,76.62,0.0,74.9,0.6,6,242.465,2.046,870.807
236.1,75.84,0.0,84.4,0.6,6,245.502,2.062,871.104
251.4,74.54,0.0,89.4,0.8,6,249.996,2.085,871.535
251.4,73.66,0.0,91.1,1.0,6,252.949,2.102,871.811
251.4,72.31,0.0,91.6,1.5,6,257.313,2.125,872.207
251.4,71.42,0.0,91.9,1.6,6,260.178,2.141,872.457
265.9,70.07,0.0,92.0,2.0,6,264.410,2.165,872.811
265.9,69.18,0.0,92.0,2.3,6,267.189,2.180,873.030
265.9,67.84,0.0,92.4,1.7,6,271.291,2.200,873.330
265.9,66.95,0.0,92.5,1.6,6,273.983,2.212,873.510
265.9,66.06,0.0,91.9,1.7,6,276.640,2.223,873.673
279.4,64.29,0.0,91.4,2.0,6,281.851,2.243,873.945
279.4,63.42,0.0,86.3,2.4,6,284.404,2.253,874.052
279.4,62.23,29.0,73.5,2.8,0,288.174,2.265,874.174
