opponent,v3,Alessandro Pier Guidi,0,1771576130074
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:28:50,Silverstone Grand Prix Circuit - ELMS,Ferrari AF Corse 2025 #51:LM (Hyper),Live,108.096,0,0,0
Tracklen [m],TotalLaps
5866.5,5
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
13.5,72.02,59.6,0.0,-0.0,6,13.267,0.370,846.629
13.5,72.12,59.6,0.0,0.0,6,16.130,0.392,846.960
13.5,72.27,59.7,0.0,0.1,6,20.433,0.426,847.459
13.5,72.37,59.7,0.0,0.2,6,23.306,0.447,847.792
27.9,72.52,59.8,0.0,0.3,6,27.623,0.481,848.292
27.9,72.61,59.8,0.0,0.3,6,30.506,0.506,848.626
27.9,72.76,59.8,0.0,0.3,6,34.838,0.544,849.126
27.9,72.90,59.9,0.0,0.2,6,39.179,0.580,849.624
42.5,73.00,59.9,0.0,0.2,6,42.078,0.604,849.954
42.5,73.14,59.9,0.0,0.3,6,46.434,0.644,850.448
42.5,73.23,59.9,0.0,0.3,6,49.342,0.671,850.776
42.5,73.36,60.0,0.0,0.3,6,53.712,0.712,851.266
57.1,73.46,60.0,0.0,0.2,6,56.631,0.739,851.591
57.1,73.60,60.0,0.0,0.3,6,61.016,0.778,852.076
57.1,73.69,60.0,0.0,0.3,6,63.943,0.805,852.398
57.1,73.83,60.1,0.0,0.2,6,68.342,0.847,852.880
71.8,73.92,60.1,0.0,0.1,6,71.279,0.876,853.201
86.7,74.41,60.2,0.0,0.1,6,87.499,1.013,854.952
86.7,74.54,60.2,0.0,0.1,6,91.942,1.048,855.429
86.7,74.62,60.2,0.0,0.0,6,94.908,1.071,855.748
86.7,74.75,60.2,0.0,0.0,6,99.363,1.104,856.226
101.5,74.84,60.2,0.0,0.0,6,102.338,1.125,856.544
101.5,74.97,60.2,0.0,0.2,6,106.806,1.157,857.022
101.5,75.05,60.2,0.0,0.3,6,109.789,1.178,857.341
101.5,75.17,60.2,0.0,0.4,6,114.270,1.210,857.819
116.5,75.25,60.2,0.0,0.3,6,117.261,1.233,858.136
116.5,75.38,60.2,0.0,0.3,6,121.755,1.264,858.610
116.5,75.47,60.3,0.0,0.3,6,124.756,1.281,858.925
116.5,75.59,60.3,0.0,0.4,6,129.263,1.304,859.393
131.6,75.71,60.3,0.0,0.4,6,133.777,1.328,859.859
131.6,75.78,60.3,0.0,0.3,6,136.791,1.346,860.167
131.6,75.89,60.3,0.0,0.3,6,141.317,1.382,860.628
131.6,75.98,60.3,0.0,0.3,6,144.339,1.403,860.933
146.8,76.10,60.3,0.0,0.4,6,148.878,1.431,861.389
146.8,76.17,60.3,0.0,0.4,6,151.908,1.450,861.692
146.8,76.29,60.3,0.0,0.2,6,156.459,1.477,862.144
146.8,76.37,60.3,0.0,0.2,6,159.498,1.492,862.443
162.0,76.47,60.3,0.0,0.2,6,164.060,1.519,862.890
162.0,76.55,60.3,0.0,0.2,6,167.106,1.539,863.187
162.0,76.66,60.3,0.0,0.1,6,171.681,1.569,863.630
162.0,76.73,60.3,0.0,-0.0,6,174.734,1.590,863.924
177.3,76.84,60.3,0.0,-0.2,6,179.320,1.621,864.365
177.3,76.92,60.3,0.0,-0.2,6,182.381,1.641,864.658
177.3,77.03,60.3,0.0,-0.4,6,186.978,1.669,865.100
192.7,77.13,60.3,0.0,-0.7,6,191.581,1.696,865.545
192.7,77.20,60.3,0.0,-0.8,6,194.653,1.716,865.844
