opponent,v3,Norman Nato,0,1771612820533
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:40:20,Silverstone Grand Prix Circuit - ELMS,Cadillac Hertz Team Jota 2025 #12:LM (Hyper),Live,107.475,0,0,0
Tracklen [m],TotalLaps
5869.1,6
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
48.8,72.85,92.1,0.0,0.3,6,48.335,0.719,850.612
48.8,72.95,92.1,0.0,0.2,6,51.233,0.746,850.938
48.8,73.10,92.1,0.0,0.2,6,55.586,0.786,851.426
48.8,73.19,92.2,0.0,0.2,6,58.494,0.812,851.749
63.4,73.33,92.2,0.0,0.2,6,62.862,0.852,852.232
63.4,73.41,92.3,0.0,0.2,6,65.780,0.880,852.553
63.4,73.56,92.3,0.0,0.2,6,70.162,0.923,853.033
63.4,73.65,92.3,0.0,0.2,6,73.089,0.951,853.353
78.1,73.80,92.3,0.0,0.1,6,77.486,0.990,853.831
78.1,73.89,92.4,0.0,0.1,6,80.422,1.014,854.149
78.1,74.02,92.4,0.0,0.0,6,84.833,1.050,854.625
78.1,74.12,92.4,0.0,-0.0,6,87.779,1.072,854.943
92.9,74.25,92.5,0.0,-0.0,6,92.204,1.108,855.419
92.9,74.38,92.5,0.0,0.1,6,96.637,1.142,855.896
92.9,74.47,92.5,0.0,0.0,6,99.597,1.163,856.214
92.9,74.60,92.6,0.0,-0.1,6,104.043,1.195,856.691
107.7,74.70,92.6,0.0,0.1,6,107.012,1.216,857.009
107.7,74.83,92.6,0.0,0.5,6,111.471,1.247,857.486
107.7,74.91,92.7,0.0,0.5,6,114.449,1.270,857.804
107.7,75.03,92.7,0.0,0.2,6,118.921,1.303,858.279
122.7,75.13,92.7,0.0,0.0,6,121.908,1.322,858.595
122.7,75.25,92.8,0.0,0.1,6,126.394,1.347,859.064
122.7,75.34,92.8,0.0,0.2,6,129.390,1.362,859.375
122.7,75.47,92.8,0.0,0.4,6,133.890,1.386,859.840
137.8,75.55,92.8,0.0,0.2,6,136.894,1.406,860.148
137.8,75.66,92.9,0.0,0.2,6,141.406,1.441,860.608
137.8,75.76,92.9,0.0,0.2,6,144.419,1.461,860.913
137.8,75.88,92.9,0.0,0.2,6,148.944,1.489,861.369
152.9,76.00,93.0,0.0,0.2,6,153.478,1.517,861.821
152.9,76.08,93.0,0.0,0.2,6,156.504,1.534,862.122
152.9,76.19,93.0,0.0,0.3,6,161.050,1.559,862.570
152.9,76.27,93.0,0.0,0.3,6,164.084,1.578,862.868
168.1,76.39,93.1,0.0,0.1,6,168.642,1.607,863.313
168.1,76.47,93.1,0.0,-0.1,6,171.685,1.627,863.609
168.1,76.59,93.1,0.0,-0.3,6,176.255,1.658,864.050
168.1,76.66,93.2,0.0,-0.3,6,179.306,1.679,864.343
183.4,76.78,93.2,0.0,-0.2,6,183.888,1.708,864.783
183.4,76.86,93.2,0.0,-0.3,6,186.946,1.726,865.078
183.4,76.97,93.2,0.0,-0.6,6,191.539,1.754,865.524
183.4,77.05,93.3,0.0,-0.7,6,194.605,1.774,865.824
198.8,77.15,93.3,0.0,-0.5,6,199.208,1.802,866.280
198.8,77.27,93.3,0.0,-0.3,6,203.817,1.829,866.743
198.8,77.33,93.4,0.0,-0.4,6,206.893,1.847,867.057
198.8,77.45,93.3,0.0,-0.1,6,211.512,1.870,867.533
214.3,77.51,93.4,0.0,0.2,6,214.594,1.889,867.855
214.3,77.62,93.4,0.0,0.5,6,219.222,1.920,868.341
214.3,77.70,93.4,0.0,0.5,6,222.311,1.941,868.667
214.3,77.80,93.5,0.0,0.3,6,226.951,1.973,869.155
229.8,77.88,93.5,0.0,0.3,6,230.047,1.994,869.478
229.8,77.96,86.2,9.4,0.5,6,234.698,2.029,869.957
229.8,77.78,11.6,43.5,0.6,6,237.798,2.052,870.271
229.8,76.83,0.0,81.0,0.7,6,242.418,2.083,870.734
245.3,75.92,0.0,85.8,0.7,6,245.460,2.100,871.033
245.3,74.51,0.0,89.1,1.1,6,249.956,2.124,871.467
245.3,73.10,0.0,91.0,1.8,6,254.368,2.147,871.881
245.3,72.12,0.0,90.5,2.1,6,257.262,2.162,872.145
260.2,70.71,0.0,92.0,2.1,6,261.533,2.186,872.520
260.2,69.74,0.0,90.8,2.2,6,264.333,2.201,872.755
260.2,68.32,0.0,91.4,2.8,6,268.465,2.224,873.081
260.2,67.36,0.0,91.4,3.0,6,271.174,2.237,873.280
274.0,65.96,0.0,92.2,3.2,6,275.167,2.255,873.548
274.0,65.00,0.0,91.1,3.5,0,277.783,2.265,873.705
274.0,63.62,0.0,91.8,2.9,5,281.640,2.279,873.904
