opponent,v3,Norman Nato,0,1771612603530
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:36:43,Silverstone Grand Prix Circuit - ELMS,Cadillac Hertz Team Jota 2025 #12:LM (Hyper),Live,107.409,0,0,0
Tracklen [m],TotalLaps
5869.1,4
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
31.5,72.36,91.9,0.0,0.2,6,35.444,0.600,849.557
31.5,72.46,92.0,0.0,0.2,6,38.321,0.624,849.890
31.5,72.60,92.0,0.0,0.2,6,42.644,0.661,850.387
46.0,72.69,92.0,0.0,0.2,6,45.531,0.688,850.717
46.0,72.84,92.1,0.0,0.1,6,49.869,0.728,851.210
46.0,72.94,92.1,0.0,0.1,6,52.766,0.756,851.538
46.0,73.09,92.1,0.0,0.0,6,57.119,0.796,852.026
60.6,73.22,92.2,0.0,0.1,6,61.481,0.834,852.512
60.6,73.31,92.2,0.0,0.2,6,64.393,0.861,852.835
60.6,73.45,92.3,0.0,0.3,6,68.769,0.904,853.319
60.6,73.54,92.3,0.0,0.3,6,71.691,0.933,853.640
75.2,73.68,92.4,0.0,0.1,6,76.080,0.974,854.122
75.2,73.76,92.4,0.0,0.0,6,79.012,0.999,854.442
75.2,73.92,92.4,0.0,0.3,6,83.416,1.034,854.921
75.2,74.01,92.4,0.0,0.4,6,86.357,1.057,855.239
90.0,74.13,92.5,0.0,0.6,6,90.775,1.092,855.715
90.0,74.22,92.5,0.0,0.1,6,93.725,1.116,856.030
90.0,74.36,92.5,0.0,-0.2,6,98.158,1.149,856.499
90.0,74.44,92.5,0.0,0.1,6,101.117,1.170,856.811
104.8,74.58,92.6,0.0,0.2,6,105.563,1.202,857.276
104.8,74.67,92.6,0.0,0.0,6,108.532,1.222,857.584
104.8,74.80,92.6,0.0,0.3,6,112.992,1.254,858.047
104.8,74.89,92.7,0.0,0.5,6,115.969,1.277,858.354
119.8,75.01,92.7,0.0,0.4,6,120.442,1.309,858.813
119.8,75.14,92.7,0.0,0.4,6,124.923,1.335,859.268
119.8,75.23,92.8,0.0,0.2,6,127.915,1.351,859.569
119.8,75.35,92.8,0.0,-0.3,6,132.410,1.374,860.018
134.9,75.42,92.8,0.0,0.2,6,135.410,1.392,860.316
134.9,75.55,92.9,0.0,0.2,6,139.917,1.426,860.763
134.9,75.62,93.0,0.0,0.0,6,142.926,1.448,861.060
134.9,75.76,92.9,0.0,-0.0,6,147.446,1.476,861.506
149.9,75.84,93.0,0.0,0.2,6,150.463,1.495,861.802
149.9,75.97,93.0,0.0,0.0,6,154.996,1.523,862.244
149.9,76.05,93.0,0.0,0.0,6,158.021,1.539,862.537
149.9,76.16,93.0,0.0,0.1,6,162.566,1.565,862.977
165.1,76.24,93.1,0.0,0.1,6,165.600,1.584,863.270
195.7,77.08,93.3,0.0,-0.8,6,199.177,1.800,866.479
195.7,77.19,93.3,0.0,-0.5,6,203.783,1.827,866.930
195.7,77.25,93.4,0.0,-0.5,6,206.857,1.843,867.236
211.2,77.37,93.4,0.0,-0.0,6,211.472,1.867,867.703
211.2,77.43,93.4,0.0,0.2,6,214.551,1.885,868.019
211.2,77.54,93.4,0.0,0.4,6,219.175,1.916,868.500
211.2,77.61,93.4,0.0,0.4,6,222.261,1.937,868.822
226.6,77.72,93.5,0.0,0.4,6,226.896,1.970,869.306
226.6,77.79,93.4,0.0,0.4,6,229.989,1.991,869.626
226.6,77.88,89.4,4.0,0.4,6,234.635,2.026,870.103
226.6,77.71,17.9,31.7,0.5,6,237.733,2.050,870.417
242.2,76.87,0.0,77.3,1.0,6,242.351,2.082,870.878
242.2,76.00,0.0,84.1,1.0,6,245.396,2.099,871.177
242.2,74.62,0.0,89.1,1.1,6,249.897,2.122,871.612
242.2,73.20,0.0,90.7,1.7,6,254.316,2.145,872.027
257.2,72.23,0.0,90.0,2.0,6,257.214,2.160,872.292
257.2,70.82,0.0,91.1,2.1,6,261.492,2.184,872.670
257.2,69.87,0.0,91.5,2.3,6,264.297,2.199,872.908
257.2,68.44,0.0,91.6,2.5,6,268.436,2.222,873.237
271.3,67.49,0.0,91.5,2.2,6,271.149,2.235,873.439
271.3,66.10,0.0,92.5,2.0,6,275.150,2.253,873.712
271.3,65.14,0.0,91.4,2.4,0,277.771,2.264,873.874
271.3,63.75,0.0,91.9,2.4,5,281.635,2.278,874.083
284.4,62.80,0.0,86.3,2.4,5,284.165,2.288,874.200
284.4,61.54,0.0,71.7,2.9,5,287.895,2.300,874.339
284.4,60.75,0.0,58.9,2.4,5,290.341,2.307,874.405
284.4,59.78,0.0,40.1,2.1,5,293.957,2.322,874.457
296.6,59.30,0.0,24.5,3.3,5,296.339,2.332,874.459
296.6,58.80,0.0,14.5,6.6,5,299.882,2.346,874.412
296.6,58.40,0.0,13.6,10.1,5,303.397,2.362,874.301
296.6,58.14,0.0,8.9,11.6,5,305.725,2.373,874.192
308.3,57.83,0.0,4.4,12.2,5,309.198,2.393,873.973
308.3,57.65,0.0,3.2,12.2,5,311.501,2.407,873.790
308.3,57.40,0.0,1.0,12.9,5,314.937,2.428,873.459
308.3,57.25,2.5,0.0,13.5,5,317.215,2.443,873.200
319.6,57.05,8.2,0.0,14.2,5,320.616,2.463,872.754
319.6,56.92,7.8,0.0,15.0,5,322.870,2.478,872.416
319.6,56.72,5.6,0.0,16.8,5,326.232,2.498,871.850
319.6,56.60,11.3,0.0,17.9,5,328.460,2.511,871.434
330.9,56.43,17.7,0.0,19.0,5,331.781,2.528,870.750
330.9,56.32,19.2,0.0,19.3,5,333.981,2.539,870.253
330.9,56.17,14.6,0.0,19.4,5,337.258,2.555,869.444
330.9,56.03,10.3,0.0,19.4,5,339.426,2.565,868.864
342.2,55.85,9.8,0.0,19.1,5,342.650,2.580,867.931
342.2,55.66,16.6,0.0,19.3,5,345.840,2.595,866.923
342.2,55.54,16.7,0.0,19.7,5,347.946,2.605,866.209
353.7,55.38,21.5,0.0,21.6,5,351.076,2.620,865.076
353.7,55.29,24.4,0.0,21.9,5,353.141,2.630,864.280
353.7,55.14,16.5,0.0,22.7,5,356.207,2.647,863.023
353.7,55.02,14.5,0.0,23.6,5,358.228,2.659,862.146
365.5,54.82,12.2,0.0,24.4,5,361.224,2.678,860.774
365.5,54.75,43.1,0.0,24.5,5,363.198,2.690,859.822
365.5,54.82,74.7,0.0,24.5,5,366.129,2.707,858.337
365.5,54.90,67.8,0.0,24.3,5,368.067,2.718,857.307
376.9,54.94,59.5,0.0,24.0,5,370.946,2.736,855.705
376.9,55.01,76.8,0.0,23.9,5,372.846,2.747,854.598
376.9,55.18,86.5,0.0,23.5,5,375.669,2.765,852.880
376.9,55.31,86.6,0.0,22.6,5,377.534,2.777,851.695
388.4,55.49,86.8,0.0,21.4,5,380.305,2.794,849.860
388.4,55.69,86.9,0.0,20.6,5,383.043,2.810,847.956
388.4,55.81,87.0,0.0,20.2,5,384.849,2.820,846.648
388.4,55.99,87.1,0.0,19.9,5,387.527,2.836,844.629
400.3,56.11,86.8,0.0,19.4,5,389.290,2.847,843.244
400.3,56.23,55.1,0.0,18.5,5,391.900,2.864,841.111
400.3,56.23,47.5,0.0,18.6,5,393.614,2.875,839.655
400.3,56.20,37.7,0.0,18.9,5,396.143,2.891,837.422
411.9,56.18,45.3,0.0,18.4,5,397.798,2.902,835.902
411.9,56.14,32.8,1.9,17.6,5,400.237,2.919,833.576
411.9,56.01,5.5,24.5,16.9,5,401.831,2.930,831.998
411.9,55.51,0.0,8.5,14.6,5,404.167,2.947,829.600
423.3,55.32,24.5,0.0,11.8,5,405.683,2.958,827.984
423.3,55.40,83.6,0.0,8.4,5,407.910,2.973,825.522
423.3,55.53,87.0,0.0,8.3,5,409.367,2.982,823.850
423.3,55.75,87.1,0.0,9.1,5,411.518,2.993,821.297
434.4,55.97,87.2,0.0,9.8,5,413.623,3.003,818.690
434.4,56.12,87.3,0.0,11.4,5,415.000,3.011,816.921
434.4,56.34,87.4,0.0,15.1,5,417.029,3.025,814.226
434.4,56.49,87.5,0.0,16.3,5,418.359,3.032,812.404
445.3,56.70,87.6,0.0,18.9,5,420.319,3.042,809.631
445.3,56.84,87.7,0.0,19.4,5,421.598,3.050,807.754
445.3,57.04,87.8,0.0,19.0,5,423.470,3.065,804.897
445.3,57.17,87.9,0.0,18.5,5,424.688,3.075,802.965
456.4,57.36,88.0,0.0,15.2,5,426.461,3.095,800.024
456.4,57.48,88.1,0.0,14.0,5,427.609,3.110,798.034
456.4,57.68,88.2,0.0,12.9,5,429.279,3.133,795.011
456.4,57.81,88.3,0.0,11.8,5,430.357,3.149,792.969
467.7,57.98,88.4,0.0,12.9,5,431.921,3.176,789.867
467.7,58.16,87.8,0.0,12.5,5,432.934,3.189,787.777
467.7,58.33,88.5,0.0,11.4,5,434.402,3.215,784.606
467.7,58.52,88.7,0.0,12.5,5,435.806,3.252,781.394
479.2,58.59,88.5,0.0,11.6,5,436.718,3.271,779.237
479.2,58.74,58.2,0.0,5.6,5,438.057,3.278,775.983
479.2,58.80,47.0,0.0,1.5,5,438.916,3.284,773.794
479.2,58.90,87.8,0.0,-0.6,5,440.138,3.309,770.483
490.8,59.03,88.9,0.0,0.5,5,440.917,3.331,768.256
490.8,59.23,64.8,0.0,3.4,5,442.048,3.361,764.893
490.8,59.33,89.1,0.0,5.7,5,442.776,3.380,762.637
490.8,59.56,81.1,0.0,6.3,5,443.840,3.405,759.234
502.5,59.64,76.2,0.0,6.2,5,444.529,3.423,756.952
502.5,59.80,87.5,0.0,4.3,5,445.534,3.450,753.514
502.5,59.98,89.4,0.0,2.4,5,446.187,3.467,751.209
502.5,60.22,89.2,0.0,0.1,5,447.141,3.492,747.733
514.3,60.37,88.4,0.0,1.4,5,447.761,3.509,745.403
514.3,60.60,88.2,0.0,3.4,5,448.673,3.536,741.892
514.3,60.83,89.7,0.0,4.9,5,449.566,3.561,738.361
514.3,60.96,89.7,0.0,5.3,5,450.151,3.580,735.998
526.4,61.21,89.8,0.0,5.3,5,451.008,3.618,732.435
526.4,61.32,90.1,0.0,5.5,5,451.566,3.640,730.049
526.4,61.57,89.9,0.0,3.9,5,452.381,3.659,726.454
526.4,61.72,90.0,0.0,3.6,5,452.901,3.673,724.044
538.6,61.93,90.1,0.0,3.7,5,453.641,3.704,720.410
538.6,62.07,90.1,0.0,4.2,5,454.113,3.725,717.976
538.6,62.31,90.2,0.0,4.3,5,454.791,3.750,714.307
538.6,62.45,90.3,0.0,3.9,5,455.224,3.766,711.850
551.0,62.68,90.3,0.0,2.8,5,455.844,3.789,708.148
551.0,62.82,90.4,0.0,2.5,5,456.239,3.809,705.670
551.0,63.05,90.5,0.0,2.1,5,456.810,3.839,701.938
551.0,63.20,90.5,0.0,1.8,5,457.178,3.858,699.441
563.5,63.42,90.6,0.0,1.0,5,457.715,3.889,695.681
563.5,63.65,90.6,0.0,1.0,5,458.237,3.921,691.905
563.5,63.80,90.7,0.0,1.1,5,458.578,3.942,689.379
576.0,64.02,90.7,0.0,1.1,5,459.083,3.974,685.578
576.0,64.16,90.8,0.0,1.1,5,459.414,3.996,683.037
576.0,64.38,90.9,0.0,1.0,5,459.905,4.028,679.212
576.0,64.53,90.9,0.0,1.0,5,460.227,4.049,676.655
588.8,64.75,91.0,0.0,1.1,5,460.705,4.081,672.807
588.8,64.88,91.0,0.0,1.2,5,461.019,4.103,670.234
588.8,65.10,91.1,0.0,1.3,5,461.483,4.135,666.363
588.8,65.24,91.2,0.0,1.4,5,461.788,4.157,663.774
601.7,65.45,91.2,0.0,1.3,5,462.238,4.188,659.880
601.7,65.59,91.2,0.0,1.3,5,462.533,4.210,657.276
601.7,65.79,91.3,0.0,1.4,5,462.966,4.244,653.359
601.7,66.00,91.4,0.0,1.4,5,463.388,4.278,649.429
614.8,66.14,91.4,0.0,1.4,5,463.664,4.301,646.801
614.8,66.34,91.5,0.0,1.3,5,464.067,4.333,642.848
614.8,66.48,91.5,0.0,1.1,5,464.328,4.355,640.205
614.8,66.67,91.6,0.0,1.3,5,464.710,4.388,636.229
628.1,66.81,91.6,0.0,1.3,5,464.958,4.410,633.571
628.1,67.01,91.7,0.0,1.4,5,465.319,4.443,629.573
628.1,67.14,91.7,0.0,1.4,5,465.553,4.465,626.901
628.1,67.33,91.8,0.0,1.4,5,465.893,4.496,622.882
641.5,67.46,91.8,0.0,1.4,5,466.113,4.517,620.195
641.5,67.66,91.9,0.0,1.2,5,466.433,4.549,616.155
641.5,67.78,91.9,0.0,1.0,5,466.640,4.570,613.454
641.5,67.97,92.0,0.0,0.9,5,466.940,4.603,609.394
655.0,68.16,92.1,0.0,0.9,5,467.229,4.635,605.321
655.0,68.28,92.1,0.0,0.9,5,467.417,4.656,602.599
655.0,68.47,92.1,0.0,0.8,5,467.691,4.688,598.506
655.0,68.59,92.2,0.0,0.7,5,467.869,4.709,595.771
668.7,68.77,92.2,0.0,0.6,5,468.129,4.740,591.659
668.7,68.89,92.3,0.0,0.6,5,468.298,4.760,588.911
668.7,69.07,92.3,0.0,0.6,5,468.546,4.789,584.780
668.7,69.19,92.4,0.0,0.8,5,468.706,4.808,582.020
682.5,69.37,92.4,0.0,0.7,5,468.942,4.834,577.870
682.5,69.48,92.5,0.0,0.6,5,469.095,4.850,575.098
682.5,69.65,92.5,0.0,0.7,5,469.318,4.873,570.930
682.5,69.83,92.6,0.0,0.7,5,469.535,4.892,566.752
696.5,69.94,92.6,0.0,0.5,5,469.676,4.904,563.960
696.5,70.03,0.0,0.0,0.3,0,469.883,4.921,559.765
696.5,69.96,91.7,0.0,0.1,6,470.018,4.932,556.968
696.5,70.12,91.8,0.0,-0.1,6,470.216,4.947,552.771
710.5,70.23,91.8,0.0,-0.2,6,470.347,4.956,549.967
710.5,70.40,91.8,0.0,-0.1,6,470.542,4.968,545.753
710.5,70.51,91.9,0.0,0.0,6,470.672,4.974,542.938
710.5,70.67,91.9,0.0,-0.2,6,470.868,4.981,538.707
724.7,70.78,92.0,0.0,-0.9,6,470.999,4.985,535.881
724.7,70.94,92.0,0.0,-0.0,6,471.201,4.989,531.635
724.7,71.05,92.0,0.0,0.3,6,471.338,4.992,528.799
724.7,71.21,92.1,0.0,0.5,6,471.546,4.992,524.536
738.9,71.37,92.1,0.0,0.1,6,471.755,4.989,520.264
738.9,71.48,92.1,0.0,-0.1,6,471.895,4.986,517.411
