opponent,v3,Jules Gounon,0,1771576205831
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:30:05,Silverstone Grand Prix Circuit - ELMS,Alpine Endurance Team 2025 #36:LM (Hyper),Live,105.795,0,0,0
Tracklen [m],TotalLaps
5867.5,2
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
19.1,72.62,86.6,0.0,0.3,6,23.264,0.489,847.412
19.1,72.71,86.7,0.0,0.4,6,26.150,0.512,847.751
19.1,72.86,86.7,0.0,0.5,6,30.487,0.549,848.259
33.7,72.96,86.7,0.0,0.4,6,33.384,0.574,848.597
33.7,73.12,86.7,0.0,0.3,6,37.737,0.610,849.102
33.7,73.22,86.7,0.0,0.3,6,40.644,0.634,849.438
33.7,73.37,86.7,0.0,0.3,6,45.012,0.672,849.939
48.3,73.46,86.7,0.0,0.3,6,47.930,0.698,850.272
48.3,73.61,86.8,0.0,0.3,6,52.313,0.739,850.769
48.3,73.75,86.8,0.0,0.2,6,56.706,0.779,851.263
48.3,73.85,86.8,0.0,0.2,6,59.639,0.806,851.591
63.1,73.99,86.8,0.0,0.3,6,64.047,0.847,852.082
63.1,74.08,86.8,0.0,0.2,6,66.990,0.875,852.408
63.1,74.22,86.9,0.0,0.1,6,71.411,0.918,852.896
63.1,74.32,86.9,0.0,0.1,6,74.364,0.945,853.221
77.9,74.46,86.9,0.0,0.0,6,78.801,0.983,853.706
77.9,74.56,86.9,0.0,0.0,6,81.763,1.007,854.030
77.9,74.69,86.9,0.0,-0.1,6,86.214,1.042,854.514
77.9,74.78,86.9,0.0,-0.0,6,89.185,1.066,854.837
92.8,74.92,87.0,0.0,0.1,6,93.650,1.101,855.322
92.8,75.01,87.0,0.0,0.1,6,96.630,1.123,855.645
92.8,75.14,87.0,0.0,0.1,6,101.108,1.155,856.131
92.8,75.22,87.0,0.0,0.2,6,104.098,1.176,856.455
107.8,75.36,87.0,0.0,0.4,6,108.589,1.209,856.941
122.9,75.88,87.1,0.0,0.4,6,126.634,1.330,858.865
122.9,76.01,87.1,0.0,0.5,6,131.166,1.353,859.339
122.9,76.12,87.1,0.0,0.4,6,135.706,1.380,859.810
138.1,76.20,87.2,0.0,0.4,6,138.736,1.402,860.123
138.1,76.33,87.2,0.0,0.4,6,143.288,1.436,860.590
138.1,76.42,87.1,0.0,0.3,6,146.327,1.455,860.899
138.1,76.54,87.2,0.0,0.3,6,150.893,1.483,861.361
153.4,76.62,87.2,0.0,0.4,6,153.940,1.502,861.668
153.4,76.74,87.2,0.0,0.5,6,158.518,1.527,862.125
153.4,76.81,87.2,0.0,0.5,6,161.574,1.544,862.430
153.4,76.94,87.2,0.0,0.2,6,166.164,1.573,862.884
168.7,77.01,87.3,0.0,0.1,6,169.228,1.593,863.185
168.7,77.13,87.3,0.0,-0.0,6,173.830,1.623,863.635
168.7,77.21,87.3,0.0,-0.1,6,176.902,1.644,863.934
168.7,77.32,87.3,0.0,-0.2,6,181.516,1.674,864.383
184.1,77.40,87.3,0.0,-0.4,6,184.595,1.694,864.682
184.1,77.51,87.3,0.0,-0.7,6,189.220,1.720,865.135
184.1,77.62,87.3,0.0,-0.7,6,193.851,1.750,865.592
184.1,77.70,87.3,0.0,-0.5,6,196.942,1.769,865.900
199.6,77.81,87.3,0.0,-0.5,6,201.583,1.797,866.370
199.6,77.88,87.3,0.0,-0.4,6,204.680,1.815,866.687
199.6,77.98,87.4,0.0,-0.0,6,209.331,1.840,867.169
199.6,78.05,87.4,0.0,0.3,6,212.435,1.857,867.494
215.2,78.16,87.4,0.0,0.4,6,217.095,1.886,867.987
215.2,78.23,87.4,0.0,0.4,6,220.204,1.908,868.316
215.2,78.32,87.4,0.0,0.6,6,224.874,1.941,868.810
215.2,78.32,2.8,0.0,0.9,0,227.991,1.962,869.137
230.8,78.26,86.6,0.0,1.0,7,232.661,1.994,869.624
230.8,78.33,86.6,0.0,1.2,7,235.776,2.018,869.944
230.8,78.41,63.4,10.3,1.4,7,240.454,2.052,870.418
230.8,78.21,6.1,41.3,1.6,7,243.572,2.071,870.729
246.5,77.29,0.0,78.0,2.0,7,248.220,2.095,871.183
246.5,76.45,0.0,85.5,2.4,7,251.283,2.112,871.474
246.5,75.11,0.0,89.8,2.9,7,255.814,2.136,871.894
261.7,73.73,0.0,91.1,3.1,0,260.264,2.160,872.287
261.7,72.82,22.1,92.2,3.5,0,263.187,2.176,872.534
261.7,71.43,0.0,92.4,4.2,6,267.504,2.200,872.874
261.7,70.51,0.0,92.2,4.5,6,270.337,2.215,873.081
276.0,69.12,0.0,91.8,5.7,6,274.520,2.234,873.359
276.0,68.21,0.0,91.7,6.3,6,277.264,2.245,873.520
276.0,66.83,0.0,90.9,6.4,6,281.313,2.259,873.721
276.0,65.93,0.0,91.5,6.6,0,283.967,2.270,873.827
289.3,64.61,0.0,92.7,7.0,5,287.885,2.282,873.941
289.3,63.67,0.0,84.0,6.0,5,290.452,2.291,873.987
289.3,62.44,0.0,61.8,4.8,5,294.236,2.307,874.006
289.3,61.78,0.0,38.3,5.0,5,296.721,2.318,873.983
301.8,61.11,0.0,23.9,5.5,5,300.407,2.334,873.891
301.8,60.76,0.0,22.8,6.7,5,302.842,2.346,873.788
301.8,60.27,0.0,14.2,10.1,5,306.468,2.365,873.573
