opponent,v3,Sébastien Buemi,0,1771575944251
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:25:44,Silverstone Grand Prix Circuit - ELMS,Toyota Gazoo Racing 2025 #8:LM (Hyper),Live,106.091,0,0,0
Tracklen [m],TotalLaps
5866.5,3
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
4.1,71.27,61.1,0.0,0.1,6,16.643,0.392,847.230
18.3,71.38,59.9,0.0,0.1,6,19.476,0.415,847.565
18.3,71.54,59.9,0.0,0.2,6,23.733,0.446,848.067
18.3,71.64,60.0,0.0,0.2,6,26.577,0.467,848.402
18.3,71.79,60.0,0.0,0.2,6,30.850,0.503,848.903
32.6,71.95,60.1,0.0,0.2,6,35.133,0.541,849.402
32.6,72.05,60.1,0.0,0.2,6,37.993,0.566,849.734
32.6,72.20,60.2,0.0,0.2,6,42.291,0.602,850.230
32.6,72.29,60.3,0.0,0.2,6,45.162,0.628,850.560
47.0,72.45,60.3,0.0,0.1,6,49.476,0.668,851.051
47.0,72.55,60.3,0.0,0.2,6,52.357,0.695,851.377
47.0,72.69,60.3,0.0,0.3,6,56.687,0.735,851.864
47.0,72.79,60.3,0.0,0.4,6,59.578,0.760,852.187
61.6,72.93,60.4,0.0,0.5,6,63.923,0.799,852.669
61.6,73.03,60.4,0.0,0.4,6,66.824,0.827,852.987
61.6,73.17,60.4,0.0,0.5,6,71.184,0.871,853.460
61.6,73.27,60.4,0.0,0.6,6,74.096,0.899,853.771
76.2,73.41,60.5,0.0,0.4,6,78.472,0.938,854.232
76.2,73.51,60.5,0.0,0.3,6,81.394,0.962,854.535
76.2,73.64,60.5,0.0,0.1,6,85.786,0.996,854.984
76.2,73.74,60.5,0.0,0.3,6,88.718,1.019,855.279
90.9,73.87,60.6,0.0,0.3,6,93.124,1.055,855.718
90.9,74.01,60.6,0.0,0.3,6,97.539,1.089,856.152
90.9,74.11,60.6,0.0,-0.0,6,100.487,1.110,856.438
105.6,74.24,60.7,0.0,-0.1,6,104.917,1.142,856.864
105.6,74.33,60.7,0.0,0.5,6,107.875,1.163,857.146
105.6,74.47,60.7,0.0,0.6,6,112.318,1.195,857.567
105.6,74.56,60.7,0.0,0.5,6,115.285,1.218,857.845
120.5,74.69,60.7,0.0,-0.2,6,119.743,1.251,858.258
120.5,74.78,60.7,0.0,-0.5,6,122.720,1.271,858.530
120.5,74.91,60.8,0.0,-0.4,6,127.192,1.295,858.935
120.5,75.00,60.8,0.0,0.0,6,130.178,1.311,859.207
135.5,75.13,60.8,0.0,-0.1,6,134.663,1.336,859.617
135.5,75.21,60.9,0.0,-0.2,6,137.657,1.356,859.893
135.5,75.33,61.0,0.0,-0.3,6,142.153,1.392,860.311
135.5,75.43,60.9,0.0,-0.3,6,145.155,1.412,860.592
150.6,75.55,61.0,0.0,0.0,6,149.664,1.440,861.017
150.6,75.64,61.0,0.0,0.2,6,152.674,1.458,861.302
150.6,75.76,61.0,0.0,0.2,6,157.196,1.485,861.733
150.6,75.86,61.0,0.0,0.2,6,160.214,1.501,862.020
165.7,75.97,61.1,0.0,0.2,6,164.748,1.529,862.451
165.7,76.06,61.1,0.0,0.2,6,167.775,1.548,862.737
165.7,76.18,61.1,0.0,0.2,6,172.322,1.578,863.163
165.7,76.30,61.2,0.0,0.3,6,176.876,1.608,863.587
180.9,76.38,61.2,0.0,0.0,6,179.916,1.628,863.867
180.9,76.50,61.2,0.0,-0.3,6,184.483,1.658,864.286
180.9,76.58,61.2,0.0,0.1,6,187.532,1.676,864.566
180.9,76.70,61.3,0.0,0.3,6,192.111,1.704,864.985
196.2,76.78,61.3,0.0,0.3,6,195.168,1.725,865.265
196.2,76.90,61.3,0.0,-0.3,6,199.759,1.754,865.684
196.2,76.98,61.3,0.0,-0.3,6,202.823,1.773,865.963
