opponent,v3,Earl Bamber,0,1771575905837
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:25:05,Silverstone Grand Prix Circuit - ELMS,Cadillac Hertz Team Jota 2025 #38:LM (Hyper),Live,109.972,0,0,0
Tracklen [m],TotalLaps
5866.5,1
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
6.4,70.12,85.9,0.0,-0.1,6,11.810,0.419,846.348
6.4,70.29,85.9,0.0,-0.0,6,15.995,0.450,846.826
6.4,70.39,85.9,0.0,-0.0,6,18.790,0.472,847.147
20.4,70.56,86.0,0.0,0.1,6,22.990,0.504,847.630
20.4,70.66,86.0,0.0,0.2,6,25.796,0.525,847.954
20.4,70.81,86.0,0.0,0.3,6,30.011,0.561,848.441
20.4,70.92,86.0,0.0,0.3,6,32.827,0.586,848.766
34.6,71.07,86.0,0.0,0.3,6,37.058,0.622,849.254
34.6,71.18,86.1,0.0,0.3,6,39.885,0.645,849.579
34.6,71.33,86.1,0.0,0.4,6,44.132,0.682,850.064
34.6,71.43,86.1,0.0,0.3,6,46.968,0.707,850.387
48.8,71.58,86.1,0.0,0.2,6,51.231,0.747,850.869
48.8,71.68,86.1,0.0,0.2,6,54.078,0.774,851.189
48.8,71.83,86.1,0.0,0.2,6,58.356,0.812,851.667
63.1,71.97,86.2,0.0,0.4,6,62.643,0.851,852.142
63.1,72.07,86.2,0.0,0.5,6,65.507,0.878,852.458
63.1,72.22,86.2,0.0,0.4,6,69.809,0.920,852.932
63.1,72.31,86.2,0.0,0.2,6,72.682,0.948,853.247
77.6,72.47,86.2,0.0,-0.1,6,76.999,0.987,853.719
77.6,72.55,86.3,0.0,-0.1,6,79.882,1.011,854.032
77.6,72.70,86.3,0.0,-0.1,6,84.214,1.046,854.500
77.6,72.79,86.3,0.0,-0.0,6,87.106,1.068,854.812
92.1,72.93,86.3,0.0,0.1,6,91.453,1.103,855.280
92.1,73.02,86.3,0.0,0.1,6,94.355,1.125,855.593
92.1,73.16,86.4,0.0,0.2,6,98.715,1.157,856.062
92.1,73.26,86.4,0.0,0.1,6,101.626,1.178,856.376
106.7,73.39,86.4,0.0,0.1,6,106.000,1.209,856.847
106.7,73.48,86.4,0.0,0.2,6,108.920,1.230,857.160
106.7,73.62,86.4,0.0,0.4,6,113.308,1.262,857.631
106.7,73.75,86.5,0.0,0.5,6,117.704,1.294,858.100
121.4,73.85,86.4,0.0,0.5,6,120.639,1.314,858.412
121.4,73.99,86.4,0.0,0.3,6,125.049,1.340,858.877
121.4,74.08,86.4,0.0,0.3,6,127.994,1.355,859.185
121.4,74.20,86.5,0.0,0.3,6,132.419,1.379,859.645
136.3,74.29,86.5,0.0,0.2,6,135.373,1.396,859.950
136.3,74.41,86.6,0.0,0.2,6,139.810,1.429,860.405
136.3,74.48,86.6,0.0,0.2,6,142.773,1.451,860.707
136.3,74.63,86.6,0.0,0.2,6,147.224,1.479,861.157
151.2,74.72,86.6,0.0,0.2,6,150.196,1.497,861.456
151.2,74.85,86.6,0.0,0.3,6,154.660,1.524,861.902
151.2,74.93,86.6,0.0,0.2,6,157.641,1.541,862.199
151.2,75.06,86.6,0.0,0.2,6,162.119,1.566,862.641
166.1,75.18,86.6,0.0,0.1,6,166.605,1.594,863.082
166.1,75.27,86.6,0.0,0.0,6,169.599,1.614,863.374
166.1,75.40,86.7,0.0,0.0,6,174.098,1.644,863.811
166.1,75.48,86.6,0.0,-0.0,6,177.101,1.664,864.101
181.2,75.60,86.7,0.0,-0.1,6,181.612,1.694,864.536
181.2,75.68,86.7,0.0,-0.3,6,184.623,1.713,864.827
181.2,75.80,86.7,0.0,-0.6,6,189.147,1.740,865.264
181.2,75.88,86.7,0.0,-0.7,6,192.166,1.759,865.557
196.3,76.00,86.7,0.0,-0.7,6,196.700,1.787,866.002
196.3,76.07,86.8,0.0,-0.5,6,199.726,1.806,866.302
196.3,76.20,86.7,0.0,-0.5,6,204.271,1.832,866.759
196.3,76.28,86.8,0.0,-0.6,6,207.305,1.849,867.068
211.5,76.39,86.7,0.0,-0.1,6,211.860,1.872,867.538
211.5,76.45,86.8,0.0,0.3,6,214.900,1.891,867.855
211.5,76.56,86.7,9.7,0.7,6,219.465,1.922,868.336
211.5,76.39,19.9,54.7,0.9,6,222.509,1.943,868.658
226.8,75.39,0.0,83.9,1.2,6,227.041,1.974,869.139
226.8,74.01,0.0,87.9,1.1,6,231.502,2.005,869.610
226.8,73.09,0.0,90.0,0.9,6,234.430,2.028,869.916
226.8,71.73,0.0,93.8,0.4,6,238.753,2.061,870.364
241.5,70.75,0.0,92.4,0.4,6,241.590,2.080,870.654
241.5,69.32,0.0,91.6,0.8,6,245.776,2.104,871.076
241.5,68.38,0.0,89.4,1.1,6,248.518,2.119,871.348
241.5,66.99,0.0,89.8,1.9,6,252.562,2.140,871.741
255.3,66.07,0.0,90.5,2.5,6,255.214,2.154,871.993
255.3,64.72,38.2,92.8,2.8,0,259.123,2.174,872.356
255.3,63.82,0.0,93.5,3.0,5,261.686,2.188,872.586
255.3,62.40,0.0,89.5,2.9,5,265.461,2.209,872.913
268.2,61.50,0.0,87.5,3.3,5,267.932,2.222,873.118
268.2,60.21,0.0,84.7,4.0,5,271.575,2.240,873.403
268.2,59.35,0.0,82.9,4.4,5,273.962,2.251,873.577
268.2,58.10,0.0,81.7,4.7,5,277.480,2.265,873.813
280.1,56.89,0.0,77.4,5.2,5,280.926,2.278,874.015
280.1,56.11,0.0,72.4,5.4,5,283.184,2.286,874.129
280.1,55.05,0.0,54.4,6.3,0,286.517,2.298,874.267
280.1,54.48,42.4,45.8,6.0,0,288.708,2.304,874.334
291.3,53.69,0.0,34.3,4.4,4,291.953,2.316,874.393
291.3,53.26,0.0,25.8,4.3,4,294.092,2.325,874.402
291.3,52.76,0.0,11.1,5.1,4,297.273,2.338,874.370
291.3,52.54,0.0,7.7,6.0,4,299.378,2.347,874.318
301.8,52.25,0.0,7.0,8.7,4,302.520,2.361,874.193
301.8,52.06,0.0,5.2,10.8,4,304.603,2.371,874.080
301.8,51.81,0.0,2.1,12.3,4,307.712,2.388,873.869
301.8,51.67,0.0,1.4,12.7,4,309.775,2.401,873.699
312.1,51.47,0.0,1.7,13.0,4,312.855,2.421,873.401
312.1,51.33,0.0,0.5,13.1,4,314.899,2.434,873.173
312.1,51.14,5.8,0.0,13.3,4,317.949,2.453,872.789
322.2,50.98,5.7,0.0,13.7,4,320.981,2.472,872.350
322.2,50.85,3.5,1.5,12.7,4,322.992,2.484,872.026
322.2,50.64,0.0,3.1,11.0,4,325.991,2.502,871.495
322.2,50.49,0.0,5.3,10.2,4,327.977,2.513,871.112
332.3,50.24,0.0,5.2,11.2,4,330.936,2.529,870.495
332.3,50.07,0.0,5.4,12.6,4,332.894,2.538,870.055
332.3,49.84,4.4,0.2,14.5,4,335.807,2.553,869.353
332.3,49.76,21.2,0.0,15.4,4,337.736,2.563,868.854
342.4,49.70,28.8,0.0,16.9,4,340.612,2.577,868.060
342.4,49.68,32.3,0.0,17.9,4,342.519,2.586,867.500
342.4,49.67,33.4,0.0,19.2,4,345.363,2.599,866.610
342.4,49.64,27.3,0.0,20.0,4,347.249,2.608,865.985
352.7,49.56,20.3,0.0,21.1,4,350.056,2.622,864.997
352.7,49.49,18.3,0.0,22.2,4,351.913,2.631,864.306
352.7,49.35,13.8,0.0,21.8,4,354.673,2.646,863.221
352.7,49.22,14.6,0.0,20.9,4,357.400,2.662,862.078
363.2,49.13,14.3,0.0,20.9,4,359.200,2.672,861.283
363.2,49.00,29.3,0.0,20.7,4,361.870,2.689,860.044
363.2,49.03,56.7,0.0,20.5,4,363.632,2.699,859.187
363.2,49.21,70.2,0.0,20.3,4,366.258,2.715,857.850
373.5,49.29,46.4,0.0,19.9,4,367.998,2.725,856.925
373.5,49.31,46.7,0.0,21.1,4,370.583,2.740,855.489
373.5,49.39,66.3,0.0,22.0,4,372.291,2.751,854.498
373.5,49.61,83.7,0.0,22.7,4,374.831,2.767,852.963
383.9,49.79,85.3,0.0,22.4,4,376.514,2.778,851.906
383.9,50.06,85.4,0.0,21.5,4,379.022,2.794,850.268
383.9,50.24,84.8,0.0,20.2,4,380.682,2.804,849.143
383.9,50.49,84.1,0.0,16.9,4,383.152,2.818,847.403
394.7,50.75,83.0,0.0,14.5,4,385.597,2.832,845.602
394.7,50.89,73.6,0.0,12.6,4,387.211,2.841,844.366
394.7,51.05,64.7,0.0,10.2,4,389.603,2.856,842.462
394.7,51.10,36.6,0.0,9.0,4,391.178,2.867,841.159
405.4,51.00,17.0,0.0,8.8,4,393.500,2.882,839.161
405.4,50.91,15.4,0.0,9.9,4,395.020,2.891,837.803
405.4,50.78,19.5,0.0,12.2,4,397.256,2.906,835.728
405.4,50.71,17.7,0.0,13.7,4,398.719,2.917,834.321
415.9,50.53,1.6,17.1,15.3,4,400.874,2.933,832.179
415.9,50.25,0.0,26.2,15.2,4,402.283,2.943,830.736
415.9,49.81,2.1,2.0,13.1,4,404.347,2.959,828.558
415.9,49.75,40.2,0.0,10.8,4,405.694,2.968,827.092
426.1,49.98,85.3,0.0,8.3,4,407.683,2.983,824.859
426.1,50.18,85.4,0.0,8.0,4,408.994,2.991,823.345
426.1,50.49,85.4,0.0,8.0,4,410.937,3.001,821.034
426.1,50.80,85.5,0.0,7.6,4,412.851,3.011,818.676
436.2,51.00,85.5,0.0,8.4,4,414.111,3.019,817.076
436.2,51.30,85.6,0.0,10.6,4,415.974,3.031,814.638
436.2,51.51,85.7,0.0,12.0,4,417.201,3.039,812.988
436.2,51.83,85.7,0.0,12.8,4,419.016,3.046,810.476
446.2,52.02,85.7,0.0,12.9,4,420.208,3.052,808.776
446.2,52.30,85.8,0.0,13.0,4,421.966,3.064,806.187
446.2,52.50,85.9,0.0,13.1,4,423.116,3.073,804.436
446.2,52.78,85.9,0.0,13.4,4,424.809,3.087,801.770
456.3,52.97,83.2,0.0,12.9,4,425.914,3.099,799.967
456.3,53.21,74.3,0.0,13.3,4,427.533,3.118,797.224
456.3,53.34,76.6,0.0,13.4,4,428.587,3.132,795.373
456.3,53.60,83.9,0.0,12.9,4,430.127,3.154,792.560
466.8,53.76,84.9,0.0,13.9,4,431.128,3.171,790.660
466.8,54.37,86.2,0.0,10.2,4,434.466,3.222,783.870
477.5,54.60,86.3,0.0,9.7,4,435.815,3.249,780.892
477.5,54.75,86.2,0.0,9.1,4,436.687,3.269,778.887
477.5,54.87,0.0,0.0,6.3,0,437.963,3.287,775.857
477.5,54.78,19.2,0.0,3.3,5,438.789,3.293,773.825
488.3,54.84,84.4,0.0,-0.2,5,439.970,3.309,770.758
488.3,54.97,84.6,0.0,-0.3,5,440.722,3.326,768.696
488.3,55.17,84.6,0.0,1.4,5,441.807,3.356,765.575
488.3,55.33,84.6,0.0,3.2,5,442.505,3.374,763.479
499.2,55.55,77.5,0.0,5.6,5,443.521,3.399,760.313
499.2,55.66,70.6,0.0,6.3,5,444.177,3.414,758.188
499.2,55.84,78.4,0.0,6.9,5,445.130,3.438,754.982
499.2,55.99,84.6,0.0,5.7,5,445.748,3.453,752.833
510.1,56.22,84.8,0.0,4.4,5,446.647,3.478,749.590
510.1,56.37,84.8,0.0,2.9,5,447.228,3.494,747.416
510.1,56.62,84.1,0.0,3.1,5,448.075,3.520,744.134
510.1,56.86,84.4,0.0,3.8,5,448.897,3.546,740.831
521.3,57.00,84.9,0.0,4.6,5,449.431,3.563,738.617
521.3,57.27,84.8,0.0,5.3,5,450.216,3.592,735.280
521.3,57.40,85.1,0.0,5.3,5,450.724,3.615,733.044
521.3,57.64,85.0,0.0,5.0,5,451.468,3.640,729.675
532.7,57.78,85.1,0.0,4.6,5,451.949,3.652,727.418
532.7,58.04,85.0,0.0,3.5,5,452.643,3.674,724.013
532.7,58.18,85.1,0.0,3.3,5,453.085,3.694,721.731
532.7,58.43,85.2,0.0,3.8,5,453.722,3.723,718.292
544.3,58.60,85.2,0.0,3.8,5,454.130,3.740,715.988
544.3,58.83,85.2,0.0,3.6,5,454.721,3.763,712.515
544.3,59.00,85.2,0.0,2.8,5,455.101,3.777,710.190
544.3,59.23,85.3,0.0,2.3,5,455.650,3.803,706.686
556.0,59.40,85.3,0.0,2.2,5,456.003,3.822,704.340
556.0,59.63,85.4,0.0,1.6,5,456.519,3.851,700.807
556.0,59.88,85.4,0.0,1.1,5,457.020,3.879,697.257
