opponent,v3,Loïc Duval,0,1771612844745
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:40:44,Silverstone Grand Prix Circuit - ELMS,Peugeot TotalEnergies 2025 #94:LM (Hyper),Live,110.510,0,0,0
Tracklen [m],TotalLaps
5869.1,6
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
107.3,73.91,58.3,0.0,-0.1,6,119.759,1.247,858.685
122.1,74.05,58.3,0.0,0.3,6,124.174,1.275,859.133
122.1,74.13,58.3,0.0,0.3,6,127.122,1.290,859.430
122.1,74.25,58.4,0.0,-0.1,6,131.551,1.311,859.876
122.1,74.33,58.4,0.0,0.3,6,134.508,1.327,860.172
136.9,74.44,58.4,0.0,0.4,6,138.949,1.357,860.616
136.9,74.53,58.5,0.0,0.3,6,141.913,1.382,860.911
136.9,74.66,58.5,0.0,-0.1,6,146.367,1.412,861.352
136.9,74.75,58.5,0.0,0.1,6,149.340,1.430,861.645
151.8,74.86,58.5,0.0,0.2,6,153.807,1.457,862.083
151.8,74.95,58.5,0.0,0.2,6,156.789,1.474,862.374
151.8,75.07,58.5,0.0,0.1,6,161.268,1.498,862.809
166.8,75.18,58.6,0.0,0.0,6,165.754,1.525,863.244
166.8,75.26,58.6,0.0,-0.0,6,168.749,1.545,863.533
166.8,75.38,58.6,0.0,-0.1,6,173.247,1.576,863.965
166.8,75.45,58.6,0.0,-0.1,6,176.249,1.597,864.253
181.9,75.58,58.6,0.0,0.7,6,180.759,1.627,864.685
181.9,75.65,58.7,0.0,0.4,6,183.770,1.647,864.973
181.9,75.77,58.7,0.0,-0.6,6,188.292,1.673,865.402
181.9,75.85,58.7,0.0,-0.9,6,191.311,1.691,865.688
197.0,75.95,58.8,0.0,-0.7,6,195.844,1.721,866.119
197.0,76.03,58.8,0.0,-0.4,6,198.869,1.739,866.411
197.0,76.14,58.8,0.0,-0.3,6,203.413,1.766,866.856
197.0,76.22,58.8,0.0,-0.4,6,206.445,1.783,867.158
212.2,76.34,58.8,0.0,-0.4,6,210.998,1.806,867.619
212.2,76.40,58.9,0.0,-0.2,6,214.036,1.822,867.930
212.2,76.51,58.9,0.0,0.1,6,218.599,1.852,868.402
212.2,76.62,58.9,0.0,0.3,6,223.168,1.884,868.879
227.5,76.69,59.0,0.0,0.4,6,226.217,1.907,869.196
227.5,76.77,42.5,11.1,0.5,6,230.797,1.938,869.671
227.5,76.56,4.9,39.9,0.6,6,233.849,1.961,869.984
227.5,75.71,0.0,75.4,0.5,6,238.398,1.995,870.446
242.8,74.93,0.0,81.9,0.5,6,241.397,2.017,870.746
242.8,73.69,0.0,84.8,0.5,6,245.838,2.044,871.183
242.8,72.84,0.0,84.7,0.7,6,248.757,2.059,871.465
242.8,71.58,0.0,84.9,1.1,6,253.073,2.082,871.873
257.4,70.75,0.0,85.7,1.4,6,255.909,2.096,872.133
257.4,69.49,0.0,85.1,1.6,6,260.102,2.120,872.506
257.4,68.65,0.0,85.0,1.7,6,262.856,2.135,872.742
257.4,67.41,0.0,85.3,2.1,6,266.927,2.158,873.071
271.1,66.58,0.0,85.7,1.9,6,269.601,2.172,873.273
271.1,65.34,0.0,85.6,1.7,6,273.551,2.191,873.549
271.1,64.10,0.0,85.4,2.0,0,277.429,2.207,873.790
271.1,63.29,24.8,86.0,2.3,0,279.974,2.216,873.930
284.0,62.05,0.0,82.9,2.9,5,283.732,2.231,874.105
284.0,61.26,0.0,75.2,3.7,5,286.198,2.240,874.198
284.0,60.17,0.0,62.5,3.9,5,289.842,2.251,874.298
284.0,59.53,0.0,54.1,3.7,5,292.236,2.259,874.335
296.1,58.74,0.0,32.2,4.1,5,295.785,2.275,874.339
296.1,58.37,0.0,20.1,4.9,5,298.127,2.285,874.308
296.1,57.95,0.0,17.0,6.3,5,301.616,2.300,874.210
296.1,57.68,0.0,15.8,7.3,5,303.927,2.311,874.109
307.6,57.32,0.0,7.9,8.4,5,307.371,2.330,873.903
307.6,57.13,0.0,5.7,8.7,5,309.654,2.343,873.730
307.6,56.88,0.0,5.3,9.2,5,313.060,2.365,873.416
307.6,56.71,0.0,2.6,9.7,5,315.319,2.380,873.170
318.8,56.51,2.9,0.0,10.5,5,318.689,2.401,872.746
318.8,56.32,0.6,0.8,11.0,5,322.038,2.421,872.256
318.8,56.17,0.0,5.3,11.4,5,324.258,2.435,871.890
318.8,55.92,0.0,3.6,12.2,5,327.567,2.454,871.286
330.0,55.74,0.0,6.9,11.8,5,329.756,2.466,870.846
330.0,55.47,0.0,6.4,12.0,5,333.015,2.482,870.128
