opponent,v3,Felipe Nasr,0,1771575919837
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:25:19,Silverstone Grand Prix Circuit - ELMS,Porsche Penske Motorsport 2025 #4:LM (Hyper),Live,108.571,0,0,0
Tracklen [m],TotalLaps
5866.5,1
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
10.8,70.49,85.0,0.0,-0.4,6,16.201,0.410,847.300
10.8,70.66,85.0,0.0,-0.7,6,20.413,0.445,847.736
10.8,70.78,85.0,0.0,-0.7,6,23.226,0.465,848.029
24.9,70.95,85.1,0.0,-0.3,6,27.454,0.498,848.475
24.9,71.06,85.1,0.0,-0.1,6,30.277,0.523,848.777
24.9,71.23,85.1,0.0,0.1,6,34.521,0.561,849.236
24.9,71.35,85.1,0.0,0.1,6,37.355,0.585,849.546
39.2,71.51,85.1,0.0,0.0,6,41.615,0.621,850.015
39.2,71.63,85.1,0.0,-0.0,6,44.460,0.646,850.329
39.2,71.79,85.2,0.0,-0.1,6,48.736,0.685,850.802
39.2,71.90,85.2,0.0,-0.1,6,51.592,0.712,851.118
53.5,72.07,85.2,0.0,0.1,6,55.884,0.753,851.592
53.5,72.23,85.3,0.0,0.2,6,60.186,0.791,852.067
53.5,72.34,85.2,0.0,0.2,6,63.060,0.817,852.384
67.9,72.49,85.3,0.0,0.1,6,67.378,0.858,852.860
67.9,72.59,85.3,0.0,0.1,6,70.262,0.887,853.177
67.9,72.76,85.3,0.0,0.0,6,74.596,0.929,853.653
67.9,72.87,85.3,0.0,-0.0,6,77.491,0.954,853.970
82.5,73.03,85.3,0.0,-0.1,6,81.841,0.990,854.445
82.5,73.12,85.4,0.0,-0.1,6,84.747,1.013,854.761
82.5,73.28,85.4,0.0,-0.1,6,89.113,1.046,855.236
82.5,73.38,85.4,0.0,0.0,6,92.029,1.070,855.553
97.1,73.54,85.4,0.0,0.1,6,96.410,1.103,856.029
97.1,73.64,85.4,0.0,0.1,6,99.336,1.124,856.347
97.1,73.79,85.4,0.0,0.1,6,103.732,1.156,856.825
