opponent,v3,Norman Nato,0,1771614134145
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 19:02:14,Silverstone Grand Prix Circuit - ELMS,Cadillac Hertz Team Jota 2025 #12:LM (Hyper),Live,107.265,0,0,0
Tracklen [m],TotalLaps
5869.1,18
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
88.1,72.31,92.1,0.0,-0.0,6,88.890,1.083,854.942
88.1,72.41,92.2,0.0,0.0,6,91.767,1.107,855.253
88.1,72.56,92.2,0.0,0.1,6,96.091,1.140,855.719
88.1,72.66,92.2,0.0,0.1,6,98.978,1.160,856.030
102.6,72.81,92.3,0.0,0.2,6,103.317,1.191,856.497
102.6,72.92,92.3,0.0,0.3,6,106.214,1.212,856.809
102.6,73.05,92.4,0.0,0.4,6,110.568,1.244,857.277
102.6,73.15,92.4,0.0,0.4,6,113.475,1.265,857.589
117.1,73.29,92.4,0.0,0.3,6,117.843,1.297,858.055
117.1,73.44,92.5,0.0,0.2,6,122.220,1.326,858.519
117.1,73.54,92.5,0.0,0.2,6,125.143,1.342,858.826
117.1,73.68,92.5,0.0,0.2,6,129.536,1.365,859.284
131.8,73.77,92.5,0.0,0.2,6,132.469,1.381,859.588
131.8,73.92,92.6,0.0,0.2,6,136.876,1.407,860.041
131.8,74.05,92.6,0.0,0.1,6,141.292,1.442,860.492
131.8,74.15,92.6,0.0,0.1,6,144.240,1.462,860.791
146.7,74.30,92.7,0.0,0.1,6,148.670,1.489,861.238
146.7,74.38,92.7,0.0,0.2,6,151.628,1.508,861.534
146.7,74.52,92.7,0.0,0.3,6,156.073,1.534,861.977
146.7,74.61,92.7,0.0,0.4,6,159.040,1.550,862.272
161.5,74.74,92.8,0.0,0.5,6,163.498,1.576,862.712
161.5,74.83,92.8,0.0,0.4,6,166.475,1.595,863.005
161.5,74.96,92.9,0.0,0.1,6,170.947,1.625,863.442
161.5,75.04,92.9,0.0,0.0,6,173.933,1.645,863.732
176.5,75.17,92.9,0.0,-0.1,6,178.418,1.675,864.166
176.5,75.27,92.9,0.0,-0.2,6,181.413,1.694,864.455
176.5,75.40,93.0,0.0,-0.4,6,185.912,1.722,864.888
191.5,75.53,93.0,0.0,-0.6,6,190.418,1.749,865.325
191.5,75.61,93.0,0.0,-0.6,6,193.426,1.768,865.618
191.5,75.74,93.1,0.0,-0.5,6,197.944,1.797,866.065
191.5,75.83,93.1,0.0,-0.2,6,200.960,1.814,866.366
206.7,75.94,93.1,0.0,-0.2,6,205.489,1.841,866.826
206.7,76.03,93.1,0.0,-0.2,6,208.513,1.856,867.137
206.7,76.15,93.2,0.0,-0.1,6,213.053,1.881,867.609
206.7,76.23,93.2,0.0,0.2,6,216.084,1.900,867.927
221.9,76.35,93.2,0.0,0.4,6,220.635,1.932,868.407
221.9,76.43,93.3,0.0,0.4,6,223.674,1.953,868.728
221.9,76.54,93.3,0.0,0.8,6,228.237,1.984,869.208
221.9,76.63,93.3,0.0,1.1,6,231.284,2.005,869.526
237.2,76.74,93.3,0.0,0.9,6,235.860,2.040,869.999
237.2,76.82,93.3,0.0,0.5,6,238.916,2.062,870.311
237.2,76.45,0.9,54.1,0.4,6,243.497,2.091,870.768
237.2,75.35,0.0,81.1,0.9,6,248.034,2.115,871.210
252.4,74.44,0.0,86.8,1.4,6,251.018,2.131,871.495
252.4,73.00,0.0,89.3,2.1,6,255.425,2.154,871.905
252.4,72.03,0.0,90.3,2.3,6,258.316,2.169,872.167
252.4,70.56,0.0,90.4,2.0,6,262.581,2.192,872.538
266.8,69.58,0.0,90.7,2.2,6,265.376,2.208,872.769
266.8,68.14,0.0,92.2,2.6,6,269.499,2.230,873.089
266.8,67.17,0.0,91.9,2.8,6,272.199,2.243,873.283
266.8,65.70,0.0,91.6,3.2,6,276.180,2.260,873.543
280.3,64.27,27.3,91.4,3.5,0,280.075,2.274,873.762
280.3,63.31,0.0,90.3,2.9,5,282.627,2.284,873.883
280.3,61.96,0.0,75.2,2.3,5,286.384,2.297,874.027
280.3,61.14,0.0,65.3,1.4,5,288.846,2.305,874.095
292.7,60.03,0.0,47.3,-0.4,5,292.482,2.318,874.149
292.7,59.46,0.0,32.3,-0.8,5,294.872,2.329,874.150
292.7,58.85,0.0,14.8,0.2,5,298.420,2.344,874.096
292.7,58.55,0.0,12.8,2.3,5,300.767,2.354,874.021
304.5,58.15,0.0,10.9,7.1,5,304.265,2.372,873.852
304.5,57.92,0.0,6.1,10.2,5,306.582,2.384,873.703
304.5,57.63,0.0,3.4,13.1,5,310.038,2.405,873.426
304.5,57.47,0.0,4.1,14.1,5,312.329,2.420,873.208
373.1,55.08,69.8,0.0,21.2,5,367.622,2.723,857.075
430.7,55.61,87.3,0.0,14.6,5,411.232,2.993,821.525
430.7,55.74,87.4,0.0,12.3,5,412.632,3.000,819.794
430.7,55.95,87.5,0.0,9.8,5,414.687,3.012,817.148
430.7,56.08,87.6,0.0,9.7,5,416.026,3.021,815.352
441.7,56.30,87.7,0.0,11.0,5,417.991,3.034,812.613
441.7,56.46,87.7,0.0,12.2,5,419.275,3.041,810.759
441.7,56.68,87.8,0.0,13.8,5,421.157,3.052,807.935
441.7,56.82,87.9,0.0,14.6,5,422.383,3.062,806.025
452.7,57.05,88.0,0.0,14.5,5,424.182,3.077,803.121
452.7,57.20,88.1,0.0,13.9,5,425.353,3.089,801.160
452.7,57.42,88.2,0.0,12.5,5,427.066,3.111,798.179
452.7,57.56,88.3,0.0,12.1,5,428.180,3.126,796.167
464.0,57.79,88.4,0.0,10.5,5,429.805,3.149,793.113
464.0,57.94,88.4,0.0,11.5,5,430.858,3.167,791.052
464.0,58.17,88.1,0.0,11.3,5,432.394,3.191,787.927
464.0,58.37,88.7,0.0,9.5,5,433.877,3.214,784.762
475.4,58.53,88.7,0.0,8.9,5,434.834,3.232,782.629
475.4,58.73,88.8,0.0,9.4,5,436.227,3.260,779.399
475.4,58.87,87.9,0.0,9.2,5,437.126,3.281,777.226
475.4,59.03,89.0,0.0,7.2,5,438.435,3.307,773.942
487.1,59.19,89.4,0.0,3.2,5,439.289,3.315,771.738
487.1,59.41,84.3,0.0,-0.5,5,440.522,3.327,768.400
487.1,59.54,89.2,0.0,-0.1,5,441.306,3.344,766.155
487.1,59.75,89.3,0.0,3.1,5,442.438,3.373,762.760
498.8,59.93,89.3,0.0,5.5,5,443.168,3.392,760.481
498.8,60.13,75.0,0.0,8.1,5,444.234,3.420,757.040
498.8,60.25,82.0,0.0,8.1,5,444.926,3.436,754.735
498.8,60.46,89.5,0.0,5.9,5,445.932,3.462,751.257
510.6,60.62,89.6,0.0,3.5,5,446.583,3.480,748.925
510.6,60.85,88.7,0.0,2.6,5,447.526,3.507,745.405
510.6,61.08,88.5,0.0,3.4,5,448.436,3.538,741.862
510.6,61.22,89.7,0.0,4.6,5,449.024,3.566,739.488
522.7,61.45,90.0,0.0,5.8,5,449.885,3.601,735.911
522.7,61.51,90.3,0.0,5.1,5,450.448,3.610,733.518
522.7,61.74,76.9,0.0,3.2,5,451.259,3.625,729.909
522.7,61.86,89.5,0.0,3.4,5,451.771,3.645,727.492
535.0,62.09,90.1,0.0,3.7,5,452.510,3.676,723.847
535.0,62.24,90.2,0.0,3.6,5,452.981,3.697,721.406
535.0,62.47,90.3,0.0,3.9,5,453.659,3.727,717.727
535.0,62.63,90.3,0.0,3.6,5,454.093,3.745,715.264
547.4,62.86,90.4,0.0,3.0,5,454.721,3.769,711.553
547.4,63.01,90.4,0.0,2.1,5,455.123,3.786,709.068
547.4,63.24,90.5,0.0,1.9,5,455.703,3.815,705.326
547.4,63.39,90.6,0.0,1.8,5,456.078,3.835,702.821
559.9,63.64,90.6,0.0,1.4,5,456.625,3.865,699.050
559.9,63.78,90.7,0.0,1.1,5,456.981,3.886,696.527
559.9,64.01,90.7,0.0,0.7,5,457.504,3.919,692.730
572.6,64.24,90.8,0.0,0.7,5,458.017,3.951,688.918
572.6,64.38,90.9,0.0,0.8,5,458.354,3.973,686.368
572.6,64.60,90.9,0.0,0.9,5,458.853,4.006,682.531
572.6,64.76,91.0,0.0,0.9,5,459.182,4.028,679.966
585.4,64.97,91.0,0.0,1.0,5,459.670,4.061,676.105
585.4,65.12,91.1,0.0,1.0,5,459.992,4.083,673.524
585.4,65.34,91.2,0.0,1.0,5,460.467,4.116,669.639
585.4,65.48,91.2,0.0,1.0,5,460.780,4.138,667.042
598.4,65.70,91.3,0.0,1.1,5,461.241,4.170,663.135
598.4,65.84,91.3,0.0,1.1,5,461.544,4.191,660.522
598.4,66.05,91.4,0.0,1.1,5,461.989,4.224,656.590
598.4,66.19,91.4,0.0,1.2,5,462.280,4.247,653.962
611.5,66.40,91.5,0.0,1.3,5,462.708,4.281,650.008
611.5,66.54,91.5,0.0,1.2,5,462.987,4.303,647.364
611.5,66.74,91.6,0.0,1.2,5,463.395,4.336,643.387
611.5,66.88,91.6,0.0,1.2,5,463.661,4.358,640.728
624.8,67.08,91.7,0.0,1.3,5,464.049,4.390,636.728
624.8,67.28,91.8,0.0,1.3,5,464.424,4.423,632.716
624.8,67.41,91.8,0.0,1.3,5,464.667,4.445,630.033
624.8,67.61,91.9,0.0,1.2,5,465.021,4.478,625.998
638.3,67.74,91.9,0.0,1.3,5,465.250,4.499,623.302
638.3,67.94,92.0,0.0,1.2,5,465.583,4.530,619.245
638.3,68.07,92.0,0.0,1.2,5,465.798,4.551,616.534
638.3,68.26,92.1,0.0,0.7,5,466.110,4.584,612.457
651.9,68.38,92.1,0.0,0.8,5,466.311,4.606,609.732
651.9,68.58,92.2,0.0,0.9,5,466.605,4.638,605.634
651.9,68.70,92.2,0.0,0.9,5,466.796,4.659,602.896
651.9,68.88,92.3,0.0,0.7,5,467.074,4.691,598.778
665.7,69.01,92.3,0.0,0.5,5,467.254,4.712,596.027
665.7,69.19,92.3,0.0,0.6,5,467.518,4.744,591.890
665.7,69.31,92.4,0.0,0.7,5,467.690,4.764,589.125
665.7,69.49,92.4,0.0,-0.7,5,467.942,4.794,584.969
679.5,69.66,92.5,0.0,-0.8,5,468.190,4.822,580.803
679.5,69.78,92.5,0.0,0.2,5,468.356,4.839,578.019
679.5,69.88,0.0,0.0,0.9,0,468.605,4.864,573.835
679.5,69.81,91.6,0.0,0.5,6,468.771,4.879,571.047
693.5,69.98,91.7,0.0,0.3,6,469.020,4.898,566.861
693.5,70.09,91.7,0.0,0.1,6,469.184,4.909,564.064
693.5,70.26,91.8,0.0,-0.1,6,469.429,4.926,559.861
693.5,70.37,91.8,0.0,-0.0,6,469.590,4.937,557.053
707.6,70.54,91.9,0.0,-0.1,6,469.832,4.952,552.833
707.6,70.65,91.9,0.0,-0.0,6,469.991,4.960,550.014
707.6,70.81,91.9,0.0,-0.4,6,470.231,4.972,545.778
707.6,70.93,92.0,0.0,0.1,6,470.391,4.978,542.947
721.8,71.09,92.0,0.0,0.2,6,470.631,4.984,538.694
721.8,71.20,92.0,0.0,-0.2,6,470.792,4.988,535.853
721.8,71.36,92.1,0.0,0.7,6,471.035,4.992,531.584
721.8,71.47,92.1,0.0,0.8,6,471.197,4.995,528.732
736.1,71.63,92.1,0.0,0.9,6,471.439,4.994,524.446
736.1,71.80,92.2,0.0,0.4,6,471.675,4.991,520.150
736.1,71.90,92.2,0.0,0.1,6,471.829,4.988,517.280
736.1,72.06,92.2,0.0,-0.0,6,472.056,4.981,512.968
750.6,72.17,92.3,0.0,0.0,6,472.205,4.977,510.087
750.6,72.33,92.3,0.0,0.3,6,472.426,4.967,505.758
750.6,72.42,92.4,0.0,0.3,6,472.572,4.958,502.867
750.6,72.59,92.4,0.0,0.3,6,472.789,4.943,498.522
765.1,72.69,92.4,0.0,0.2,6,472.933,4.929,495.621
765.1,72.84,92.5,0.0,0.0,6,473.147,4.908,491.260
765.1,72.95,92.5,0.0,0.0,6,473.288,4.891,488.348
765.1,73.10,92.5,0.0,0.1,6,473.498,4.867,483.972
779.7,73.19,92.6,0.0,0.5,6,473.637,4.851,481.050
779.7,73.34,92.6,0.0,-0.1,6,473.843,4.827,476.659
779.7,73.44,92.6,0.0,-0.8,6,473.979,4.813,473.727
779.7,73.59,92.7,0.0,-1.4,6,474.184,4.796,469.321
794.3,73.69,92.7,0.0,-2.0,6,474.323,4.784,466.378
794.3,73.84,92.7,0.0,-2.6,6,474.542,4.764,461.958
794.3,73.98,92.7,0.0,-3.2,6,474.779,4.746,457.530
794.3,74.08,92.8,0.0,-4.0,6,474.952,4.735,454.574
809.1,74.22,92.8,0.0,-4.2,6,475.236,4.713,450.134
809.1,74.31,92.8,0.0,-4.5,6,475.446,4.697,447.171
809.1,74.44,92.9,0.0,-4.7,6,475.798,4.675,442.723
809.1,74.53,92.9,0.0,-5.6,6,476.057,4.661,439.755
823.9,74.66,92.9,0.0,-6.3,6,476.483,4.631,435.300
823.9,74.73,92.9,0.0,-6.2,6,476.798,4.612,432.330
823.9,74.84,93.0,0.0,-6.4,6,477.323,4.589,427.874
823.9,74.92,93.0,0.0,-7.0,6,477.708,4.578,424.904
838.8,75.04,93.0,0.0,-7.0,6,478.338,4.557,420.450
838.8,75.11,93.0,0.0,-6.8,6,478.796,4.544,417.482
838.8,75.21,93.1,0.0,-7.3,6,479.541,4.527,413.035
838.8,75.28,93.1,0.0,-7.9,6,480.077,4.516,410.074
853.7,75.39,93.1,0.0,-9.2,6,480.939,4.499,405.637
853.7,75.45,93.1,0.0,-9.8,6,481.554,4.487,402.684
853.7,75.54,93.2,0.0,-10.5,6,482.537,4.466,398.262
868.7,75.63,93.2,0.0,-10.6,6,483.596,4.440,393.853
