opponent,v3,Paul-Loup Chatin,0,1771614538346
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 19:08:58,Silverstone Grand Prix Circuit - ELMS,Alpine Endurance Team 2025 #35:LM (Hyper),Live,110.239,0,0,0
Tracklen [m],TotalLaps
5868.5,2
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
193.9,76.47,93.0,0.0,-0.9,6,196.247,1.817,861.677
193.9,76.57,86.2,0.0,-0.5,6,200.814,1.847,862.147
193.9,76.63,85.9,0.0,-0.4,6,203.862,1.866,862.463
209.2,76.71,86.6,0.0,-0.4,6,208.436,1.895,862.943
209.2,76.77,84.0,0.0,-0.2,6,211.489,1.914,863.266
209.2,76.84,84.9,0.0,-0.3,6,216.071,1.943,863.753
209.2,76.90,82.8,0.0,0.1,6,219.129,1.960,864.078
224.6,76.97,85.1,0.0,0.7,6,223.718,1.989,864.568
224.6,77.03,86.7,0.0,1.3,6,226.781,2.009,864.894
224.6,77.13,93.5,94.7,1.2,6,231.380,2.036,865.379
224.6,75.95,0.0,95.2,1.1,6,235.954,2.064,865.854
239.9,74.98,0.0,95.5,1.4,6,238.959,2.083,866.161
239.9,73.72,51.9,15.9,1.9,6,243.396,2.111,866.605
239.9,73.62,56.8,6.0,1.0,6,246.328,2.130,866.891
239.9,72.87,0.0,35.3,1.2,6,250.710,2.157,867.305
254.6,72.37,0.0,50.3,1.8,6,253.604,2.173,867.571
254.6,71.39,0.0,77.4,2.1,6,257.903,2.198,867.956
254.6,70.57,0.0,82.9,2.1,6,260.733,2.214,868.202
254.6,69.26,0.0,87.4,3.1,6,264.916,2.235,868.554
268.8,67.93,0.0,90.7,3.0,6,269.022,2.256,868.881
268.8,67.01,0.0,90.6,2.4,6,271.715,2.268,869.084
268.8,65.65,0.0,92.2,1.5,0,275.688,2.285,869.367
268.8,64.75,20.4,92.5,1.9,0,278.291,2.296,869.541
282.0,63.39,0.0,92.2,4.7,5,282.131,2.312,869.782
282.0,62.48,0.0,87.1,5.4,5,284.645,2.321,869.929
282.0,61.21,0.0,72.8,7.3,5,288.353,2.335,870.123
282.0,60.48,0.0,64.8,7.5,5,290.785,2.345,870.232
294.3,59.50,0.0,47.6,9.7,5,294.384,2.360,870.360
294.3,58.99,0.0,27.6,10.8,5,296.753,2.370,870.417
294.3,58.48,0.0,16.3,12.2,5,300.277,2.386,870.455
294.3,58.21,0.0,14.8,11.3,5,302.611,2.396,870.445
306.0,57.83,0.0,7.7,10.5,5,306.092,2.411,870.374
306.0,57.63,0.0,4.3,9.3,5,308.400,2.423,870.289
306.0,57.24,0.0,22.0,11.6,5,311.843,2.442,870.104
306.0,56.93,0.0,13.4,11.0,5,314.122,2.453,869.946
317.5,56.60,0.0,2.4,11.7,5,317.515,2.469,869.656
317.5,56.37,0.4,0.9,12.8,5,320.886,2.484,869.301
317.5,56.23,0.0,2.4,11.2,5,323.121,2.495,869.027
317.5,55.97,0.0,11.4,13.2,5,326.456,2.512,868.561
328.9,55.73,0.0,17.5,12.9,0,328.663,2.523,868.214
328.9,55.31,0.0,25.1,13.5,4,331.947,2.541,867.641
328.9,54.98,0.0,11.6,13.3,4,334.113,2.553,867.225
328.9,54.70,18.0,0.0,9.9,4,337.332,2.570,866.547
340.4,54.69,42.6,0.0,5.2,4,339.464,2.581,866.058
340.4,54.82,66.5,0.0,3.6,4,342.653,2.598,865.275
340.4,54.97,65.1,0.0,7.4,4,344.779,2.605,864.729
