opponent,v3,Paul-Loup Chatin,0,1771612586708
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:36:26,Silverstone Grand Prix Circuit - ELMS,Alpine Endurance Team 2025 #35:LM (Hyper),Live,107.182,0,0,0
Tracklen [m],TotalLaps
5869.1,4
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
35.9,72.73,92.2,0.0,0.4,6,39.933,0.631,849.184
35.9,72.87,92.2,0.0,0.4,6,44.272,0.667,849.683
35.9,72.97,92.3,0.0,0.4,6,47.170,0.693,850.014
50.5,73.11,92.3,0.0,0.4,6,51.524,0.733,850.508
50.5,73.21,92.4,0.0,0.4,6,54.431,0.760,850.836
50.5,73.35,92.4,0.0,0.3,6,58.800,0.800,851.326
50.5,73.44,92.4,0.0,0.2,6,61.718,0.827,851.651
65.1,73.59,92.5,0.0,0.2,6,66.102,0.869,852.137
65.1,73.68,92.5,0.0,0.3,6,69.029,0.897,852.461
65.1,73.82,92.6,0.0,0.2,6,73.427,0.938,852.945
65.1,73.92,92.6,0.0,0.1,6,76.364,0.965,853.267
79.9,74.06,92.6,0.0,0.1,6,80.777,1.001,853.749
79.9,74.15,92.7,0.0,-0.0,6,83.723,1.024,854.069
79.9,74.28,92.7,0.0,-0.1,6,88.150,1.059,854.550
79.9,74.42,92.8,0.0,0.0,6,92.584,1.095,855.031
94.7,74.51,92.8,0.0,0.1,6,95.545,1.117,855.352
94.7,74.65,92.8,0.0,0.1,6,99.994,1.148,855.835
94.7,74.74,92.8,0.0,0.1,6,102.964,1.169,856.156
94.7,74.87,92.9,0.0,0.3,6,107.425,1.202,856.639
109.6,74.95,92.9,0.0,0.5,6,110.404,1.224,856.961
109.6,75.08,93.0,0.0,0.5,6,114.879,1.256,857.442
109.6,75.16,93.0,0.0,0.4,6,117.867,1.278,857.762
109.6,75.30,93.0,0.0,0.3,6,122.355,1.308,858.239
124.6,75.39,93.1,0.0,0.3,6,125.352,1.325,858.555
124.6,75.52,93.1,0.0,0.3,6,129.854,1.348,859.026
124.6,75.60,93.1,0.0,0.5,6,132.860,1.365,859.339
124.6,75.72,93.2,0.0,0.4,6,137.375,1.393,859.806
139.8,75.80,93.2,0.0,0.4,6,140.389,1.417,860.116
139.8,75.94,93.2,0.0,0.3,6,144.917,1.448,860.579
139.8,76.01,93.3,0.0,0.1,6,147.940,1.466,860.886
139.8,76.14,93.3,0.0,0.3,6,152.481,1.494,861.344
154.9,76.26,93.4,0.0,0.3,6,157.030,1.520,861.799
154.9,76.34,93.3,0.0,0.3,6,160.066,1.537,862.102
154.9,76.45,93.4,0.0,0.3,6,164.627,1.565,862.554
154.9,76.53,93.5,0.0,0.2,6,167.672,1.584,862.854
170.2,76.65,93.5,0.0,0.2,6,172.245,1.614,863.302
170.2,76.72,93.5,0.0,0.0,6,175.297,1.635,863.600
170.2,76.84,93.5,0.0,-0.1,6,179.882,1.665,864.047
170.2,76.92,93.6,0.0,-0.3,6,182.943,1.684,864.345
185.5,77.03,93.6,0.0,-0.6,6,187.539,1.712,864.793
185.5,77.11,93.6,0.0,-0.7,6,190.607,1.730,865.094
185.5,77.22,93.6,0.0,-0.8,6,195.214,1.760,865.550
185.5,77.30,93.7,0.0,-0.6,6,198.289,1.780,865.858
201.0,77.41,93.7,0.0,-0.6,6,202.907,1.807,866.327
201.0,77.52,93.7,0.0,-0.8,6,207.530,1.833,866.802
201.0,77.59,93.7,0.0,-0.6,6,210.615,1.849,867.123
216.4,77.69,93.8,0.0,0.1,6,215.248,1.877,867.609
216.4,77.76,93.8,0.0,0.5,6,218.340,1.897,867.936
216.4,77.87,93.8,0.0,0.6,6,222.982,1.929,868.427
216.4,77.95,93.8,0.0,0.4,6,226.081,1.951,868.755
232.0,78.06,93.8,0.0,0.2,6,230.736,1.982,869.242
232.0,78.12,93.9,0.0,0.3,6,233.843,2.005,869.563
232.0,77.75,1.8,56.5,0.7,6,238.501,2.039,870.037
232.0,77.09,0.0,76.3,1.1,6,241.584,2.060,870.347
247.5,75.87,0.0,86.7,1.7,6,246.155,2.087,870.799
247.5,75.00,0.0,89.3,1.9,6,249.160,2.103,871.091
247.5,73.69,0.0,91.8,2.5,6,253.602,2.128,871.513
247.5,72.78,0.0,90.9,2.8,6,256.521,2.143,871.782
262.3,71.44,0.0,91.2,3.2,6,260.833,2.167,872.165
262.3,70.10,0.0,90.9,4.1,6,265.067,2.189,872.520
262.3,69.22,0.0,91.0,4.7,6,267.847,2.204,872.739
262.3,67.90,0.0,91.4,5.2,6,271.953,2.224,873.037
289.0,59.64,0.0,24.8,6.6,5,298.585,2.328,873.825
