opponent,v3,Felipe Nasr,0,1771612053369
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:27:33,Silverstone Grand Prix Circuit - ELMS,Porsche Penske Motorsport 2025 #4:LM (Hyper),Live,112.977,0,0,0
Tracklen [m],TotalLaps
5869.0,1
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
3.6,72.02,85.2,0.0,-0.1,6,9.159,0.364,845.917
3.6,72.17,85.2,0.0,0.0,6,13.455,0.394,846.418
3.6,72.27,85.2,0.0,0.1,6,16.324,0.416,846.753
18.0,72.42,85.2,0.0,0.2,6,20.635,0.450,847.257
18.0,72.52,85.3,0.0,0.1,6,23.514,0.471,847.592
18.0,72.67,85.3,0.0,0.1,6,27.840,0.506,848.096
18.0,72.76,85.3,0.0,0.2,6,30.728,0.530,848.431
32.5,72.91,85.3,0.0,0.2,6,35.069,0.569,848.933
32.5,73.01,85.3,0.0,0.2,6,37.968,0.593,849.266
32.5,73.15,85.3,0.0,0.2,6,42.323,0.629,849.764
32.5,73.24,85.4,0.0,0.2,6,45.232,0.655,850.095
47.1,73.38,85.4,0.0,0.1,6,49.603,0.695,850.588
47.1,73.52,85.4,0.0,0.1,6,53.982,0.736,851.079
47.1,73.61,85.4,0.0,0.1,6,56.906,0.763,851.404
61.8,73.75,85.4,0.0,0.1,6,61.300,0.802,851.891
61.8,73.85,85.5,0.0,0.2,6,64.234,0.830,852.214
61.8,73.98,85.5,0.0,0.2,6,68.641,0.872,852.698
61.8,74.07,85.5,0.0,0.1,6,71.584,0.901,853.019
76.6,74.20,85.5,0.0,-0.0,6,76.006,0.942,853.500
76.6,74.29,85.5,0.0,-0.1,6,78.959,0.967,853.820
76.6,74.43,85.5,0.0,-0.1,6,83.394,1.003,854.299
76.6,74.52,85.5,0.0,-0.1,6,86.356,1.025,854.617
91.4,74.65,85.6,0.0,0.0,6,90.805,1.061,855.096
