opponent,v3,Alessandro Pier Guidi,0,1771612061353
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:27:41,Silverstone Grand Prix Circuit - ELMS,Ferrari AF Corse 2025 #51:LM (Hyper),Live,110.975,0,0,0
Tracklen [m],TotalLaps
5869.0,1
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
5.1,70.94,59.3,0.0,-0.3,6,9.183,0.340,846.326
5.1,71.10,59.3,0.0,-0.3,6,13.417,0.369,846.806
5.1,71.20,59.4,0.0,-0.1,6,16.244,0.391,847.128
19.3,71.35,59.4,0.0,-0.1,6,20.492,0.425,847.614
19.3,71.51,59.5,0.0,0.1,6,24.750,0.456,848.103
19.3,71.61,59.5,0.0,0.2,6,27.593,0.479,848.430
19.3,71.76,59.6,0.0,0.4,6,31.865,0.516,848.921
33.6,71.86,59.6,0.0,0.4,6,34.718,0.541,849.249
33.6,72.01,59.7,0.0,0.2,6,39.006,0.577,849.740
33.6,72.10,59.7,0.0,0.2,6,41.869,0.601,850.067
33.6,72.25,59.7,0.0,0.3,6,46.172,0.640,850.555
48.1,72.35,59.7,0.0,0.4,6,49.045,0.666,850.879
48.1,72.49,59.8,0.0,0.3,6,53.363,0.708,851.363
48.1,72.59,59.8,0.0,0.3,6,56.246,0.734,851.684
48.1,72.73,59.8,0.0,0.3,6,60.579,0.772,852.164
62.6,72.82,59.8,0.0,0.3,6,63.472,0.799,852.482
62.6,72.96,59.9,0.0,0.3,6,67.819,0.840,852.958
62.6,73.10,59.9,0.0,0.2,6,72.175,0.884,853.433
62.6,73.20,59.9,0.0,0.1,6,75.083,0.911,853.749
77.1,73.33,60.0,0.0,0.0,6,79.453,0.948,854.221
77.1,73.43,60.0,0.0,0.1,6,82.371,0.972,854.535
77.1,73.57,60.0,0.0,0.0,6,86.756,1.006,855.006
77.1,73.66,60.0,0.0,0.0,6,89.683,1.029,855.319
91.8,73.79,60.1,0.0,0.0,6,94.081,1.064,855.791
91.8,73.88,60.1,0.0,0.0,6,97.017,1.086,856.105
91.8,74.02,60.1,0.0,0.1,6,101.429,1.118,856.577
91.8,74.10,60.1,0.0,0.1,6,104.374,1.139,856.892
106.6,74.24,60.2,0.0,0.3,6,108.799,1.170,857.364
106.6,74.33,60.2,0.0,0.4,6,111.753,1.190,857.679
106.6,74.45,60.2,0.0,0.5,6,116.191,1.224,858.151
106.6,74.54,60.2,0.0,0.5,6,119.154,1.246,858.465
121.4,74.67,60.2,0.0,0.4,6,123.605,1.274,858.933
121.4,74.80,60.2,0.0,0.4,6,128.065,1.297,859.398
121.4,74.89,60.2,0.0,0.4,6,131.042,1.312,859.706
136.5,75.00,60.2,0.0,0.3,6,135.515,1.337,860.165
136.5,75.09,60.2,0.0,0.2,6,138.501,1.358,860.470
136.5,75.20,60.2,0.0,0.3,6,142.987,1.393,860.924
136.5,75.30,60.2,0.0,0.3,6,145.982,1.412,861.225
151.5,75.42,60.3,0.0,0.3,6,150.480,1.440,861.675
151.5,75.49,60.3,0.0,0.3,6,153.483,1.458,861.973
151.5,75.62,60.3,0.0,0.3,6,157.995,1.484,862.419
151.5,75.70,60.3,0.0,0.2,6,161.006,1.499,862.714
166.6,75.81,60.3,0.0,0.2,6,165.530,1.528,863.156
166.6,75.89,60.3,0.0,0.2,6,168.549,1.547,863.449
166.6,76.01,60.3,0.0,-0.0,6,173.085,1.578,863.887
166.6,76.08,60.3,0.0,-0.1,6,176.112,1.599,864.178
181.7,76.20,60.3,0.0,-0.2,6,180.659,1.630,864.613
181.7,76.28,60.3,0.0,-0.3,6,183.695,1.649,864.903
181.7,76.39,60.3,0.0,-0.4,6,188.254,1.676,865.339
181.7,76.49,60.3,0.0,-0.6,6,192.819,1.704,865.780
197.0,76.56,60.3,0.0,-0.8,6,195.865,1.724,866.076
197.0,76.68,60.3,0.0,-0.5,6,200.440,1.751,866.527
197.0,76.75,60.3,0.0,-0.6,6,203.494,1.769,866.832
197.0,76.87,60.3,0.0,-0.5,6,208.078,1.793,867.296
212.4,76.94,60.3,0.0,-0.3,6,211.138,1.809,867.610
212.4,77.03,60.3,0.0,0.0,6,215.732,1.836,868.087
212.4,77.10,60.3,0.0,0.2,6,218.798,1.857,868.407
212.4,77.09,18.6,18.8,0.4,6,223.400,1.889,868.891
227.8,76.72,0.0,62.2,0.4,6,226.461,1.911,869.213
227.8,75.63,0.0,79.9,0.2,6,231.011,1.942,869.688
227.8,74.79,0.0,83.5,0.3,6,234.005,1.964,869.997
227.8,73.49,0.0,85.2,0.4,6,238.433,1.999,870.450
242.7,72.63,0.0,86.5,0.5,6,241.342,2.020,870.743
242.7,71.29,0.0,85.2,1.0,6,245.642,2.045,871.171
242.7,69.99,0.0,84.3,1.5,6,249.863,2.067,871.583
242.7,69.14,0.0,84.8,1.8,6,252.635,2.082,871.847
256.8,67.86,0.0,85.3,2.1,6,256.730,2.102,872.229
256.8,66.98,0.0,84.6,2.3,6,259.417,2.116,872.471
256.8,65.71,0.0,84.9,2.3,6,263.386,2.139,872.816
256.8,64.87,0.0,85.9,2.7,6,265.990,2.154,873.031
270.1,63.60,0.0,86.2,3.5,6,269.835,2.174,873.332
270.1,62.76,0.0,86.1,4.0,6,272.357,2.186,873.515
270.1,61.49,27.6,85.6,4.1,0,276.078,2.202,873.764
270.1,60.67,0.0,86.4,4.5,5,278.518,2.212,873.910
282.4,59.37,0.0,83.2,4.3,5,282.117,2.225,874.097
282.4,58.57,0.0,74.1,4.4,5,284.475,2.234,874.198
282.4,57.50,0.0,56.6,4.7,5,287.956,2.245,874.315
282.4,56.89,0.0,46.9,4.2,5,290.245,2.252,874.365
294.0,56.17,0.0,11.6,4.6,5,293.636,2.266,874.391
294.0,55.89,0.0,3.7,6.7,5,296.997,2.281,874.357
294.0,55.73,0.0,7.5,8.6,5,299.229,2.290,874.302
294.0,55.45,0.0,11.0,11.2,5,302.562,2.305,874.173
305.1,55.24,0.0,8.7,12.2,5,304.773,2.316,874.055
305.1,54.96,0.0,4.7,11.7,5,308.072,2.334,873.832
305.1,54.80,0.0,3.7,11.2,5,310.260,2.348,873.649
305.1,54.57,0.0,3.3,10.9,5,313.525,2.369,873.325
315.9,54.42,0.0,1.3,11.2,5,315.691,2.383,873.075
315.9,54.23,2.1,0.0,11.2,5,318.922,2.404,872.649
315.9,54.10,0.8,0.7,12.0,5,321.066,2.417,872.331
315.9,53.90,0.0,5.9,11.9,5,324.263,2.437,871.802
326.6,53.72,0.0,6.0,11.3,5,326.381,2.449,871.416
326.6,53.46,0.0,9.7,11.6,5,329.535,2.466,870.790
326.6,53.26,0.0,7.9,12.6,5,331.622,2.476,870.341
326.6,52.97,0.0,3.2,13.8,5,334.726,2.492,869.617
337.3,52.79,20.7,0.0,14.5,5,337.800,2.507,868.832
337.3,52.75,30.4,0.0,15.2,5,339.835,2.518,868.273
337.3,52.72,42.1,0.0,16.7,5,342.870,2.532,867.380
337.3,52.72,44.8,0.0,17.8,5,344.882,2.542,866.748
348.1,52.69,31.6,0.0,19.6,5,347.881,2.556,865.745
348.1,52.64,24.1,0.0,21.3,5,349.867,2.566,865.039
348.1,52.52,16.3,0.0,22.1,5,352.819,2.581,863.927
348.1,52.42,9.6,0.0,21.3,5,354.769,2.591,863.149
359.4,52.26,10.8,0.0,20.5,5,357.663,2.608,861.928
359.4,52.17,17.7,0.0,20.1,5,359.571,2.620,861.079
359.4,51.95,1.8,21.1,19.4,5,362.400,2.637,859.752
359.4,51.64,0.0,12.4,18.7,0,364.260,2.648,858.836
370.3,51.32,25.3,42.5,16.8,4,367.003,2.664,857.418
370.3,50.92,0.0,78.0,15.6,4,368.803,2.675,856.443
370.3,49.94,0.0,64.1,14.9,4,371.441,2.690,854.955
380.9,49.07,18.7,9.1,12.7,4,373.999,2.706,853.448
380.9,48.92,57.9,0.0,10.1,4,375.667,2.717,852.421
380.9,49.06,55.5,11.6,6.2,4,378.137,2.734,850.828
380.9,48.92,5.1,30.2,4.5,4,379.762,2.745,849.730
391.3,48.37,0.0,32.7,4.8,4,382.150,2.760,848.050
391.3,47.96,0.0,31.0,4.9,4,383.705,2.768,846.911
391.3,47.38,0.0,21.8,6.8,4,385.981,2.781,845.178
391.3,47.08,0.0,12.3,7.8,4,387.461,2.791,844.003
401.3,46.79,0.0,2.6,9.9,4,389.632,2.806,842.211
401.3,46.65,0.0,4.4,10.4,4,391.051,2.816,840.994
401.3,46.43,0.0,7.2,9.8,4,393.140,2.830,839.140
401.3,46.27,0.0,7.7,9.1,4,394.508,2.840,837.888
411.0,46.00,0.0,9.1,7.9,4,396.523,2.853,835.990
