opponent,v3,Sheldon van der Linde,0,1771614139227
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 19:02:19,Silverstone Grand Prix Circuit - ELMS,BMW M Team WRT 2025 #20:LM (Hyper),Live,107.148,0,0,0
Tracklen [m],TotalLaps
5869.1,15
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
80.0,71.80,91.2,0.0,0.1,5,80.841,1.013,854.407
80.0,71.90,91.2,0.0,0.0,5,83.697,1.036,854.720
80.0,72.04,91.3,0.0,0.1,5,87.990,1.068,855.189
80.0,72.05,0.0,0.0,0.2,0,90.855,1.092,855.501
94.4,72.02,90.4,0.0,0.2,6,95.150,1.125,855.969
94.4,72.12,90.4,0.0,0.1,6,98.015,1.147,856.281
94.4,72.26,90.4,0.0,0.0,6,102.321,1.177,856.747
94.4,72.35,90.5,0.0,0.0,6,105.196,1.198,857.059
108.8,72.49,90.5,0.0,0.3,6,109.516,1.228,857.525
108.8,72.59,90.6,0.0,0.4,6,112.401,1.248,857.835
108.8,72.72,90.6,0.0,0.4,6,116.735,1.281,858.300
108.8,72.82,90.6,0.0,0.5,6,119.629,1.302,858.609
123.4,72.96,90.7,0.0,0.3,6,123.977,1.329,859.070
123.4,73.05,90.7,0.0,0.2,6,126.881,1.344,859.375
123.4,73.18,90.7,0.0,0.4,6,131.245,1.365,859.829
123.4,73.30,90.8,0.0,0.6,6,135.616,1.390,860.280
138.0,73.40,90.8,0.0,0.4,6,138.535,1.411,860.579
138.0,73.52,90.9,0.0,0.1,6,142.919,1.446,861.023
138.0,73.63,90.9,0.0,0.1,6,145.848,1.464,861.318
138.0,73.75,90.9,0.0,0.4,6,150.247,1.491,861.757
152.7,73.84,91.0,0.0,0.4,6,153.184,1.509,862.048
152.7,73.97,91.0,0.0,0.1,6,157.597,1.534,862.482
152.7,74.06,91.0,0.0,0.0,6,160.544,1.550,862.770
152.7,74.18,91.1,0.0,0.1,6,164.970,1.577,863.200
167.5,74.27,91.1,0.0,0.1,6,167.925,1.596,863.486
167.5,74.40,91.1,0.0,-0.0,6,172.364,1.626,863.914
167.5,74.48,91.2,0.0,-0.0,6,175.328,1.647,864.199
167.5,74.61,91.2,0.0,-0.1,6,179.780,1.677,864.626
182.4,74.70,91.2,0.0,-0.3,6,182.752,1.696,864.911
182.4,74.82,91.3,0.0,-0.2,6,187.217,1.723,865.340
182.4,74.94,91.3,0.0,0.1,6,191.688,1.750,865.770
182.4,75.02,91.3,0.0,-0.7,6,194.673,1.769,866.057
197.3,75.14,91.4,0.0,-1.0,6,199.157,1.797,866.490
197.3,75.22,91.4,0.0,-0.8,6,202.150,1.814,866.781
197.3,75.34,91.4,0.0,-0.4,6,206.645,1.839,867.226
197.3,75.41,91.5,0.0,-0.2,6,209.645,1.854,867.527
212.4,75.53,91.5,0.0,0.1,6,214.150,1.878,867.986
212.4,75.61,91.5,0.0,0.2,6,217.156,1.898,868.297
212.4,75.73,91.5,0.0,0.3,6,221.672,1.930,868.767
212.4,75.81,91.6,0.0,0.4,6,224.686,1.951,869.081
227.5,75.92,91.6,0.0,0.7,6,229.213,1.983,869.551
227.5,76.00,91.6,0.0,0.8,6,232.235,2.005,869.863
227.5,76.12,91.6,0.0,0.8,6,236.774,2.040,870.326
227.5,76.19,91.7,0.0,0.6,6,239.805,2.063,870.631
242.7,76.31,89.5,7.2,0.7,6,244.357,2.091,871.081
242.7,76.10,18.5,44.4,1.1,6,247.393,2.107,871.375
242.7,75.17,0.0,77.7,1.9,6,251.915,2.128,871.803
257.8,73.91,0.0,87.4,2.2,6,256.372,2.150,872.212
257.8,73.01,0.0,89.3,2.4,6,259.300,2.166,872.472
257.8,71.65,0.0,91.3,2.7,6,263.627,2.191,872.841
257.8,70.74,0.0,92.2,3.2,6,266.468,2.207,873.070
272.2,69.36,0.0,92.0,2.8,6,270.662,2.228,873.385
272.2,68.45,0.0,92.3,2.6,6,273.413,2.241,873.575
272.2,67.08,0.0,91.6,3.1,6,277.474,2.258,873.829
272.2,66.17,0.0,91.6,3.5,0,280.137,2.268,873.975
285.5,64.83,0.0,90.3,3.5,5,284.065,2.283,874.157
285.5,63.96,0.0,86.3,3.9,5,286.640,2.292,874.253
285.5,62.68,0.0,72.8,3.5,5,290.440,2.304,874.356
285.5,61.92,0.0,60.7,2.9,5,292.933,2.313,874.394
298.1,61.03,0.0,32.4,3.3,5,296.622,2.330,874.401
298.1,60.63,0.0,22.3,4.4,5,299.055,2.339,874.372
298.1,60.15,0.0,20.5,6.8,5,302.678,2.355,874.273
