opponent,v3,Jack Aitken,0,1771575971231
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:26:11,Silverstone Grand Prix Circuit - ELMS,Cadillac Whelen 2025 #311:LM (Hyper),Live,108.672,0,0,0
Tracklen [m],TotalLaps
5866.5,3
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
10.9,73.03,86.3,0.0,-0.1,6,23.968,0.544,845.798
25.5,73.13,86.3,0.0,0.0,6,26.879,0.570,846.063
25.5,73.27,86.3,0.0,0.0,6,31.252,0.609,846.462
25.5,73.36,86.4,0.0,-0.1,6,34.172,0.635,846.730
25.5,73.52,86.3,0.0,-0.4,6,38.560,0.672,847.133
40.1,73.65,86.4,0.0,-0.2,6,42.956,0.708,847.538
40.1,73.75,86.4,0.0,0.0,6,45.891,0.733,847.810
40.1,73.89,86.4,0.0,0.2,6,50.301,0.772,848.221
40.1,73.98,86.4,0.0,0.1,6,53.245,0.799,848.495
54.9,74.11,86.5,0.0,0.2,6,57.668,0.841,848.908
54.9,74.20,86.5,0.0,0.1,6,60.621,0.870,849.183
54.9,74.35,86.5,0.0,0.2,6,65.058,0.913,849.595
54.9,74.44,86.5,0.0,0.2,6,68.021,0.941,849.869
69.7,74.57,86.5,0.0,0.0,6,72.472,0.981,850.278
69.7,74.66,86.5,0.0,0.2,6,75.444,1.008,850.549
69.7,74.80,86.5,0.0,-0.1,6,79.909,1.045,850.955
69.7,74.89,86.6,0.0,-0.3,6,82.890,1.069,851.225
84.6,75.02,86.6,0.0,-0.5,6,87.369,1.107,851.630
84.6,75.10,86.6,0.0,-0.3,6,90.358,1.132,851.902
84.6,75.23,86.6,0.0,-0.2,6,94.849,1.167,852.313
99.7,75.36,86.6,0.0,0.1,6,99.347,1.203,852.729
99.7,75.44,86.7,0.0,0.3,6,102.350,1.226,853.009
99.7,75.58,86.6,0.0,-0.1,6,106.861,1.260,853.431
99.7,75.66,86.7,0.0,-0.0,6,109.872,1.282,853.713
114.8,75.79,86.7,0.0,0.1,6,114.396,1.316,854.137
114.8,75.87,86.7,0.0,0.3,6,117.416,1.338,854.420
