opponent,v3,Earl Bamber,0,1771613333511
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:48:53,Silverstone Grand Prix Circuit - ELMS,Cadillac Hertz Team Jota 2025 #38:LM (Hyper),Live,107.489,0,0,0
Tracklen [m],TotalLaps
5869.1,11
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
42.3,72.88,92.3,0.0,0.1,6,53.400,0.760,851.815
56.8,72.98,92.4,0.0,0.0,6,56.299,0.787,852.136
115.9,74.79,92.9,0.0,0.8,6,115.090,1.270,858.289
115.9,74.87,92.9,0.0,0.5,6,118.068,1.293,858.591
115.9,75.01,92.9,0.0,-0.1,6,122.541,1.323,859.041
115.9,75.15,92.9,0.0,-0.2,6,127.024,1.346,859.489
130.8,75.27,93.0,0.0,0.1,6,131.514,1.369,859.936
130.8,75.35,93.0,0.0,0.6,6,134.511,1.386,860.234
130.8,75.45,93.0,0.0,0.4,6,139.012,1.419,860.680
130.8,75.54,93.1,0.0,0.1,6,142.017,1.442,860.978
146.0,75.67,93.1,0.0,-0.1,6,146.532,1.471,861.422
146.0,75.75,93.1,0.0,0.3,6,149.546,1.489,861.717
146.0,75.87,93.1,0.0,0.2,6,154.073,1.518,862.159
146.0,76.01,93.1,0.0,0.2,6,158.608,1.542,862.598
161.1,76.08,93.2,0.0,0.2,6,161.636,1.559,862.891
161.1,76.20,93.2,0.0,0.0,6,166.183,1.588,863.330
161.1,76.29,93.2,0.0,0.0,6,169.218,1.608,863.621
161.1,76.40,93.3,0.0,-0.0,6,173.778,1.639,864.058
176.4,76.48,93.3,0.0,-0.1,6,176.821,1.660,864.349
176.4,76.59,93.3,0.0,-0.2,6,181.392,1.690,864.786
176.4,76.66,93.3,0.0,0.2,6,184.443,1.710,865.078
176.4,76.66,21.4,0.0,0.1,6,189.023,1.737,865.518
191.7,76.60,37.9,0.0,-0.1,6,192.075,1.756,865.811
251.7,73.25,0.0,0.0,1.4,6,250.228,2.126,871.647
251.7,73.09,0.0,3.6,1.7,6,253.143,2.141,871.920
251.7,72.52,0.0,63.1,2.3,6,257.498,2.162,872.316
251.7,71.78,0.0,78.2,2.2,6,260.375,2.177,872.568
266.1,70.47,0.0,87.0,2.3,6,264.630,2.200,872.925
304.3,58.24,0.0,3.0,12.0,5,313.486,2.419,873.615
315.9,58.07,0.0,0.6,12.5,5,315.801,2.433,873.386
315.9,57.86,8.8,0.0,13.0,5,319.256,2.454,872.989
315.9,57.74,8.6,0.0,13.0,5,321.548,2.468,872.686
315.9,57.54,4.3,0.1,14.5,5,324.969,2.489,872.173
373.6,55.21,45.0,0.0,33.2,5,368.529,2.711,857.784
419.5,55.54,71.2,0.0,18.0,5,406.836,2.950,828.022
419.5,55.71,88.4,0.0,15.3,5,409.051,2.964,825.526
419.5,55.85,88.5,0.0,14.7,5,410.500,2.973,823.829
430.6,56.05,88.6,0.0,14.0,5,412.634,2.982,821.239
430.6,56.26,88.7,0.0,14.9,5,414.716,2.992,818.591
430.6,56.38,88.7,0.0,16.0,5,416.074,3.002,816.793
441.6,56.61,88.8,0.0,19.2,5,418.067,3.017,814.052
441.6,56.73,88.9,0.0,21.4,5,419.369,3.025,812.198
441.6,56.93,89.0,0.0,22.2,5,421.279,3.037,809.373
441.6,57.06,89.1,0.0,21.3,5,422.521,3.046,807.462
452.6,57.25,89.2,0.0,18.7,5,424.334,3.063,804.552
452.6,57.36,89.3,0.0,17.7,5,425.509,3.075,802.583
452.6,57.56,89.3,0.0,14.1,5,427.216,3.097,799.588
452.6,57.69,89.4,0.0,12.8,5,428.317,3.113,797.564
463.9,57.89,89.4,0.0,11.0,5,429.918,3.137,794.489
463.9,58.03,89.5,0.0,10.3,5,430.949,3.154,792.414
