opponent,v3,Sébastien Buemi,0,1771576159055
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:29:19,Silverstone Grand Prix Circuit - ELMS,Toyota Gazoo Racing 2025 #8:LM (Hyper),Live,108.657,0,0,0
Tracklen [m],TotalLaps
5867.5,5
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
21.6,72.44,60.2,0.0,0.2,6,22.842,0.444,847.628
21.6,72.54,60.3,0.0,0.2,6,25.722,0.466,847.961
21.6,72.69,60.3,0.0,0.2,6,30.050,0.502,848.462
21.6,72.79,60.3,0.0,0.2,6,32.940,0.527,848.795
36.2,72.93,60.4,0.0,0.2,6,37.283,0.565,849.293
36.2,73.03,60.4,0.0,0.2,6,40.183,0.589,849.624
36.2,73.17,60.4,0.0,0.2,6,44.541,0.626,850.117
36.2,73.32,60.5,0.0,0.2,6,48.908,0.666,850.608
50.8,73.41,60.5,0.0,0.2,6,51.824,0.693,850.934
50.8,73.56,60.5,0.0,0.1,6,56.205,0.734,851.421
50.8,73.65,60.5,0.0,0.1,6,59.131,0.761,851.744
50.8,73.79,60.5,0.0,0.1,6,63.528,0.801,852.226
65.5,73.88,60.6,0.0,0.1,6,66.463,0.829,852.547
65.5,74.02,60.6,0.0,0.1,6,70.874,0.872,853.026
65.5,74.11,60.6,0.0,0.1,6,73.819,0.900,853.345
65.5,74.25,60.6,0.0,0.0,6,78.243,0.939,853.823
80.3,74.34,60.6,0.0,0.0,6,81.198,0.963,854.140
80.3,74.47,60.7,0.0,-0.0,6,85.636,0.998,854.616
80.3,74.56,60.7,0.0,-0.0,6,88.600,1.021,854.934
80.3,74.69,60.7,0.0,0.0,6,93.051,1.057,855.410
95.2,74.78,60.8,0.0,0.1,6,96.024,1.079,855.728
95.2,74.92,60.8,0.0,0.1,6,100.489,1.111,856.205
95.2,75.04,60.8,0.0,0.2,6,104.962,1.143,856.682
95.2,75.13,60.8,0.0,0.2,6,107.948,1.165,857.000
110.2,75.26,60.9,0.0,0.2,6,112.434,1.197,857.476
110.2,75.35,60.9,0.0,0.2,6,115.430,1.219,857.792
110.2,75.48,60.9,0.0,0.2,6,119.929,1.252,858.265
110.2,75.56,61.0,0.0,0.2,6,122.933,1.271,858.578
125.2,75.69,61.0,0.0,0.2,6,127.446,1.295,859.046
125.2,75.77,61.0,0.0,0.2,6,130.460,1.310,859.355
125.2,75.89,61.0,0.0,0.2,6,134.986,1.335,859.817
125.2,75.98,61.1,0.0,0.2,6,138.007,1.355,860.124
140.4,76.09,61.2,0.0,0.2,6,142.546,1.392,860.582
140.4,76.23,61.1,0.0,0.1,6,147.093,1.421,861.037
140.4,76.31,61.2,0.0,0.1,6,150.128,1.439,861.339
155.6,76.43,61.2,0.0,0.2,6,154.688,1.467,861.790
155.6,76.51,61.2,0.0,0.2,6,157.732,1.484,862.089
155.6,76.63,61.2,0.0,0.2,6,162.305,1.509,862.536
155.6,76.71,61.3,0.0,0.1,6,165.357,1.528,862.833
171.0,76.83,61.3,0.0,0.0,6,169.942,1.559,863.276
171.0,76.91,61.3,0.0,-0.0,6,173.002,1.579,863.571
171.0,77.03,61.3,0.0,-0.1,6,177.599,1.610,864.011
171.0,77.15,61.3,0.0,-0.3,6,182.203,1.640,864.452
186.4,77.23,61.3,0.0,-0.4,6,185.276,1.659,864.746
186.4,77.34,61.4,0.0,-0.4,6,189.891,1.686,865.190
186.4,77.41,61.4,0.0,-0.4,6,192.972,1.706,865.489
186.4,77.53,61.4,0.0,-0.2,6,197.597,1.736,865.943
201.8,77.60,61.4,0.0,-0.3,6,200.684,1.754,866.251
201.8,77.71,61.4,0.0,-0.3,6,205.320,1.781,866.718
201.8,77.79,61.4,0.0,-0.2,6,208.413,1.797,867.034
201.8,77.90,61.4,0.0,0.1,6,213.059,1.822,867.513
217.4,77.97,61.4,0.0,0.2,6,216.160,1.841,867.835
217.4,78.08,61.4,0.0,0.3,6,220.815,1.874,868.321
217.4,78.16,61.4,0.0,0.3,6,223.923,1.896,868.645
217.4,78.27,61.4,0.0,0.3,6,228.591,1.928,869.128
233.0,78.34,61.4,0.0,0.4,6,231.706,1.949,869.447
233.0,78.44,61.4,0.0,0.5,6,236.385,1.984,869.919
233.0,78.54,60.8,0.0,0.6,6,241.072,2.018,870.384
233.0,78.56,41.1,24.2,0.7,6,244.199,2.037,870.688
248.7,77.83,0.0,74.4,1.0,6,248.876,2.061,871.133
248.7,77.01,0.0,81.2,1.2,6,251.962,2.077,871.419
248.7,75.72,0.0,85.8,1.5,6,256.528,2.103,871.828
248.7,74.82,0.0,85.9,1.5,6,259.530,2.120,872.087
263.9,73.49,0.0,86.3,1.9,6,263.967,2.144,872.450
263.9,72.60,0.0,86.6,2.1,6,266.882,2.161,872.672
263.9,71.27,0.0,87.0,2.2,6,271.191,2.183,872.974
263.9,70.38,0.0,86.9,2.6,6,274.020,2.195,873.153
278.3,69.05,0.0,86.5,2.7,6,278.199,2.212,873.382
278.3,68.17,0.0,86.3,2.6,6,280.943,2.222,873.507
278.3,66.86,0.0,82.4,2.8,6,284.993,2.237,873.647
278.3,65.61,0.0,73.6,2.7,6,288.968,2.250,873.731
291.7,64.84,0.0,64.5,2.5,6,291.578,2.260,873.753
291.7,63.86,0.0,41.6,3.2,6,295.440,2.278,873.728
291.7,63.38,0.0,25.8,4.2,6,297.984,2.290,873.675
291.7,62.86,0.0,22.7,5.5,6,301.770,2.307,873.536
304.4,62.54,0.0,20.4,5.3,6,304.275,2.320,873.403
304.4,62.10,0.0,11.8,6.0,6,308.005,2.341,873.148
304.4,61.87,0.0,9.5,7.7,6,310.477,2.357,872.940
304.4,61.55,0.0,8.2,8.6,6,314.161,2.381,872.571
328.7,60.45,0.0,18.2,7.7,6,327.446,2.458,870.608
328.7,60.15,30.1,27.6,8.2,0,329.814,2.470,870.147
328.7,59.58,0.0,26.5,8.9,5,333.328,2.487,869.396
328.7,59.23,0.0,6.1,9.0,5,335.642,2.499,868.856
340.9,59.04,42.2,0.0,9.5,5,339.079,2.517,867.980
340.9,59.07,60.8,0.0,10.8,5,341.355,2.528,867.350
340.9,59.20,64.6,0.0,14.1,5,344.755,2.545,866.336
340.9,59.36,50.1,0.0,18.7,5,348.138,2.561,865.239
353.2,59.38,30.7,0.0,20.6,5,350.382,2.572,864.462
353.2,59.33,23.9,0.0,22.6,5,353.725,2.588,863.232
353.2,59.24,13.4,0.0,23.3,5,355.934,2.600,862.369
353.2,59.07,21.4,0.0,22.8,5,359.212,2.618,861.009
365.9,59.02,32.7,0.0,22.2,5,361.374,2.631,860.058
365.9,58.98,36.5,0.0,21.4,5,364.583,2.649,858.563
365.9,58.95,35.5,0.0,21.7,5,366.699,2.661,857.522
365.9,58.89,24.6,0.0,23.6,5,369.838,2.678,855.893
378.2,58.80,17.3,0.0,25.4,5,371.903,2.690,854.764
378.2,58.67,18.2,0.0,28.5,5,374.960,2.708,853.010
378.2,58.58,21.0,0.0,30.0,5,376.969,2.720,851.801
378.2,58.46,21.2,0.0,31.5,5,379.941,2.738,849.930
390.7,58.36,19.7,0.0,32.0,5,381.892,2.749,848.645
390.7,58.21,16.8,0.0,32.4,5,384.774,2.764,846.664
390.7,58.03,16.2,0.0,32.3,5,387.597,2.780,844.616
390.7,57.91,16.5,0.0,31.8,5,389.444,2.791,843.213
402.8,57.73,15.9,0.0,31.4,5,392.161,2.807,841.055
402.8,57.61,15.5,0.0,31.3,5,393.937,2.818,839.582
402.8,57.44,15.1,0.0,31.5,5,396.545,2.835,837.321
402.8,57.32,15.7,0.0,31.3,5,398.246,2.846,835.781
414.7,57.15,16.9,0.0,31.0,5,400.741,2.864,833.421
414.7,57.04,17.3,0.0,30.7,5,402.367,2.875,831.816
414.7,56.90,18.7,0.0,29.8,5,404.748,2.892,829.364
414.7,56.81,19.7,0.0,28.9,5,406.298,2.902,827.700
426.2,56.67,21.5,0.0,26.5,5,408.565,2.917,825.160
426.2,56.60,21.4,0.0,25.3,5,410.038,2.926,823.439
426.2,56.51,24.2,0.0,23.3,5,412.191,2.937,820.816
426.2,56.46,30.5,0.0,21.3,5,413.587,2.943,819.040
437.4,56.43,33.9,0.0,18.5,5,415.620,2.957,816.331
437.4,56.46,52.2,0.0,16.3,5,417.583,2.972,813.572
437.4,56.54,56.7,0.0,14.9,5,418.856,2.980,811.705
437.4,56.71,56.8,0.0,12.7,5,420.715,2.991,808.863
448.4,56.85,56.9,0.0,12.0,5,421.920,3.001,806.938
448.4,57.06,57.0,0.0,12.0,5,423.679,3.017,804.008
448.4,57.22,57.1,0.0,11.8,5,424.822,3.028,802.029
448.4,57.49,57.3,0.0,11.2,5,426.493,3.049,799.021
459.6,57.66,57.4,0.0,10.7,5,427.579,3.064,796.991
459.6,57.88,57.5,0.0,8.7,5,429.165,3.087,793.909
459.6,58.02,57.6,0.0,7.6,5,430.192,3.104,791.831
459.6,58.25,57.5,0.0,7.0,5,431.687,3.131,788.680
471.0,58.41,57.6,0.0,6.6,5,432.656,3.146,786.558
471.0,58.64,58.0,0.0,6.2,5,434.066,3.170,783.343
471.0,58.79,58.1,0.0,6.3,5,434.978,3.188,781.179
471.0,59.03,57.5,0.0,6.1,5,436.308,3.212,777.905
482.7,59.24,58.0,0.0,5.5,5,437.595,3.235,774.599
482.7,59.40,58.6,0.0,5.1,5,438.429,3.251,772.378
482.7,59.66,58.6,0.0,4.8,5,439.644,3.279,769.020
482.7,59.82,58.8,0.0,4.7,5,440.431,3.297,766.765
494.4,60.02,59.0,0.0,3.6,5,441.576,3.329,763.357
494.4,60.18,58.9,0.0,3.3,5,442.318,3.348,761.070
494.4,60.38,48.9,0.0,3.8,5,443.398,3.375,757.618
494.4,60.48,49.7,0.0,3.6,5,444.095,3.393,755.304
506.3,60.66,59.2,0.0,3.4,5,445.109,3.421,751.815
506.3,60.83,59.1,0.0,2.0,5,445.766,3.436,749.476
506.3,61.07,58.3,0.0,2.7,5,446.723,3.460,745.947
506.3,61.21,58.1,0.0,3.1,5,447.344,3.477,743.582
518.4,61.42,59.1,0.0,3.6,5,448.249,3.503,740.017
518.4,61.66,59.4,0.0,3.9,5,449.126,3.526,736.431
518.4,61.82,59.5,0.0,3.9,5,449.693,3.540,734.027
530.6,62.04,59.7,0.0,3.8,5,450.511,3.567,730.404
530.6,62.19,59.8,0.0,3.7,5,451.035,3.587,727.976
530.6,62.42,59.8,0.0,3.6,5,451.790,3.616,724.315
530.6,62.57,59.9,0.0,3.2,5,452.273,3.637,721.863
543.0,62.79,60.0,0.0,2.9,5,452.966,3.668,718.167
543.0,62.94,60.0,0.0,2.8,5,453.410,3.688,715.693
543.0,63.17,60.1,0.0,2.2,5,454.049,3.713,711.964
543.0,63.32,60.1,0.0,2.0,5,454.459,3.730,709.468
555.6,63.54,60.2,0.0,1.9,5,455.052,3.758,705.709
555.6,63.69,60.2,0.0,1.4,5,455.434,3.779,703.194
555.6,63.92,60.3,0.0,1.0,5,455.992,3.809,699.407
555.6,64.07,60.3,0.0,0.6,5,456.353,3.830,696.873
568.3,64.29,60.4,0.0,0.7,5,456.884,3.864,693.060
568.3,64.51,60.4,0.0,0.8,5,457.404,3.897,689.232
568.3,64.66,60.4,0.0,0.8,5,457.746,3.919,686.672
568.3,64.87,60.5,0.0,0.8,5,458.252,3.953,682.819
581.1,65.02,60.5,0.0,0.8,5,458.584,3.975,680.243
581.1,65.23,60.6,0.0,0.8,5,459.076,4.008,676.368
581.1,65.37,60.6,0.0,0.7,5,459.399,4.030,673.776
581.1,65.58,60.7,0.0,0.7,5,459.875,4.064,669.877
594.1,65.73,60.7,0.0,0.8,5,460.188,4.085,667.270
594.1,65.94,60.8,0.0,0.8,5,460.649,4.118,663.348
594.1,66.07,60.8,0.0,0.9,5,460.951,4.139,660.725
594.1,66.28,60.9,0.0,0.9,5,461.396,4.171,656.780
607.3,66.42,60.9,0.0,0.9,5,461.686,4.194,654.143
607.3,66.62,61.0,0.0,1.0,5,462.113,4.228,650.175
607.3,66.76,61.0,0.0,1.0,5,462.391,4.250,647.522
607.3,66.96,61.1,0.0,0.9,5,462.798,4.283,643.532
620.6,67.16,61.1,0.0,1.0,5,463.192,4.315,639.528
620.6,67.29,61.2,0.0,1.0,5,463.448,4.337,636.852
620.6,67.49,61.2,0.0,0.9,5,463.821,4.370,632.826
620.6,67.62,61.2,0.0,0.9,5,464.063,4.391,630.135
634.1,67.81,61.2,0.0,0.9,5,464.415,4.424,626.088
634.1,67.94,61.2,0.0,0.9,5,464.642,4.445,623.383
634.1,68.13,61.2,0.0,0.9,5,464.972,4.476,619.314
634.1,68.26,61.3,0.0,0.8,5,465.186,4.498,616.595
647.7,68.45,61.3,0.0,0.8,5,465.497,4.530,612.506
647.7,68.57,61.3,0.0,0.6,5,465.698,4.552,609.773
647.7,68.76,61.3,0.0,-0.2,5,465.991,4.584,605.664
647.7,68.94,61.3,0.0,-0.1,5,466.277,4.617,601.544
661.4,69.07,61.3,0.0,-0.7,5,466.466,4.638,598.790
661.4,69.25,61.3,0.0,-0.7,5,466.751,4.670,594.651
661.4,69.36,61.2,0.0,-0.5,5,466.944,4.691,591.886
661.4,69.54,61.2,0.0,-0.2,5,467.240,4.721,587.730
675.3,69.66,61.2,0.0,0.0,5,467.441,4.741,584.953
675.3,69.83,61.1,0.0,0.1,5,467.749,4.768,580.780
675.3,69.95,61.0,0.0,0.5,5,467.956,4.785,577.992
675.3,70.12,60.9,0.0,1.2,5,468.268,4.810,573.802
689.3,70.23,60.9,0.0,0.8,5,468.475,4.824,571.003
689.3,70.40,60.8,0.0,0.7,5,468.778,4.843,566.795
689.3,70.51,60.7,0.0,0.5,5,468.975,4.853,563.984
689.3,70.67,60.6,0.0,0.4,5,469.261,4.869,559.759
703.4,70.82,60.4,0.0,0.6,5,469.539,4.886,555.524
703.4,70.92,60.3,0.0,0.2,0,469.719,4.895,552.695
703.4,70.83,90.3,0.0,0.3,6,469.983,4.907,548.451
703.4,70.94,83.8,0.0,-0.2,6,470.156,4.915,545.621
717.7,71.10,74.1,0.0,-0.2,6,470.413,4.923,541.368
717.7,71.21,67.6,0.0,0.3,6,470.583,4.927,538.527
717.7,71.36,59.9,0.0,0.4,6,470.838,4.932,534.258
717.7,71.47,59.9,0.0,0.5,6,471.008,4.935,531.407
732.0,71.63,60.0,0.0,0.7,6,471.259,4.937,527.121
732.0,71.73,60.0,0.0,0.5,6,471.423,4.936,524.259
732.0,71.89,60.1,0.0,0.2,6,471.664,4.933,519.958
732.0,71.99,60.1,0.0,0.2,6,471.821,4.929,517.084
746.4,72.15,60.1,0.0,0.2,6,472.051,4.923,512.767
746.4,72.25,60.2,0.0,0.1,6,472.202,4.918,509.883
746.4,72.41,60.2,0.0,0.1,6,472.427,4.908,505.550
760.9,72.56,60.3,0.0,0.2,6,472.648,4.895,501.206
760.9,72.66,60.3,0.0,0.2,6,472.794,4.883,498.306
760.9,72.82,60.3,0.0,0.1,6,473.011,4.863,493.947
760.9,72.92,60.4,0.0,0.1,6,473.154,4.848,491.036
775.5,73.07,60.4,0.0,0.1,6,473.367,4.823,486.662
775.5,73.17,60.4,0.0,0.0,6,473.508,4.806,483.741
775.5,73.32,60.4,0.0,0.3,6,473.717,4.782,479.351
775.5,73.42,60.5,0.0,-0.2,6,473.855,4.766,476.420
790.2,73.56,60.5,0.0,-0.9,6,474.062,4.747,472.016
790.2,73.66,60.6,0.0,-1.1,6,474.201,4.736,469.075
790.2,73.81,60.6,0.0,-1.5,6,474.418,4.717,464.656
790.2,73.91,60.6,0.0,-1.8,6,474.570,4.703,461.706
804.9,74.04,60.6,0.0,-2.5,6,474.817,4.686,457.275
804.9,74.18,60.7,0.0,-2.7,6,475.093,4.668,452.837
804.9,74.27,60.7,0.0,-3.1,6,475.295,4.653,449.875
804.9,74.40,60.7,0.0,-3.3,6,475.631,4.628,445.428
819.7,74.49,60.7,0.0,-3.4,6,475.881,4.614,442.461
819.7,74.62,60.7,0.0,-4.1,6,476.295,4.591,438.007
819.7,74.71,60.7,0.0,-4.3,6,476.597,4.570,435.036
819.7,74.81,60.8,0.0,-4.3,6,477.100,4.541,430.579
834.6,74.89,60.8,0.0,-4.3,6,477.472,4.527,427.609
834.6,75.00,60.8,0.0,-4.7,6,478.083,4.509,423.154
834.6,75.08,60.8,0.0,-4.7,6,478.525,4.496,420.185
834.6,75.19,60.9,0.0,-4.7,6,479.246,4.476,415.735
849.5,75.26,60.9,0.0,-5.0,6,479.765,4.465,412.772
849.5,75.37,60.9,0.0,-5.2,6,480.602,4.449,408.332
849.5,75.44,60.9,0.0,-5.4,6,481.199,4.437,405.375
849.5,75.54,61.0,0.0,-4.9,6,482.154,4.418,400.948
864.5,75.65,61.0,0.0,-5.5,6,483.180,4.395,396.531
864.5,75.71,61.0,0.0,-5.9,6,483.903,4.377,393.591
864.5,75.81,61.0,0.0,-6.7,6,485.047,4.342,389.192
