opponent,v3,Mike Conway,0,1771613383529
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:49:43,Silverstone Grand Prix Circuit - ELMS,Toyota Gazoo Racing 2025 #7:LM (Hyper),Live,106.636,0,0,0
Tracklen [m],TotalLaps
5869.1,10
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
56.0,72.93,60.4,0.0,0.4,6,58.382,0.747,852.369
56.0,73.02,60.4,0.0,0.4,6,61.283,0.771,852.689
56.0,73.15,60.4,0.0,0.9,6,65.641,0.811,853.166
56.0,73.24,60.5,0.0,1.0,6,68.552,0.840,853.481
70.6,73.38,60.5,0.0,-0.3,6,72.925,0.885,853.948
129.9,75.21,60.9,0.0,-0.0,6,135.024,1.329,860.261
129.9,75.29,60.9,0.0,-0.0,6,138.019,1.350,860.558
129.9,75.42,61.0,0.0,0.3,6,142.518,1.388,861.002
145.0,75.51,60.9,0.0,0.2,6,145.522,1.408,861.298
145.0,75.63,61.0,0.0,0.1,6,150.034,1.434,861.740
145.0,75.75,61.0,0.0,0.1,6,154.554,1.462,862.181
145.0,75.83,61.0,0.0,0.0,6,157.571,1.478,862.474
160.1,75.95,61.1,0.0,0.0,6,162.103,1.503,862.913
160.1,76.03,61.1,0.0,0.1,6,165.128,1.522,863.206
160.1,76.15,61.1,0.0,0.1,6,169.672,1.552,863.644
160.1,76.23,61.1,0.0,0.1,6,172.706,1.572,863.937
175.3,76.35,61.2,0.0,0.2,6,177.262,1.604,864.374
175.3,76.43,61.2,0.0,0.5,6,180.303,1.625,864.665
175.3,76.55,61.2,0.0,-0.3,6,184.871,1.654,865.099
175.3,76.62,61.2,0.0,-0.8,6,187.921,1.671,865.386
190.6,76.73,61.3,0.0,-0.8,6,192.501,1.700,865.819
190.6,76.81,61.3,0.0,-0.5,6,195.558,1.719,866.111
190.6,76.93,61.3,0.0,-0.3,6,200.148,1.747,866.557
190.6,77.00,61.3,0.0,-0.1,6,203.211,1.765,866.860
205.9,77.12,61.3,0.0,-0.3,6,207.811,1.789,867.323
205.9,77.23,61.3,0.0,-0.1,6,212.417,1.813,867.794
205.9,77.30,61.4,0.0,0.1,6,215.491,1.831,868.111
221.4,77.41,61.4,0.0,0.3,6,220.107,1.863,868.591
221.4,77.48,61.4,0.0,0.4,6,223.188,1.885,868.913
221.4,77.60,61.4,0.0,0.4,6,227.815,1.918,869.394
221.4,77.67,61.4,0.0,0.4,6,230.904,1.939,869.713
236.9,77.76,56.4,0.0,0.5,6,235.543,1.974,870.186
236.9,77.71,16.7,24.2,0.5,6,238.637,1.998,870.497
236.9,77.01,0.0,73.3,0.7,6,243.261,2.030,870.954
236.9,76.23,0.0,81.2,0.8,6,246.313,2.046,871.252
252.3,74.97,0.0,84.5,1.0,6,250.832,2.069,871.682
252.3,74.14,0.0,86.4,1.0,6,253.803,2.085,871.958
252.3,72.84,0.0,85.6,1.3,6,258.197,2.108,872.352
252.3,71.99,0.0,86.4,1.4,6,261.084,2.125,872.601
266.8,70.71,0.0,86.5,1.9,6,265.353,2.150,872.951
266.8,69.43,0.0,86.7,1.8,6,269.547,2.172,873.268
266.8,68.58,0.0,86.4,1.6,6,272.303,2.185,873.459
266.8,67.31,0.0,86.3,1.9,6,276.374,2.202,873.715
280.5,66.46,0.0,85.9,2.1,6,279.046,2.213,873.862
280.5,65.20,0.0,84.5,2.2,6,282.994,2.227,874.047
280.5,64.38,0.0,77.4,2.8,6,285.585,2.237,874.143
280.5,63.26,0.0,66.0,2.9,6,289.415,2.249,874.248
293.4,62.59,0.0,58.6,2.7,6,291.933,2.257,874.288
293.4,61.73,0.0,36.9,3.4,6,295.663,2.274,874.297
293.4,61.32,0.0,23.6,4.4,6,298.124,2.284,874.270
293.4,60.86,0.0,20.6,5.6,6,301.789,2.299,874.179
305.6,60.57,0.0,18.4,6.2,6,304.216,2.311,874.083
352.9,57.46,19.3,0.0,19.5,5,352.517,2.569,864.681
352.9,57.37,16.8,0.0,20.3,5,354.659,2.580,863.852
352.9,57.20,8.5,0.0,21.5,5,357.838,2.597,862.544
365.1,56.96,0.3,1.7,22.5,5,360.972,2.616,861.161
365.1,56.82,24.2,0.0,22.8,5,363.034,2.628,860.200
365.1,56.77,49.8,0.0,22.9,5,366.093,2.646,858.699
365.1,56.78,46.5,0.0,23.1,5,368.110,2.657,857.657
376.9,56.76,31.5,0.0,23.6,5,371.104,2.674,856.032
376.9,56.71,27.2,0.0,24.3,5,374.055,2.692,854.335
376.9,56.67,26.0,0.0,24.7,5,375.997,2.704,853.165
376.9,56.61,29.5,0.0,24.7,5,378.873,2.721,851.354
388.7,56.58,28.8,0.0,24.6,5,380.763,2.733,850.109
388.7,56.52,26.6,0.0,24.2,5,383.560,2.749,848.187
388.7,56.48,24.9,0.0,23.8,5,385.397,2.760,846.870
388.7,56.42,29.8,0.0,23.2,5,388.108,2.776,844.841
400.6,56.40,31.6,0.0,22.3,5,389.886,2.787,843.451
400.6,56.37,30.3,0.0,21.1,5,392.509,2.803,841.315
400.6,56.35,30.7,0.0,20.5,5,394.227,2.815,839.855
400.6,56.32,28.3,0.0,19.5,5,396.759,2.831,837.616
412.2,56.31,32.1,0.0,18.6,5,398.415,2.842,836.089
412.2,56.34,40.6,0.0,17.4,5,400.853,2.859,833.749
412.2,56.37,34.1,0.0,16.2,5,403.236,2.876,831.350
412.2,56.40,39.8,0.0,15.5,5,404.793,2.887,829.720
423.6,56.52,53.4,0.0,14.2,5,407.085,2.902,827.226
423.6,56.59,47.5,0.0,13.5,5,408.584,2.912,825.532
423.6,56.64,26.8,0.0,13.2,5,410.789,2.925,822.947
423.6,56.71,46.5,0.0,13.1,5,412.229,2.931,821.197
434.8,56.89,56.8,0.0,12.3,5,414.346,2.941,818.527
434.8,57.01,57.0,0.0,11.7,5,415.727,2.950,816.716
434.8,57.17,51.6,0.0,13.0,5,417.755,2.965,813.956
434.8,57.24,37.7,0.0,13.9,5,419.079,2.973,812.090
445.9,57.25,21.0,0.0,15.0,5,421.019,2.984,809.254
445.9,57.27,46.2,0.0,15.0,5,422.275,2.993,807.340
445.9,57.41,57.3,0.0,14.0,5,424.106,3.008,804.428
445.9,57.55,40.4,0.0,12.9,5,425.874,3.027,801.467
457.1,57.58,42.7,0.0,11.7,5,427.014,3.042,799.467
457.1,57.74,57.6,0.0,11.0,5,428.669,3.066,796.431
457.1,57.89,57.5,0.0,10.6,5,429.740,3.082,794.381
457.1,58.10,57.8,0.0,10.8,5,431.294,3.108,791.269
468.5,58.24,57.5,0.0,10.5,5,432.300,3.124,789.171
468.5,58.44,58.1,0.0,9.1,5,433.764,3.147,785.992
468.5,58.56,58.3,0.0,7.9,5,434.708,3.164,783.851
468.5,58.80,58.3,0.0,7.0,5,436.077,3.196,780.608
480.1,58.91,58.4,0.0,6.4,5,436.962,3.217,778.426
480.1,59.15,57.4,0.0,2.6,5,438.258,3.231,775.130
480.1,59.27,58.2,0.0,2.1,5,439.091,3.240,772.914
480.1,59.49,58.8,0.0,4.2,5,440.293,3.261,769.560
491.8,59.73,58.7,0.0,5.5,5,441.450,3.288,766.177
491.8,59.89,58.8,0.0,5.5,5,442.200,3.308,763.906
491.8,60.10,59.0,0.0,4.1,5,443.296,3.337,760.478
491.8,60.22,50.5,0.0,3.1,5,444.007,3.353,758.178
503.6,60.41,54.3,0.0,2.3,5,445.041,3.380,754.711
503.6,60.56,58.9,0.0,2.1,5,445.710,3.398,752.387
503.6,60.78,59.0,0.0,1.6,5,446.690,3.422,748.881
503.6,60.93,58.7,0.0,2.2,5,447.329,3.440,746.533
515.5,61.15,58.1,0.0,2.9,5,448.269,3.468,742.994
515.5,61.29,59.0,0.0,3.3,5,448.884,3.487,740.624
515.5,61.57,59.4,0.0,3.5,5,449.790,3.515,737.052
515.5,61.72,59.5,0.0,3.4,5,450.378,3.537,734.658
527.7,61.90,59.7,0.0,3.1,5,451.234,3.572,731.050
527.7,62.07,59.7,0.0,2.7,5,451.787,3.592,728.633
527.7,62.28,59.7,0.0,2.5,5,452.589,3.614,724.990
540.1,62.49,59.7,0.0,3.2,5,453.351,3.639,721.326
540.1,62.63,59.8,0.0,3.6,5,453.837,3.659,718.872
540.1,62.85,59.9,0.0,3.0,5,454.536,3.688,715.174
540.1,62.99,60.1,0.0,2.7,5,454.983,3.704,712.697
552.6,63.21,60.1,0.0,1.5,5,455.626,3.727,708.967
552.6,63.35,60.2,0.0,1.7,5,456.037,3.744,706.470
552.6,63.57,60.2,0.0,0.9,5,456.632,3.775,702.710
552.6,63.71,60.3,0.0,1.4,5,457.018,3.796,700.194
565.2,63.93,60.3,0.0,1.0,5,457.583,3.825,696.407
565.2,64.07,60.3,0.0,1.2,5,457.951,3.847,693.874
565.2,64.29,60.4,0.0,0.9,5,458.491,3.879,690.061
