opponent,v3,Jules Gounon,0,1771576099842
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:28:19,Silverstone Grand Prix Circuit - ELMS,Alpine Endurance Team 2025 #36:LM (Hyper),Live,108.587,0,0,0
Tracklen [m],TotalLaps
5866.5,1
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
4.4,70.78,86.4,0.0,-0.3,6,9.885,0.384,846.225
4.4,70.90,86.4,0.0,-0.3,6,12.700,0.403,846.550
4.4,71.06,86.4,0.0,-0.0,6,16.930,0.436,847.041
18.6,71.17,86.4,0.0,0.1,6,19.755,0.458,847.369
18.6,71.33,86.5,0.0,0.2,6,24.001,0.489,847.864
18.6,71.44,86.5,0.0,0.3,6,26.837,0.512,848.195
18.6,71.60,86.5,0.0,0.4,6,31.099,0.548,848.692
32.8,71.71,86.5,0.0,0.4,6,33.945,0.573,849.023
32.8,71.87,86.5,0.0,0.4,6,38.223,0.609,849.520
32.8,71.97,86.5,0.0,0.3,6,41.081,0.633,849.850
32.8,72.12,86.6,0.0,0.4,6,45.375,0.671,850.344
47.2,72.23,86.6,0.0,0.4,6,48.243,0.697,850.672
47.2,72.38,86.6,0.0,0.3,6,52.553,0.738,851.162
47.2,72.54,86.6,0.0,0.1,6,56.873,0.778,851.649
47.2,72.64,86.6,0.0,0.1,6,59.758,0.803,851.973
61.7,72.79,86.7,0.0,0.3,6,64.093,0.843,852.456
61.7,72.89,86.7,0.0,0.4,6,66.989,0.870,852.778
61.7,73.04,86.7,0.0,0.3,6,71.340,0.913,853.260
61.7,73.14,86.7,0.0,0.2,6,74.245,0.940,853.580
76.3,73.29,86.7,0.0,-0.0,6,78.611,0.978,854.060
76.3,73.39,86.7,0.0,-0.1,6,81.527,1.002,854.379
76.3,73.53,86.8,0.0,-0.1,6,85.908,1.036,854.856
76.3,73.63,86.8,0.0,-0.0,6,88.834,1.059,855.175
91.0,73.77,86.8,0.0,0.1,6,93.229,1.095,855.653
91.0,73.87,86.8,0.0,0.1,6,96.164,1.117,855.972
91.0,74.01,86.8,0.0,0.0,6,100.574,1.148,856.452
91.0,74.10,86.9,0.0,0.1,6,103.519,1.169,856.771
105.7,74.25,86.9,0.0,0.2,6,107.943,1.201,857.251
105.7,74.38,86.9,0.0,0.2,6,112.375,1.232,857.730
105.7,74.47,86.9,0.0,0.4,6,115.335,1.255,858.048
120.6,74.62,86.9,0.0,0.5,6,119.782,1.287,858.525
120.6,74.70,87.0,0.0,0.5,6,122.751,1.306,858.841
120.6,74.85,87.0,0.0,0.5,6,127.212,1.329,859.313
120.6,74.93,87.0,0.0,0.4,6,130.191,1.344,859.627
135.6,75.06,87.0,0.0,0.4,6,134.666,1.369,860.094
135.6,75.15,87.0,0.0,0.4,6,137.654,1.389,860.404
135.6,75.32,87.1,0.0,0.5,6,143.641,1.435,861.020
135.6,75.41,87.1,0.0,0.4,6,146.640,1.453,861.327
150.6,75.54,87.1,0.0,0.4,6,151.145,1.481,861.784
150.6,75.62,87.1,0.0,0.4,6,154.153,1.499,862.088
150.6,75.76,87.1,0.0,0.4,6,158.671,1.523,862.541
150.6,75.84,87.1,0.0,0.5,6,161.689,1.540,862.842
165.7,75.97,87.1,0.0,0.4,6,166.220,1.569,863.291
165.7,76.06,87.1,0.0,0.3,6,169.246,1.589,863.590
165.7,76.18,87.1,0.0,0.7,6,173.791,1.620,864.035
165.7,76.27,87.2,0.0,0.4,6,176.826,1.640,864.331
181.0,76.39,87.2,0.0,0.7,6,181.384,1.670,864.772
181.0,76.47,87.2,0.0,-0.2,6,184.427,1.689,865.063
181.0,76.60,87.2,0.0,-1.3,6,188.998,1.716,865.499
181.0,76.67,87.2,0.0,-1.4,6,192.049,1.736,865.789
196.3,76.79,87.2,0.0,-0.8,6,196.632,1.765,866.228
196.3,76.91,87.2,0.0,-0.5,6,201.220,1.792,866.676
196.3,76.99,87.3,0.0,-0.4,6,204.283,1.810,866.979
196.3,77.10,87.3,0.0,-0.5,6,208.882,1.833,867.442
211.6,77.17,87.3,0.0,-0.3,6,211.951,1.849,867.755
211.6,77.29,87.3,0.0,0.2,6,216.560,1.878,868.231
211.6,77.36,85.6,2.4,0.4,6,219.636,1.900,868.551
211.6,77.01,0.0,52.3,0.4,6,224.247,1.932,869.032
227.1,76.38,0.0,76.4,0.3,6,227.301,1.954,869.350
227.1,75.14,0.0,87.2,0.5,6,231.826,1.986,869.818
227.1,74.24,0.0,89.5,0.8,6,234.800,2.009,870.123
227.1,72.91,0.0,93.0,1.2,6,239.194,2.045,870.570
242.0,71.97,0.0,92.3,1.7,6,242.078,2.065,870.860
242.0,70.58,0.0,91.3,1.9,6,246.337,2.088,871.284
242.0,69.67,0.0,90.7,2.1,6,249.130,2.103,871.558
242.0,68.32,0.0,91.7,2.2,6,253.253,2.125,871.954
256.1,67.41,0.0,91.3,2.5,6,255.958,2.138,872.207
256.1,66.06,0.0,91.3,3.1,0,259.948,2.160,872.570
256.1,64.73,0.0,92.4,3.5,5,263.859,2.181,872.910
256.1,63.84,0.0,92.2,4.5,5,266.424,2.195,873.123
269.2,62.49,0.0,91.4,4.9,5,270.204,2.214,873.421
269.2,61.62,0.0,91.0,5.1,5,272.681,2.225,873.605
269.2,60.30,0.0,89.7,6.2,5,276.332,2.241,873.858
269.2,59.43,0.0,87.7,8.2,5,278.723,2.250,874.010
281.4,58.17,0.0,81.4,10.1,5,282.248,2.263,874.211
281.4,57.39,0.0,73.2,10.7,0,284.557,2.272,874.325
281.4,56.34,0.0,50.7,11.0,4,287.968,2.283,874.464
281.4,55.78,0.0,36.0,10.0,4,290.210,2.289,874.530
292.8,55.11,0.0,35.1,8.8,4,293.538,2.302,874.583
292.8,54.70,0.0,24.6,8.4,4,295.734,2.312,874.586
292.8,54.23,0.0,14.4,8.4,4,299.002,2.324,874.543
292.8,53.98,0.0,13.3,9.2,4,301.166,2.333,874.482
303.7,53.62,0.0,10.8,11.1,4,304.391,2.349,874.339
303.7,53.31,0.0,5.1,12.5,4,307.593,2.366,874.139
303.7,53.14,0.0,4.0,13.4,4,309.715,2.378,873.973
314.2,52.91,0.0,3.8,14.4,4,312.883,2.398,873.676
314.2,52.75,0.0,1.6,15.1,4,314.984,2.412,873.446
314.2,52.55,3.2,0.0,15.8,4,318.119,2.432,873.054
314.2,52.43,5.6,0.0,15.9,4,320.198,2.445,872.761
324.5,52.25,4.4,0.0,16.1,4,323.300,2.464,872.272
324.5,52.12,0.8,0.0,16.7,4,325.356,2.477,871.913
324.5,51.92,4.8,0.1,17.2,4,328.422,2.495,871.325
324.5,51.79,1.8,0.0,17.5,4,330.452,2.505,870.900
334.9,51.62,16.3,0.0,17.5,4,333.477,2.521,870.211
334.9,51.52,8.4,0.0,17.6,4,335.480,2.530,869.717
334.9,51.38,17.0,0.0,17.9,4,338.463,2.545,868.923
334.9,51.31,19.3,0.0,18.3,4,340.438,2.555,868.360
345.4,51.22,23.1,0.0,19.2,4,343.380,2.569,867.462
345.4,51.13,21.1,0.0,20.5,4,346.296,2.583,866.501
345.4,51.06,18.1,0.0,21.3,4,348.225,2.593,865.826
345.4,50.94,16.3,0.0,23.0,4,351.095,2.607,864.762
356.1,50.86,16.9,0.0,22.6,4,352.990,2.617,864.019
356.1,50.71,8.8,0.0,21.0,4,355.806,2.633,862.853
356.1,50.61,12.7,0.0,20.6,4,357.664,2.644,862.043
356.1,50.46,7.4,0.0,19.7,4,360.420,2.661,860.779
366.8,50.40,35.2,0.0,19.0,4,362.237,2.672,859.904
366.8,50.52,75.4,0.0,18.1,4,364.939,2.689,858.542
366.8,50.66,67.6,0.0,17.5,4,366.729,2.700,857.599
366.8,50.75,41.9,0.0,16.7,4,369.395,2.715,856.132
377.4,50.79,56.6,0.0,16.7,4,371.156,2.726,855.121
377.4,50.98,78.8,0.0,17.1,4,373.776,2.743,853.554
377.4,51.17,85.3,0.0,17.1,4,375.510,2.754,852.475
377.4,51.46,85.6,0.0,16.2,4,378.096,2.771,850.806
388.1,51.73,80.2,0.0,15.0,4,380.662,2.787,849.075
388.1,51.90,78.2,0.0,14.3,4,382.360,2.797,847.887
388.1,52.14,79.3,0.0,13.6,4,384.887,2.811,846.055
388.1,52.31,82.3,0.0,13.6,4,386.556,2.820,844.799
399.1,52.58,83.6,0.0,13.0,4,389.036,2.835,842.863
399.1,52.71,54.5,0.0,12.1,4,390.673,2.845,841.539
399.1,52.66,18.3,0.0,13.1,4,393.096,2.861,839.507
399.1,52.59,16.2,0.0,14.7,4,394.685,2.871,838.126
410.3,52.45,17.1,0.0,16.0,4,397.027,2.886,836.018
410.3,52.37,15.0,0.0,16.2,4,398.561,2.896,834.589
410.3,52.16,0.9,22.6,16.2,4,400.821,2.912,832.413
410.3,51.86,0.0,24.5,15.6,4,402.298,2.923,830.946
420.9,51.40,0.0,5.7,13.2,4,404.460,2.938,828.727
420.9,51.27,29.7,0.0,11.2,4,405.868,2.948,827.234
420.9,51.47,84.8,0.0,9.9,4,407.944,2.962,824.959
420.9,51.75,80.4,0.0,10.8,4,409.988,2.974,822.633
431.3,51.93,81.0,0.0,11.2,4,411.333,2.980,821.055
431.3,52.22,85.0,0.0,11.4,4,413.321,2.989,818.646
431.3,52.42,85.7,0.0,12.2,4,414.627,2.996,817.011
431.3,52.71,85.8,0.0,13.8,4,416.555,3.009,814.517
441.5,52.91,85.9,0.0,14.6,4,417.822,3.016,812.827
441.5,53.17,51.1,0.0,17.4,4,419.693,3.024,810.252
441.5,53.12,51.1,0.0,20.2,4,421.514,3.034,807.635
441.5,53.25,86.0,0.0,21.6,4,422.697,3.043,805.867
451.8,53.54,86.0,0.0,20.8,4,424.434,3.058,803.176
451.8,53.69,86.1,0.0,18.9,4,425.564,3.069,801.353
451.8,53.96,82.8,0.0,14.9,4,427.215,3.089,798.578
451.8,54.11,80.6,0.0,13.2,4,428.286,3.103,796.701
462.3,54.35,85.2,0.0,9.5,4,429.847,3.125,793.847
462.3,54.53,86.3,0.0,8.2,4,430.856,3.141,791.917
462.3,54.77,86.0,0.0,7.8,4,432.323,3.165,788.986
462.3,54.97,86.1,0.0,6.9,4,433.274,3.179,787.009
473.1,55.22,86.3,0.0,5.4,4,434.654,3.205,784.006
473.1,55.39,86.4,0.0,7.1,4,435.544,3.225,781.981
473.1,55.59,62.6,0.0,7.8,4,436.839,3.254,778.915
473.1,55.67,45.2,0.0,6.2,4,437.684,3.263,776.858
484.1,55.84,85.4,0.0,4.3,4,438.908,3.272,773.746
484.1,56.03,86.4,0.0,3.9,4,439.692,3.283,771.651
484.1,56.18,76.8,0.0,6.3,4,440.820,3.313,768.482
495.0,56.31,29.3,0.0,8.4,4,441.908,3.341,765.286
495.0,56.41,76.3,0.0,9.2,4,442.613,3.358,763.145
495.0,56.56,68.9,0.0,7.7,4,443.641,3.382,759.917
495.0,56.71,74.1,0.0,6.2,4,444.307,3.399,757.752
506.2,56.90,82.5,0.0,3.5,4,445.277,3.425,754.486
506.2,57.11,86.6,0.0,1.9,4,445.907,3.441,752.294
