opponent,v3,Ricky Taylor,0,1771613768341
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:56:08,Silverstone Grand Prix Circuit - ELMS,Cadillac WTR 2025 #101:LM (Hyper),Live,107.006,0,0,0
Tracklen [m],TotalLaps
5869.1,8
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
58.6,71.67,86.1,0.0,0.6,6,63.777,0.855,852.818
58.6,71.77,86.1,0.0,0.4,6,66.628,0.883,853.133
58.6,71.92,86.2,0.0,0.1,6,70.913,0.926,853.602
73.0,72.03,86.2,0.0,0.5,6,73.775,0.953,853.914
73.0,72.19,86.1,0.0,0.1,6,78.076,0.991,854.378
73.0,72.29,86.2,0.0,-0.2,6,80.949,1.015,854.685
73.0,72.43,86.2,0.0,-0.2,6,85.266,1.049,855.143
87.4,72.54,86.2,0.0,-0.1,6,88.149,1.071,855.447
87.4,72.69,86.2,0.0,0.5,6,92.481,1.107,855.905
87.4,72.79,86.3,0.0,0.3,6,95.374,1.130,856.210
87.4,72.94,86.3,0.0,0.3,6,99.722,1.161,856.667
101.9,73.04,86.3,0.0,0.1,6,102.625,1.182,856.971
101.9,73.18,86.3,0.0,0.1,6,106.988,1.213,857.425
101.9,73.27,86.3,0.0,0.4,6,109.901,1.233,857.727
101.9,73.41,86.4,0.0,0.6,6,114.278,1.265,858.179
116.5,73.51,86.4,0.0,0.4,6,117.201,1.287,858.480
116.5,73.66,86.4,0.0,0.4,6,121.593,1.318,858.929
116.5,73.77,86.3,0.0,0.1,6,124.526,1.334,859.227
116.5,73.90,86.4,0.0,-0.1,6,128.933,1.357,859.670
131.2,74.04,86.4,0.0,0.4,6,133.349,1.380,860.112
131.2,74.13,86.4,0.0,0.3,6,136.297,1.399,860.405
131.2,74.27,86.5,0.0,0.1,6,140.727,1.433,860.844
131.2,74.35,86.5,0.0,0.1,6,143.684,1.454,861.136
146.2,74.51,86.5,0.0,0.4,6,148.128,1.481,861.574
280.9,66.05,0.0,91.3,3.2,6,280.711,2.275,874.004
280.9,64.60,0.0,85.9,3.7,0,284.629,2.289,874.181
280.9,63.75,18.6,80.7,4.1,0,287.195,2.298,874.274
280.9,62.44,0.0,63.4,3.0,5,290.982,2.309,874.372
293.7,61.69,0.0,48.1,1.8,5,293.465,2.320,874.406
293.7,60.89,0.0,22.7,1.9,5,297.143,2.335,874.405
293.7,60.53,0.0,16.4,3.1,5,299.571,2.345,874.368
293.7,60.07,0.0,15.2,6.7,5,303.188,2.361,874.257
305.8,59.79,0.0,10.5,9.1,5,305.583,2.373,874.146
305.8,59.46,0.0,5.4,11.4,5,309.154,2.393,873.928
305.8,59.26,0.0,4.0,12.4,5,311.522,2.407,873.747
305.8,58.99,0.0,1.2,14.1,5,315.055,2.429,873.421
317.5,58.84,2.3,0.0,14.6,5,317.398,2.444,873.167
317.5,58.63,8.5,0.0,14.8,5,320.894,2.465,872.726
317.5,58.49,7.7,0.0,15.4,5,323.213,2.479,872.390
317.5,58.28,8.7,0.0,16.9,5,326.670,2.500,871.823
329.1,58.14,8.4,0.0,17.9,5,328.960,2.513,871.404
329.1,57.93,10.1,0.0,19.2,5,332.373,2.530,870.710
329.1,57.79,14.8,0.0,19.7,5,334.631,2.541,870.204
329.1,57.60,11.5,0.0,20.1,5,337.993,2.557,869.378
340.7,57.46,13.3,0.0,20.3,5,340.216,2.568,868.784
340.7,57.24,7.9,0.0,20.6,5,343.522,2.583,867.826
340.7,57.02,11.6,0.0,21.1,5,346.789,2.597,866.788
340.7,56.89,19.4,0.0,22.4,5,348.945,2.607,866.053
352.5,56.74,27.5,0.0,23.5,5,352.147,2.623,864.883
352.5,56.65,27.5,0.0,23.8,5,354.261,2.634,864.060
352.5,56.48,14.7,0.0,25.4,5,357.396,2.651,862.760
352.5,56.34,6.9,0.7,26.4,5,359.463,2.663,861.852
364.6,56.12,25.1,0.0,27.0,5,362.522,2.682,860.432
364.6,56.09,53.9,0.0,27.1,5,364.538,2.694,859.446
364.6,56.20,73.3,0.0,27.0,5,367.532,2.711,857.906
364.6,56.25,55.6,0.0,26.7,5,369.511,2.722,856.837
376.2,56.30,69.7,0.0,26.7,5,372.448,2.740,855.173
