opponent,v3,Sheldon van der Linde,0,1771576078277
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:27:58,Silverstone Grand Prix Circuit - ELMS,BMW M Team WRT 2025 #20:LM (Hyper),Live,107.298,0,0,0
Tracklen [m],TotalLaps
5866.5,4
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
22.8,71.83,91.4,0.0,0.2,5,22.571,0.497,847.535
22.8,71.93,91.4,0.0,0.3,5,25.427,0.519,847.865
22.8,71.88,0.0,0.0,0.4,0,29.715,0.554,848.360
22.8,71.91,90.5,0.0,0.3,6,32.571,0.579,848.690
37.2,72.06,90.5,0.0,0.2,6,36.861,0.616,849.182
37.2,72.47,90.6,0.0,0.4,6,49.784,0.729,850.645
51.7,72.60,90.7,0.0,0.2,6,54.109,0.770,851.128
51.7,72.69,90.7,0.0,0.1,6,56.997,0.797,851.448
51.7,72.83,90.8,0.0,0.2,6,61.336,0.836,851.926
51.7,72.92,90.8,0.0,0.2,6,64.233,0.863,852.244
66.2,73.05,90.8,0.0,0.2,6,68.586,0.905,852.719
66.2,73.14,90.9,0.0,0.2,6,71.492,0.933,853.035
66.2,73.27,90.9,0.0,-0.0,6,75.858,0.974,853.507
66.2,73.35,90.9,0.0,-0.1,6,78.774,0.999,853.822
80.8,73.49,91.0,0.0,-0.1,6,83.154,1.034,854.292
80.8,73.62,91.0,0.0,-0.1,6,87.542,1.068,854.762
80.8,73.70,91.0,0.0,-0.1,6,90.471,1.091,855.075
95.5,73.83,91.1,0.0,0.1,6,94.872,1.126,855.546
95.5,73.92,91.1,0.0,0.1,6,97.810,1.147,855.860
95.5,74.04,91.1,0.0,0.1,6,102.223,1.178,856.332
95.5,74.12,91.2,0.0,0.1,6,105.169,1.199,856.647
110.3,74.25,91.2,0.0,0.2,6,109.595,1.231,857.119
110.3,74.34,91.2,0.0,0.3,6,112.550,1.252,857.433
110.3,74.46,91.3,0.0,0.3,6,116.988,1.285,857.903
110.3,74.54,91.3,0.0,0.2,6,119.951,1.306,858.215
125.1,74.67,91.3,0.0,0.1,6,124.403,1.333,858.680
125.1,74.75,91.4,0.0,0.2,6,127.375,1.350,858.989
125.1,74.86,91.4,0.0,0.2,6,131.839,1.373,859.449
125.1,74.94,91.4,0.0,0.3,6,134.820,1.390,859.754
140.2,75.05,91.5,0.0,0.2,6,139.296,1.422,860.210
140.2,75.17,91.5,0.0,0.3,6,143.780,1.455,860.662
140.2,75.25,91.5,0.0,0.3,6,146.773,1.474,860.963
140.2,75.38,91.5,0.0,0.3,6,151.270,1.501,861.412
155.2,75.71,91.7,0.0,0.3,6,164.802,1.580,862.744
170.3,75.83,91.7,0.0,0.0,6,169.328,1.609,863.183
170.3,75.91,91.7,0.0,-0.1,6,172.348,1.629,863.475
170.3,76.03,91.7,0.0,-0.1,6,176.885,1.659,863.910
170.3,76.10,91.7,0.0,-0.1,6,179.913,1.679,864.200
185.5,76.20,91.8,0.0,-0.3,6,184.461,1.709,864.635
185.5,76.28,91.8,0.0,-0.5,6,187.497,1.727,864.926
185.5,76.39,91.8,0.0,-0.7,6,192.056,1.755,865.366
185.5,76.46,91.9,0.0,-0.8,6,195.098,1.775,865.663
200.8,76.57,91.9,0.0,-0.5,6,199.666,1.803,866.114
200.8,76.68,91.9,0.0,-0.4,6,204.241,1.830,866.573
200.8,76.75,91.9,0.0,-0.5,6,207.293,1.846,866.883
200.8,76.86,91.9,0.0,-0.1,6,211.877,1.870,867.354
216.1,76.92,92.0,0.0,0.2,6,214.936,1.889,867.673
216.1,77.02,92.0,0.0,0.5,6,219.529,1.920,868.154
216.1,77.08,92.1,0.0,0.6,6,222.594,1.941,868.477
216.1,77.19,92.1,0.0,0.7,6,227.197,1.974,868.959
231.6,77.27,92.1,0.0,0.8,6,230.269,1.994,869.278
231.6,77.37,91.9,0.0,0.8,6,234.884,2.028,869.753
231.6,77.42,76.3,0.0,0.7,6,237.964,2.050,870.065
231.6,77.02,5.2,68.6,0.7,6,242.580,2.082,870.524
247.0,76.28,0.0,81.8,0.8,6,245.634,2.098,870.823
247.0,75.00,0.0,88.7,1.3,6,250.155,2.122,871.256
247.0,74.12,0.0,90.5,1.6,6,253.126,2.139,871.533
247.0,72.76,0.0,91.0,2.1,6,257.517,2.162,871.932
261.8,71.87,0.0,91.8,2.3,6,260.400,2.178,872.184
261.8,70.51,0.0,91.3,2.7,6,264.660,2.201,872.539
261.8,69.18,0.0,92.0,3.4,6,268.841,2.224,872.862
261.8,68.28,0.0,91.9,3.5,6,271.585,2.237,873.057
275.8,66.95,0.0,92.1,3.8,6,275.636,2.255,873.320
275.8,66.06,0.0,92.1,4.1,0,278.294,2.265,873.471
275.8,64.74,0.0,92.1,3.5,5,282.216,2.279,873.659
275.8,63.86,0.0,87.8,3.2,5,284.788,2.289,873.756
288.8,62.62,0.0,78.3,2.9,5,288.583,2.301,873.860
288.8,61.82,0.0,66.7,2.0,5,291.073,2.310,873.898
288.8,60.83,0.0,44.6,1.5,5,294.752,2.326,873.903
288.8,60.33,0.0,26.8,2.1,5,297.176,2.337,873.870
301.0,59.82,0.0,19.0,4.2,5,300.779,2.353,873.766
301.0,59.52,0.0,18.2,6.3,5,303.164,2.365,873.657
301.0,59.12,0.0,10.4,9.7,5,306.717,2.384,873.439
301.0,58.80,0.0,6.4,11.8,5,310.243,2.406,873.154
312.7,58.61,0.0,7.0,12.5,5,312.581,2.422,872.928
324.2,57.67,0.0,14.0,8.9,5,325.251,2.499,871.167
324.2,57.29,0.0,20.4,9.5,5,328.642,2.516,870.537
324.2,56.99,0.0,24.3,11.0,5,330.883,2.528,870.083
335.7,56.51,0.0,14.1,12.5,5,334.209,2.544,869.351
335.7,56.27,6.4,1.3,12.7,5,336.403,2.555,868.826
335.7,56.18,46.2,0.0,13.5,5,339.667,2.572,867.980
335.7,56.23,67.0,0.0,15.5,5,342.911,2.588,867.059
347.3,56.31,68.5,0.0,17.4,5,345.064,2.598,866.403
347.3,56.40,63.8,0.0,21.2,5,348.278,2.613,865.355
347.3,56.42,49.7,0.0,23.6,5,350.409,2.623,864.613
347.3,56.38,30.2,0.0,24.4,5,353.583,2.639,863.437
359.1,56.27,13.1,0.0,25.2,5,355.680,2.650,862.611
359.1,56.08,24.0,0.0,25.6,5,358.790,2.668,861.312
359.1,56.02,38.4,0.0,25.2,5,360.840,2.680,860.404
359.1,56.03,68.7,0.0,24.6,5,363.885,2.698,858.981
371.1,56.11,80.3,0.0,24.4,5,365.897,2.709,857.991
371.1,56.20,57.8,0.0,25.0,5,368.889,2.726,856.442
371.1,56.20,58.8,0.0,26.6,5,370.863,2.737,855.367
371.1,56.28,71.9,0.0,29.2,5,373.792,2.755,853.693
382.9,56.36,66.7,0.0,31.5,5,376.684,2.773,851.945
382.9,56.39,60.9,0.0,33.1,5,378.590,2.784,850.740
382.9,56.40,52.4,0.0,35.6,5,381.414,2.801,848.877
382.9,56.38,47.9,0.0,37.2,5,383.273,2.811,847.598
394.9,56.33,42.6,0.0,38.7,5,386.020,2.826,845.626
394.9,56.28,40.9,0.0,39.2,5,387.823,2.836,844.276
394.9,56.20,38.7,0.0,38.4,5,390.482,2.852,842.199
394.9,56.14,37.6,0.0,37.6,5,392.224,2.864,840.780
406.6,56.05,38.0,0.0,36.2,5,394.790,2.880,838.601
406.6,55.99,38.8,0.0,35.4,5,396.467,2.890,837.116
406.6,55.90,41.3,0.0,33.4,5,398.932,2.907,834.838
406.6,55.85,41.7,0.0,31.9,5,400.541,2.919,833.287
418.0,55.78,37.2,0.0,29.7,5,402.904,2.936,830.913
418.0,55.73,41.5,0.0,28.5,5,404.444,2.947,829.300
418.0,55.73,67.5,0.0,25.6,5,406.703,2.963,826.836
418.0,55.86,82.9,0.0,22.9,5,408.904,2.978,824.315
429.4,55.97,85.5,0.0,21.4,5,410.342,2.986,822.602
429.4,56.14,85.7,0.0,17.9,5,412.456,2.996,819.986
429.4,56.26,85.7,0.0,15.0,5,413.833,3.004,818.209
429.4,56.44,85.8,0.0,12.4,5,415.848,3.018,815.495
440.4,56.57,85.9,0.0,11.5,5,417.160,3.028,813.655
440.4,56.77,86.0,0.0,11.0,5,419.085,3.039,810.853
440.4,56.90,86.0,0.0,11.0,5,420.338,3.046,808.956
440.4,57.10,86.2,0.0,11.4,5,422.170,3.060,806.069
451.5,57.25,86.2,0.0,11.8,5,423.363,3.071,804.117
451.5,57.46,86.3,0.0,11.8,5,425.110,3.087,801.153
451.5,57.60,86.4,0.0,11.2,5,426.246,3.101,799.153
451.5,57.81,86.6,0.0,10.7,5,427.908,3.124,796.116
462.8,58.02,86.7,0.0,9.4,5,429.520,3.147,793.038
462.8,58.16,86.7,0.0,10.1,5,430.565,3.164,790.962
462.8,58.38,86.0,0.0,10.2,5,432.091,3.190,787.818
462.8,58.50,86.7,0.0,9.5,5,433.080,3.205,785.700
