opponent,v3,Julien Andlauer,0,1771613455543
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:50:55,Silverstone Grand Prix Circuit - ELMS,Porsche Penske Motorsport 2025 #5:LM (Hyper),Live,107.140,0,0,0
Tracklen [m],TotalLaps
5869.1,11
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
80.4,72.18,90.8,0.0,-0.0,6,89.812,1.053,855.044
80.4,72.28,90.9,0.0,0.0,6,92.685,1.076,855.349
94.8,72.42,90.9,0.0,0.1,6,97.001,1.108,855.808
94.8,72.56,91.0,0.0,0.1,6,101.326,1.139,856.268
94.8,72.66,91.0,0.0,0.1,6,104.214,1.160,856.574
109.3,72.80,91.0,0.0,0.2,6,108.554,1.191,857.034
109.3,72.90,91.1,0.0,0.3,6,111.451,1.212,857.340
109.3,73.04,91.1,0.0,0.3,6,115.805,1.244,857.799
109.3,73.13,91.2,0.0,0.3,6,118.712,1.265,858.103
123.9,73.27,91.2,0.0,0.1,6,123.080,1.294,858.558
123.9,73.37,91.2,0.0,0.1,6,125.997,1.310,858.859
123.9,73.51,91.3,0.0,0.1,6,130.380,1.332,859.308
123.9,73.59,91.3,0.0,0.1,6,133.307,1.348,859.605
138.6,73.73,91.3,0.0,0.1,6,137.704,1.375,860.050
138.6,73.81,91.4,0.0,0.2,6,140.639,1.398,860.345
138.6,73.96,91.4,0.0,0.1,6,145.050,1.430,860.786
138.6,74.05,91.4,0.0,0.1,6,147.995,1.448,861.078
153.4,74.18,91.5,0.0,0.1,6,152.420,1.475,861.515
153.4,74.27,91.5,0.0,0.2,6,155.374,1.493,861.805
153.4,74.40,91.5,0.0,0.2,6,159.813,1.517,862.238
153.4,74.52,91.6,0.0,0.2,6,164.259,1.543,862.670
168.2,74.61,91.6,0.0,0.1,6,167.228,1.563,862.956
168.2,74.74,91.7,0.0,0.0,6,171.687,1.592,863.384
168.2,74.82,91.7,0.0,-0.0,6,174.665,1.612,863.669
168.2,74.95,91.7,0.0,-0.1,6,179.137,1.642,864.095
183.2,75.04,91.7,0.0,-0.2,6,182.124,1.662,864.379
183.2,75.17,91.8,0.0,-0.3,6,186.609,1.689,864.806
183.2,75.25,91.8,0.0,-0.4,6,189.603,1.707,865.093
183.2,75.37,91.8,0.0,-0.5,6,194.101,1.735,865.527
