opponent,v3,Robert Kubica,0,1771613341066
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:49:01,Silverstone Grand Prix Circuit - ELMS,AF Corse 2025 #83:LM (Hyper),Live,111.427,0,0,0
Tracklen [m],TotalLaps
5869.1,7
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
51.5,73.29,59.9,0.0,0.3,6,64.116,0.804,852.561
66.1,73.38,59.9,0.0,0.2,6,67.031,0.832,852.884
66.1,73.52,60.0,0.0,0.1,6,71.411,0.876,853.368
66.1,73.61,60.0,0.0,0.1,6,74.336,0.904,853.689
66.1,73.75,60.0,0.0,0.1,6,78.730,0.942,854.171
140.6,75.50,60.3,0.0,0.3,6,139.590,1.365,860.679
201.5,77.17,60.3,0.0,-0.4,6,206.469,1.785,867.205
201.5,77.28,60.3,0.0,-0.3,6,211.080,1.808,867.669
201.5,77.35,60.3,0.0,-0.4,6,214.156,1.825,867.984
216.9,77.44,60.3,0.0,-0.1,6,218.775,1.855,868.461
216.9,77.55,60.3,0.0,0.3,6,223.399,1.888,868.941
216.9,77.62,60.3,0.0,0.4,6,226.486,1.911,869.262
232.4,77.72,60.3,0.0,0.4,6,231.121,1.942,869.742
232.4,77.78,60.3,0.0,0.6,6,234.214,1.966,870.060
232.4,77.88,60.3,0.0,0.7,6,238.860,2.002,870.530
232.4,77.95,60.4,0.0,0.9,6,241.961,2.024,870.839
248.0,77.85,23.5,57.9,1.2,6,246.617,2.049,871.296
248.0,77.20,0.0,74.1,1.5,6,249.706,2.064,871.592
248.0,75.96,0.0,83.2,1.7,6,254.284,2.085,872.020
248.0,75.08,0.0,83.9,1.8,6,257.295,2.100,872.293
263.2,73.77,0.0,85.6,2.2,6,261.746,2.125,872.681
263.2,72.88,0.0,85.4,2.7,6,264.671,2.142,872.924
263.2,71.57,0.0,86.7,2.9,6,268.994,2.166,873.259
263.2,70.23,0.0,85.7,2.5,6,273.240,2.186,873.559
277.5,69.36,0.0,85.6,2.8,6,276.028,2.198,873.737
277.5,68.05,0.0,85.3,3.5,6,280.146,2.214,873.968
277.5,67.17,0.0,84.4,3.7,6,282.849,2.224,874.096
277.5,65.92,0.0,79.6,5.1,6,286.841,2.239,874.247
290.9,65.10,0.0,72.2,5.4,6,289.462,2.246,874.319
290.9,64.00,0.0,55.6,5.0,6,293.335,2.261,874.376
290.9,63.41,0.0,36.8,5.3,6,295.884,2.272,874.375
290.9,62.80,0.0,21.9,6.1,6,299.670,2.288,874.318
303.6,62.47,0.0,22.3,7.0,6,302.175,2.299,874.239
303.6,61.99,0.0,14.8,9.1,6,305.904,2.318,874.056
303.6,61.72,0.0,9.6,9.9,6,308.374,2.332,873.893
303.6,61.40,0.0,6.9,11.0,6,312.055,2.355,873.584
315.8,61.20,0.0,4.8,12.0,6,314.494,2.371,873.337
315.8,60.94,2.2,0.1,13.1,6,318.133,2.394,872.903
315.8,60.73,1.9,0.1,13.8,6,321.747,2.416,872.392
