opponent,v3,Paul di Resta,0,1771614001744
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 19:00:01,Silverstone Grand Prix Circuit - ELMS,Peugeot TotalEnergies 2025 #93:LM (Hyper),Live,109.115,0,0,0
Tracklen [m],TotalLaps
5869.1,17
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
184.7,74.67,58.5,0.0,0.1,6,194.171,1.728,864.248
199.6,74.79,58.5,0.0,0.1,6,198.630,1.758,864.711
199.6,74.92,58.5,0.0,0.1,6,203.097,1.785,865.173
199.6,74.99,58.5,0.0,0.1,6,206.080,1.803,865.480
199.6,75.11,58.6,0.0,0.2,6,210.559,1.829,865.939
214.6,75.20,58.6,0.0,0.3,6,213.550,1.847,866.244
214.6,75.32,58.6,0.0,0.3,6,218.041,1.874,866.701
214.6,75.40,58.6,0.0,0.3,6,221.040,1.893,867.003
214.6,75.51,58.7,0.0,0.1,6,225.545,1.923,867.455
229.7,75.59,58.7,0.0,0.2,6,228.552,1.943,867.754
229.7,75.27,8.5,63.3,0.2,6,233.062,1.973,868.200
229.7,74.59,0.0,78.0,0.2,6,236.047,1.993,868.493
229.7,73.36,0.0,83.6,0.0,6,240.467,2.022,868.925
244.6,72.52,0.0,85.6,0.1,6,243.372,2.041,869.207
244.6,71.23,0.0,85.3,0.3,6,247.667,2.068,869.620
244.6,70.37,0.0,85.3,0.4,6,250.488,2.084,869.891
244.6,69.10,0.0,85.4,0.6,6,254.655,2.109,870.287
258.7,68.25,0.0,85.1,0.6,6,257.392,2.124,870.544
258.7,67.00,0.0,86.6,0.9,6,261.434,2.147,870.918
258.7,65.70,0.0,84.5,1.2,6,265.401,2.167,871.276
258.7,64.87,0.0,84.9,1.6,6,268.004,2.181,871.505
271.9,63.64,25.6,85.1,2.0,0,271.848,2.199,871.829
271.9,62.82,0.0,86.6,2.1,5,274.371,2.209,872.031
271.9,61.56,0.0,86.1,2.4,5,278.094,2.223,872.310
271.9,60.71,0.0,85.8,2.6,5,280.535,2.232,872.477
284.3,59.47,0.0,85.9,3.0,5,284.136,2.245,872.697
284.3,58.63,0.0,85.6,3.1,5,286.497,2.253,872.822
284.3,57.39,0.0,80.9,3.0,5,289.976,2.265,872.973
284.3,56.60,0.0,75.6,2.9,5,292.256,2.275,873.048
295.9,55.53,0.0,53.5,2.4,5,295.620,2.290,873.121
295.9,54.98,0.0,40.0,2.5,5,297.831,2.300,873.140
295.9,54.35,0.0,28.4,3.4,5,301.111,2.315,873.124
295.9,54.01,0.0,23.9,4.7,5,303.278,2.326,873.082
306.7,53.58,0.0,12.8,6.7,5,306.504,2.341,872.975
306.7,53.37,0.0,8.1,7.4,5,308.641,2.353,872.875
306.7,53.12,0.0,3.9,8.1,5,311.830,2.373,872.680
306.7,52.91,0.0,4.3,8.3,5,315.002,2.392,872.432
317.3,52.77,0.0,3.3,8.6,5,317.106,2.404,872.235
317.3,52.56,0.0,2.4,8.8,5,320.248,2.421,871.894
317.3,52.42,0.0,1.2,8.8,5,322.331,2.432,871.633
317.3,52.24,0.0,2.2,9.9,5,325.440,2.450,871.191
327.7,52.10,0.0,2.2,11.0,5,327.501,2.460,870.863
327.7,51.90,0.0,0.3,12.4,5,330.574,2.475,870.319
327.7,51.78,4.2,0.0,12.7,5,332.609,2.485,869.920
327.7,51.61,5.5,0.0,13.2,5,335.641,2.499,869.265
338.2,51.51,6.3,0.0,13.4,5,337.648,2.509,868.790
338.2,51.34,7.2,0.0,13.9,0,340.636,2.523,868.020
338.2,51.23,40.2,0.0,14.3,0,342.612,2.533,867.468
338.2,51.07,8.3,0.0,14.8,4,345.552,2.546,866.584
348.7,50.96,6.4,0.0,15.2,4,347.493,2.555,865.956
348.7,50.90,52.6,0.0,16.8,4,350.380,2.569,864.956
348.7,51.00,81.8,0.0,17.4,4,352.291,2.578,864.250
348.7,51.25,89.7,0.0,17.7,4,355.146,2.594,863.131
359.7,51.51,89.7,0.0,18.7,4,357.989,2.610,861.941
359.7,51.67,89.8,0.0,19.3,4,359.877,2.621,861.108
359.7,51.92,89.8,0.0,19.8,4,362.695,2.638,859.799
359.7,52.09,89.8,0.0,19.9,4,364.565,2.648,858.888
370.6,52.33,89.8,0.0,19.8,4,367.354,2.664,857.462
370.6,52.50,89.8,0.0,19.6,4,369.202,2.674,856.473
370.6,52.74,89.8,0.0,19.5,4,371.954,2.691,854.928
370.6,52.89,85.2,0.0,19.5,4,373.776,2.702,853.859
381.6,53.13,75.5,0.0,19.4,4,376.487,2.719,852.197
381.6,53.28,69.0,0.0,19.4,4,378.278,2.730,851.049
381.6,53.43,41.7,0.0,20.0,4,380.940,2.746,849.270
381.6,53.47,31.2,0.0,20.6,4,382.696,2.756,848.050
437.2,56.12,50.4,0.0,14.1,4,419.248,2.984,810.969
448.1,56.25,45.2,0.0,15.9,4,421.164,2.994,808.195
448.1,56.38,57.7,0.0,16.1,4,422.411,3.003,806.319
448.1,56.59,58.3,0.0,15.1,4,424.236,3.018,803.464
448.1,56.72,47.0,0.0,14.5,4,425.421,3.030,801.533
459.1,56.87,57.0,0.0,13.5,4,427.149,3.051,798.596
459.1,57.02,58.5,0.0,13.4,4,428.267,3.066,796.613
459.1,57.25,58.5,0.0,12.9,4,429.899,3.089,793.599
459.1,57.40,58.6,0.0,13.1,4,430.954,3.107,791.563
470.3,57.64,58.6,0.0,13.2,4,432.490,3.132,788.473
470.3,57.81,58.7,0.0,12.9,4,433.487,3.146,786.391
470.3,58.01,58.8,0.0,11.6,4,434.933,3.170,783.232
470.3,58.15,58.9,0.0,11.0,4,435.863,3.191,781.103
481.8,58.33,59.6,0.0,9.7,4,437.217,3.219,777.881
481.8,58.58,59.2,0.0,4.1,4,438.523,3.233,774.627
481.8,58.73,59.0,0.0,1.6,4,439.362,3.241,772.436
481.8,58.88,46.1,0.0,2.9,4,440.561,3.265,769.118
493.4,59.02,59.0,0.0,4.7,4,441.328,3.285,766.889
493.4,59.12,55.9,0.0,6.3,4,442.438,3.316,763.524
493.4,59.29,59.1,0.0,5.9,4,443.157,3.336,761.267
493.4,59.50,53.2,0.0,4.4,4,444.207,3.361,757.861
505.0,59.63,53.9,0.0,3.7,4,444.885,3.379,755.578
505.0,59.86,59.1,0.0,2.0,4,445.873,3.404,752.133
505.0,60.03,59.2,0.0,0.8,4,446.513,3.420,749.823
505.0,60.26,59.2,0.0,1.8,4,447.449,3.446,746.339
516.9,60.43,59.2,0.0,3.2,4,448.061,3.464,744.004
516.9,60.66,59.0,0.0,4.5,4,448.961,3.492,740.485
516.9,60.83,58.9,0.0,4.6,4,449.549,3.510,738.129
516.9,61.07,58.8,0.0,4.7,4,450.410,3.536,734.575
529.0,61.12,0.0,0.0,4.9,0,450.964,3.559,732.195
529.0,61.08,84.6,0.0,3.8,5,451.762,3.591,728.619
529.0,61.31,74.3,0.0,1.2,5,452.524,3.615,725.028
529.0,61.45,67.5,0.0,0.7,5,453.007,3.630,722.621
541.2,61.67,57.3,0.0,2.3,5,453.694,3.659,718.992
541.2,61.81,56.1,0.0,3.4,5,454.133,3.679,716.562
541.2,62.02,56.2,0.0,3.4,5,454.768,3.704,712.903
541.2,62.17,56.2,0.0,2.7,5,455.177,3.719,710.453
553.5,62.37,56.4,0.0,2.0,5,455.766,3.744,706.764
553.5,62.51,56.5,0.0,1.6,5,456.144,3.764,704.296
553.5,62.73,56.7,0.0,1.1,5,456.693,3.795,700.579
553.5,62.87,56.6,0.0,1.1,5,457.050,3.814,698.093
566.0,63.08,56.8,0.0,0.9,5,457.573,3.845,694.352
566.0,63.22,56.9,0.0,0.8,5,457.914,3.867,691.849
566.0,63.44,56.9,0.0,0.8,5,458.419,3.899,688.084
566.0,63.57,57.0,0.0,0.8,5,458.750,3.920,685.566
578.5,63.78,57.1,0.0,0.7,5,459.240,3.953,681.777
578.5,63.92,57.2,0.0,0.8,5,459.563,3.974,679.244
578.5,64.13,57.3,0.0,1.0,5,460.041,4.006,675.433
578.5,64.27,57.3,0.0,1.0,5,460.355,4.028,672.884
591.2,64.48,57.4,0.0,0.9,5,460.820,4.060,669.051
591.2,64.68,57.5,0.0,0.9,5,461.276,4.093,665.204
591.2,64.82,57.6,0.0,0.9,5,461.575,4.114,662.631
591.2,65.02,57.7,0.0,1.0,5,462.017,4.145,658.762
604.1,65.15,57.7,0.0,1.0,5,462.305,4.167,656.175
604.1,65.35,57.8,0.0,1.0,5,462.729,4.201,652.283
604.1,65.49,57.9,0.0,1.0,5,463.006,4.223,649.681
604.1,65.69,58.0,0.0,1.0,5,463.412,4.256,645.767
617.1,65.82,58.0,0.0,1.0,5,463.676,4.278,643.151
617.1,66.01,58.1,0.0,1.1,5,464.062,4.310,639.216
617.1,66.14,58.1,0.0,1.2,5,464.313,4.331,636.585
617.1,66.34,58.1,0.0,1.0,5,464.678,4.364,632.628
630.3,66.47,58.2,0.0,1.0,5,464.915,4.386,629.982
630.3,66.66,58.2,0.0,1.1,5,465.260,4.418,626.004
630.3,66.79,58.2,0.0,1.0,5,465.483,4.439,623.345
630.3,66.97,58.3,0.0,0.9,5,465.807,4.470,619.345
643.6,67.16,58.3,0.0,0.9,5,466.119,4.501,615.334
643.6,67.29,58.3,0.0,0.7,5,466.321,4.523,612.653
643.6,67.47,58.4,0.0,0.7,5,466.615,4.555,608.621
643.6,67.59,58.4,0.0,0.6,5,466.805,4.576,605.927
657.1,67.78,58.5,0.0,0.5,5,467.082,4.608,601.876
657.1,67.90,58.5,0.0,0.5,5,467.262,4.629,599.169
657.1,68.08,58.6,0.0,0.6,5,467.525,4.660,595.098
657.1,68.20,58.6,0.0,0.6,5,467.696,4.681,592.379
670.7,68.38,58.6,0.0,0.6,5,467.947,4.711,588.289
670.7,68.50,58.7,0.0,0.6,5,468.110,4.730,585.557
670.7,68.68,58.7,0.0,0.4,5,468.348,4.758,581.449
670.7,68.80,58.7,0.0,0.3,5,468.504,4.775,578.704
684.4,68.97,58.8,0.0,0.0,5,468.732,4.800,574.578
684.4,69.09,58.8,0.0,-0.1,5,468.882,4.815,571.821
684.4,69.26,58.9,0.0,0.3,5,469.105,4.835,567.677
684.4,69.38,58.9,0.0,-0.2,5,469.254,4.846,564.908
698.3,69.55,58.9,0.0,-0.4,5,469.477,4.863,560.746
698.3,69.73,59.0,0.0,-0.1,5,469.701,4.879,556.575
698.3,69.84,59.0,0.0,0.3,5,469.851,4.889,553.788
712.3,70.01,59.1,0.0,-0.0,5,470.078,4.903,549.599
712.3,70.12,59.1,0.0,-0.2,5,470.230,4.910,546.800
712.3,70.29,59.1,0.0,-0.4,5,470.459,4.920,542.594
712.3,70.40,59.2,0.0,-0.2,5,470.613,4.924,539.785
726.4,70.57,59.2,0.0,0.0,5,470.848,4.929,535.563
726.4,70.68,59.2,0.0,0.4,5,471.007,4.932,532.743
726.4,70.84,59.2,0.0,0.5,5,471.245,4.936,528.504
726.4,70.96,59.2,0.0,0.6,5,471.403,4.936,525.673
740.6,71.12,59.3,0.0,0.4,5,471.637,4.933,521.417
740.6,71.22,59.3,0.0,0.3,5,471.790,4.930,518.575
740.6,71.39,59.3,0.0,0.2,5,472.016,4.925,514.303
740.6,71.49,59.3,0.0,0.2,5,472.165,4.920,511.449
754.9,71.65,59.3,0.0,0.2,5,472.386,4.912,507.161
754.9,71.76,59.4,0.0,0.2,5,472.532,4.904,504.297
754.9,71.91,59.4,0.0,0.2,5,472.748,4.889,499.993
754.9,72.07,59.4,0.0,0.1,5,472.962,4.871,495.679
769.4,72.17,59.4,0.0,0.1,5,473.104,4.856,492.797
769.4,72.33,59.4,0.0,0.1,5,473.314,4.833,488.468
769.4,72.43,59.4,0.0,0.1,5,473.454,4.816,485.576
769.4,72.58,59.2,0.0,0.3,5,473.661,4.792,481.231
783.8,72.68,59.2,0.0,0.1,5,473.798,4.776,478.330
783.8,72.82,59.1,0.0,-0.7,5,474.001,4.754,473.970
783.8,72.92,58.9,0.0,-0.8,5,474.137,4.742,471.058
783.8,73.06,58.8,0.0,-1.4,5,474.345,4.725,466.684
798.4,73.15,58.8,0.0,-1.7,5,474.489,4.712,463.764
798.4,73.21,0.0,0.0,-2.2,0,474.720,4.693,459.378
798.4,73.13,88.2,0.0,-2.7,6,474.886,4.682,456.456
798.4,73.27,78.6,0.0,-2.8,6,475.159,4.664,452.073
813.0,73.36,72.3,0.0,-3.1,6,475.360,4.649,449.147
813.0,73.49,62.7,0.0,-3.4,6,475.693,4.624,444.755
813.0,73.57,58.3,0.0,-3.8,6,475.940,4.611,441.824
813.0,73.70,58.3,0.0,-4.7,6,476.347,4.587,437.425
827.7,73.83,58.3,0.0,-5.0,6,476.802,4.556,433.023
827.7,73.90,58.3,0.0,-5.0,6,477.137,4.538,430.088
827.7,74.00,58.4,0.0,-5.0,6,477.694,4.518,425.686
827.7,74.08,58.4,0.0,-5.2,6,478.100,4.507,422.753
