opponent,v3,Kévin Estre,0,1771576080457
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 08:28:00,Silverstone Grand Prix Circuit - ELMS,Porsche Penske Motorsport 2025 #6:LM (Hyper),Live,107.480,0,0,0
Tracklen [m],TotalLaps
5866.5,4
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
24.4,71.84,90.8,0.0,0.1,6,24.148,0.471,847.960
24.4,71.94,90.9,0.0,0.1,6,27.005,0.494,848.289
24.4,72.08,90.9,0.0,0.2,6,31.297,0.530,848.783
24.4,72.18,90.9,0.0,0.2,6,34.163,0.556,849.111
38.8,72.32,91.0,0.0,0.2,6,38.470,0.592,849.601
38.8,72.42,91.0,0.0,0.2,6,41.346,0.616,849.927
38.8,72.55,91.1,0.0,0.2,6,45.667,0.655,850.414
38.8,72.65,91.1,0.0,0.2,6,48.553,0.681,850.737
53.4,72.79,91.1,0.0,0.1,6,52.889,0.722,851.219
53.4,72.93,91.2,0.0,0.1,6,57.234,0.762,851.698
53.4,73.02,91.2,0.0,0.1,6,60.135,0.788,852.016
53.4,73.16,91.3,0.0,0.1,6,64.494,0.828,852.492
67.9,73.25,91.3,0.0,0.1,6,67.405,0.856,852.808
67.9,73.38,91.3,0.0,0.1,6,71.778,0.900,853.281
67.9,73.47,91.4,0.0,0.0,6,74.698,0.928,853.596
67.9,73.61,91.4,0.0,0.0,6,79.085,0.965,854.067
82.6,73.70,91.4,0.0,-0.0,6,82.014,0.989,854.380
82.6,73.83,91.5,0.0,-0.0,6,86.415,1.023,854.850
82.6,73.92,91.5,0.0,-0.0,6,89.353,1.046,855.163
82.6,74.05,91.5,0.0,0.1,6,93.767,1.081,855.633
97.4,74.14,91.6,0.0,0.1,6,96.714,1.104,855.947
97.4,74.27,91.6,0.0,0.1,6,101.140,1.135,856.417
97.4,74.35,91.6,0.0,0.1,6,104.096,1.156,856.731
97.4,74.48,91.7,0.0,0.2,6,108.536,1.188,857.202
112.3,74.57,91.7,0.0,0.3,6,111.500,1.208,857.515
112.3,74.70,91.7,0.0,0.3,6,115.953,1.242,857.985
112.3,74.82,91.8,0.0,0.2,6,120.413,1.274,858.451
112.3,74.90,91.8,0.0,0.1,6,123.391,1.293,858.761
127.1,75.03,91.8,0.0,0.1,6,127.866,1.317,859.222
127.1,75.12,91.8,0.0,0.1,6,130.853,1.331,859.527
127.1,75.23,91.9,0.0,0.3,6,135.340,1.356,859.983
127.1,75.31,91.9,0.0,0.3,6,138.335,1.376,860.286
142.3,75.42,92.0,0.0,0.2,6,142.834,1.413,860.738
142.3,75.53,92.0,0.0,0.1,6,145.838,1.432,861.038
142.3,75.64,92.0,0.0,0.1,6,150.350,1.460,861.485
142.3,75.72,92.0,0.0,0.2,6,153.363,1.478,861.782
157.4,75.83,92.1,0.0,0.2,6,157.887,1.504,862.225
157.4,75.92,92.1,0.0,0.2,6,160.908,1.520,862.520
157.4,76.03,92.1,0.0,0.1,6,165.445,1.548,862.959
157.4,76.15,92.2,0.0,-0.0,6,169.989,1.578,863.397
172.5,76.23,92.2,0.0,-0.1,6,173.023,1.598,863.687
187.8,76.65,92.3,0.0,-0.4,6,189.763,1.705,865.284
187.8,76.76,92.3,0.0,-0.5,6,194.344,1.734,865.727
187.8,76.84,92.3,0.0,-0.3,6,197.401,1.754,866.027
203.2,76.95,92.4,0.0,-0.3,6,201.992,1.781,866.483
203.2,77.03,92.4,0.0,-0.2,6,205.056,1.799,866.791
203.2,77.14,92.4,0.0,-0.1,6,209.656,1.823,867.259
203.2,77.24,92.5,0.0,0.1,6,214.263,1.848,867.733
218.6,77.31,92.5,0.0,0.3,6,217.337,1.868,868.052
218.6,77.42,92.5,0.0,0.4,6,221.954,1.901,868.532
218.6,77.49,92.5,0.0,0.4,6,225.035,1.923,868.852
218.6,77.60,92.5,0.0,0.4,6,229.664,1.955,869.329
234.1,77.67,92.6,0.0,0.3,6,232.753,1.977,869.643
234.1,77.72,49.5,2.1,0.3,6,237.392,2.012,870.109
234.1,77.51,3.4,52.9,0.4,6,240.483,2.034,870.414
234.1,76.52,0.0,81.3,0.6,6,245.087,2.062,870.860
249.5,75.70,0.0,87.7,0.8,6,248.120,2.077,871.148
249.5,74.39,0.0,90.7,1.2,6,252.605,2.102,871.565
249.5,73.51,0.0,91.7,1.5,6,255.553,2.118,871.831
249.5,72.16,0.0,91.2,1.4,6,259.909,2.142,872.210
264.2,70.83,0.0,91.4,1.8,6,264.187,2.165,872.561
264.2,69.95,0.0,91.7,2.0,6,266.997,2.181,872.777
264.2,68.63,0.0,92.1,2.3,6,271.146,2.202,873.071
264.2,67.75,0.0,92.1,2.6,6,273.870,2.214,873.247
278.0,66.43,0.0,91.6,2.8,6,277.891,2.230,873.475
278.0,65.55,0.0,91.7,2.7,6,280.530,2.239,873.602
278.0,64.24,0.0,86.1,2.5,6,284.423,2.254,873.751
278.0,63.43,0.0,77.3,2.6,6,286.977,2.263,873.822
290.9,62.31,0.0,63.1,2.0,6,290.750,2.275,873.881
290.9,61.67,0.0,53.4,1.9,6,293.231,2.285,873.885
290.9,60.90,29.8,28.1,3.0,0,296.907,2.302,873.839
290.9,60.56,0.0,21.5,4.0,5,299.336,2.313,873.772
303.1,60.10,0.0,19.2,5.6,5,302.953,2.331,873.615
303.1,59.81,0.0,13.7,6.9,5,305.348,2.343,873.474
