opponent,v3,Julien Andlauer,0,1771613238945
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:47:18,Silverstone Grand Prix Circuit - ELMS,Porsche Penske Motorsport 2025 #5:LM (Hyper),Live,107.539,0,0,0
Tracklen [m],TotalLaps
5869.1,9
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
48.7,72.45,90.9,0.0,0.2,6,58.234,0.768,852.182
63.1,72.59,91.0,0.0,0.3,6,62.558,0.806,852.662
63.1,72.68,91.0,0.0,0.2,6,65.445,0.833,852.981
63.1,72.82,91.0,0.0,0.4,6,69.783,0.876,853.458
63.1,72.91,91.1,0.0,0.3,6,72.681,0.905,853.774
77.7,73.06,91.1,0.0,0.1,6,77.034,0.944,854.245
77.7,73.14,91.2,0.0,0.4,6,79.941,0.969,854.557
77.7,73.29,91.2,0.0,0.2,6,84.309,1.004,855.020
77.7,73.38,91.2,0.0,-0.1,6,87.226,1.026,855.327
92.3,73.51,91.3,0.0,0.6,6,91.608,1.061,855.785
92.3,73.60,91.3,0.0,0.1,6,94.535,1.085,856.089
92.3,73.74,91.3,0.0,-0.4,6,98.931,1.117,856.542
92.3,73.83,91.4,0.0,0.3,6,101.867,1.138,856.843
107.0,73.96,91.4,0.0,0.3,6,106.277,1.170,857.294
107.0,74.09,91.5,0.0,0.2,6,110.695,1.200,857.744
107.0,74.17,91.5,0.0,-0.0,6,113.645,1.222,858.042
107.0,74.30,91.5,0.0,-0.1,6,118.077,1.256,858.489
121.9,74.39,91.6,0.0,-0.1,6,121.036,1.277,858.786
121.9,74.53,91.6,0.0,0.2,6,125.481,1.303,859.232
121.9,74.62,91.6,0.0,-0.0,6,128.449,1.317,859.529
121.9,74.74,91.7,0.0,-0.1,6,132.907,1.340,859.973
136.8,74.82,91.7,0.0,0.3,6,135.883,1.357,860.270
136.8,74.94,91.7,0.0,0.4,6,140.354,1.391,860.714
136.8,75.02,91.8,0.0,-0.0,6,143.338,1.415,861.010
136.8,75.16,91.8,0.0,-0.2,6,147.822,1.443,861.451
151.8,75.24,91.8,0.0,0.1,6,150.815,1.460,861.745
151.8,75.37,91.8,0.0,0.2,6,155.312,1.488,862.184
151.8,75.45,91.9,0.0,0.1,6,158.314,1.504,862.476
151.8,75.57,91.9,0.0,0.1,6,162.823,1.529,862.914
166.9,75.69,92.0,0.0,-0.0,6,167.340,1.558,863.350
166.9,75.77,92.0,0.0,-0.1,6,170.354,1.578,863.640
166.9,75.89,92.0,0.0,0.3,6,174.883,1.610,864.075
166.9,75.97,92.0,0.0,-0.2,6,177.906,1.630,864.364
182.0,76.09,92.1,0.0,-0.6,6,182.447,1.660,864.798
182.0,76.17,92.1,0.0,0.4,6,185.478,1.679,865.088
182.0,76.29,92.1,0.0,-0.0,6,190.031,1.705,865.524
182.0,76.36,92.1,0.0,-0.6,6,193.070,1.725,865.815
197.3,76.48,92.2,0.0,-0.7,6,197.634,1.753,866.255
197.3,76.60,92.2,0.0,-0.5,6,202.204,1.781,866.702
197.3,76.67,92.2,0.0,-0.3,6,205.254,1.798,867.004
