opponent,v3,Robert Kubica,0,1771613014649
Game,version,date,track,car,event,laptime [s],S1 [s],S2 [s],S3 [s],S4+ [s]
LMU,1.2,2026-02-20 18:43:34,Silverstone Grand Prix Circuit - ELMS,AF Corse 2025 #83:LM (Hyper),Live,128.995,0,0,0
Tracklen [m],TotalLaps
5869.1,4
,
,
lapdistance [m],speed [m/s],throttle [%],brake [%],steer [%],gear [int],world_x [m],world_y [m],world_z [m]
37.5,73.11,59.9,0.0,0.3,6,50.140,0.672,851.414
52.1,73.25,59.9,0.0,0.3,6,54.503,0.714,851.905
52.1,73.34,59.9,0.0,0.2,6,57.416,0.740,852.231
52.1,73.48,59.9,0.0,0.3,6,61.794,0.777,852.718
66.8,73.61,60.1,0.0,1.0,6,66.179,0.819,853.203
66.8,73.70,60.1,0.0,0.6,6,69.107,0.848,853.524
66.8,73.84,60.1,0.0,0.5,6,73.507,0.892,854.001
66.8,73.93,60.1,0.0,0.2,6,76.446,0.919,854.315
81.5,74.07,60.1,0.0,0.4,6,80.860,0.956,854.781
81.5,74.15,60.1,0.0,0.1,6,83.809,0.980,855.088
81.5,74.28,60.1,0.0,-0.1,6,88.238,1.013,855.545
81.5,74.37,60.2,0.0,0.3,6,91.195,1.038,855.849
96.4,74.50,60.2,0.0,-0.1,6,95.637,1.073,856.303
96.4,74.59,60.2,0.0,-0.3,6,98.603,1.095,856.606
96.4,74.71,60.2,0.0,0.1,6,103.059,1.127,857.060
96.4,74.80,60.2,0.0,0.2,6,106.033,1.148,857.363
111.3,74.93,60.2,0.0,0.3,6,110.502,1.178,857.819
111.3,75.01,60.2,0.0,0.2,6,113.485,1.200,858.123
111.3,75.13,60.2,0.0,0.3,6,117.965,1.235,858.578
111.3,75.26,60.2,0.0,0.2,6,122.454,1.266,859.031
126.2,75.34,60.2,0.0,-0.0,6,125.451,1.282,859.332
126.2,75.47,60.3,0.0,-0.1,6,129.953,1.304,859.781
126.2,75.54,60.3,0.0,0.0,6,132.958,1.319,860.079
126.2,75.66,60.3,0.0,0.4,6,137.472,1.347,860.527
141.5,75.73,60.3,0.0,0.1,6,140.485,1.372,860.825
141.5,75.87,60.3,0.0,0.0,6,145.010,1.404,861.271
141.5,75.95,60.3,0.0,0.3,6,148.031,1.423,861.567
141.5,76.05,60.3,0.0,0.3,6,152.569,1.451,862.010
156.6,76.13,60.3,0.0,0.2,6,155.598,1.469,862.305
156.6,76.25,60.3,0.0,0.2,6,160.148,1.493,862.745
156.6,76.32,60.3,0.0,0.2,6,163.185,1.511,863.039
156.6,76.43,60.3,0.0,0.1,6,167.746,1.540,863.478
171.9,76.51,60.3,0.0,0.0,6,170.791,1.561,863.771
171.9,76.62,60.3,0.0,0.1,6,175.364,1.593,864.209
171.9,76.69,60.3,0.0,0.1,6,178.416,1.614,864.501
171.9,76.80,60.3,0.0,0.4,6,182.999,1.644,864.940
187.2,76.91,60.3,0.0,-0.0,6,187.589,1.671,865.380
187.2,76.98,60.3,0.0,0.3,6,190.653,1.689,865.675
187.2,77.08,60.3,0.0,-0.8,6,195.253,1.719,866.117
187.2,77.15,60.3,0.0,-1.0,6,198.323,1.737,866.413
202.6,77.26,60.3,0.0,-0.7,6,202.934,1.764,866.862
202.6,77.32,60.3,0.0,-0.5,6,206.011,1.782,867.165
202.6,77.44,60.3,0.0,-0.3,6,210.630,1.805,867.629
202.6,77.50,60.3,0.0,-0.3,6,213.712,1.822,867.943
218.0,77.59,60.3,0.0,-0.1,6,218.340,1.852,868.420
218.0,77.66,60.3,0.0,0.0,6,221.429,1.874,868.740
218.0,77.76,60.3,0.0,0.3,6,226.066,1.907,869.221
218.0,77.83,60.3,0.0,0.5,6,229.161,1.928,869.542
233.6,77.93,60.3,0.0,0.7,6,233.809,1.963,870.020
233.6,77.99,60.4,0.0,0.7,6,236.911,1.987,870.336
233.6,78.02,29.7,18.8,0.7,6,241.570,2.021,870.802
233.6,77.42,0.0,64.6,0.9,6,246.216,2.047,871.258
249.2,76.70,0.0,77.4,1.3,6,249.286,2.061,871.552
249.2,75.47,0.0,84.6,1.7,6,253.833,2.085,871.979
249.2,74.59,0.0,81.7,1.8,6,256.824,2.099,872.252
249.2,73.32,0.0,83.1,1.9,6,261.246,2.124,872.640
264.2,72.46,0.0,84.5,2.4,6,264.152,2.140,872.883
264.2,71.16,0.0,85.4,2.9,6,268.450,2.163,873.221
264.2,70.29,0.0,85.5,2.6,6,271.273,2.177,873.427
264.2,68.99,0.0,85.5,2.8,6,275.445,2.196,873.703
278.3,68.13,0.0,85.3,3.3,6,278.184,2.207,873.865
278.3,66.82,0.0,84.4,3.6,6,282.230,2.222,874.071
278.3,65.99,0.0,81.0,4.0,6,284.885,2.232,874.182
278.3,64.77,0.0,72.1,4.4,6,288.808,2.244,874.307
